64 708
53 32 -4
53 36 13
53 42 -8
53 43 20
53 44 9
53 48 -10
54 1 17
54 3 14
54 4 2
54 7 20
54 9 8
54 10 3
54 11 -8
54 12 -3
54 13 -10
54 15 16
54 16 5
54 19 -9
54 25 20
54 27 10
54 28 -3
54 31 14
54 35 14
54 41 14
54 43 13
54 44 -1
54 47 18
55 1 -10
55 2 14
55 4 1
55 6 8
55 9 4
55 10 16
55 11 -8
55 12 18
55 13 12
55 14 -5
55 16 10
55 18 18
55 25 20
55 26 16
55 28 19
55 30 5
55 34 15
55 41 8
55 42 7
55 44 16
55 46 -4
56 1 -2
56 2 -7
56 3 -2
56 5 16
56 9 5
56 10 -8
56 11 15
56 12 4
56 13 -7
56 14 -1
56 15 15
56 17 6
56 25 16
56 26 -10
56 27 -7
56 29 18
56 33 3
56 41 15
56 42 14
56 43 2
56 45 8
57 2 -8
57 3 4
57 4 -6
57 5 2
57 6 5
57 7 10
57 8 13
57 12 20
57 14 2
57 15 -9
57 16 -10
57 20 -3
57 22 4
57 23 11
57 24 2
57 32 20
57 36 -9
57 38 19
57 39 -10
57 40 -3
57 48 -2
57 56 -6
58 1 9
58 3 18
58 4 -7
58 5 -5
58 6 20
58 7 6
58 8 2
58 11 19
58 13 -3
58 15 2
58 16 -1
58 19 3
58 21 7
58 23 -10
58 24 17
58 31 19
58 35 18
58 37 7
58 39 5
58 40 2
58 47 6
58 55 -7
59 1 13
59 2 -10
59 4 -10
59 5 -9
59 6 9
59 7 -5
59 8 -2
59 10 -5
59 13 10
59 14 9
59 16 6
59 18 13
59 21 -7
59 22 4
59 24 18
59 30 -1
59 34 9
59 37 -5
59 38 -1
59 40 10
59 46 -10
59 54 13
60 1 5
60 2 2
60 3 18
60 5 -10
60 6 3
60 7 5
60 8 -10
60 9 1
60 13 14
60 14 17
60 15 17
60 17 9
60 21 -6
60 22 14
60 23 18
60 29 6
60 33 15
60 37 3
60 38 -10
60 39 -4
60 45 8
60 53 -2
61 1 1
61 2 13
61 3 11
61 4 1
61 6 -8
61 7 -7
61 8 18
61 10 2
61 11 -2
61 12 3
61 16 -4
61 18 -2
61 19 11
61 20 -10
61 24 -1
61 28 -9
61 34 20
61 35 6
61 36 15
61 40 4
61 44 -6
61 52 -8
62 1 13
62 2 19
62 3 -9
62 4 6
62 5 11
62 7 7
62 8 19
62 9 19
62 11 4
62 12 11
62 15 17
62 17 -1
62 19 13
62 20 20
62 23 6
62 27 17
62 33 20
62 35 -8
62 36 2
62 39 10
62 43 8
62 51 3
63 1 20
63 2 -4
63 3 20
63 4 2
63 5 -6
63 6 11
63 8 -1
63 9 10
63 10 12
63 12 10
63 14 2
63 17 15
63 18 6
63 20 11
63 22 -6
63 26 16
63 33 14
63 34 -8
63 36 4
63 38 -9
63 42 6
63 50 2
64 1 -3
64 2 20
64 3 18
64 4 1
64 5 16
64 6 -8
64 7 8
64 9 10
64 10 15
64 11 -10
64 13 12
64 17 18
64 18 -1
64 19 1
64 21 11
64 25 13
64 33 -4
64 34 -7
64 35 -5
64 37 11
64 41 -9
64 49 -9
