257 33110
23 180 -9
23 12 -4
23 63 15
23 138 -2
24 37 19
24 208 -9
24 133 -1
24 40 13
24 181 15
24 135 8
24 108 -8
24 12 17
24 211 -2
25 134 -10
25 68 -10
25 54 -2
25 18 1
25 94 -5
25 92 -10
25 230 18
25 185 -1
25 138 20
25 15 20
25 243 12
25 6 12
25 136 5
25 44 7
25 204 17
25 255 1
26 150 -2
26 54 -3
26 161 20
26 146 -6
26 97 3
26 86 17
26 70 13
26 144 8
26 37 7
26 196 -10
26 87 9
27 197 -3
27 41 5
27 183 4
27 141 -1
27 255 6
27 215 4
27 249 5
27 127 -2
27 177 15
27 118 18
27 236 -7
27 66 6
27 74 5
27 128 -7
27 123 -2
27 74 9
28 46 16
28 81 1
28 115 9
28 99 19
28 214 19
28 257 -1
28 178 8
28 78 -6
28 160 5
28 257 -1
28 108 5
28 248 19
28 99 17
29 118 1
29 214 12
29 83 8
29 21 -4
29 165 16
29 148 10
29 184 17
29 145 -10
29 200 14
29 136 1
29 16 -6
29 46 2
29 154 16
29 185 11
29 130 12
30 174 18
30 106 7
30 103 -6
30 160 17
30 5 2
30 92 19
30 177 10
30 66 -8
30 74 -4
31 190 15
31 85 10
31 16 7
31 2 -2
31 47 -8
31 68 8
31 111 4
31 150 -7
31 254 13
31 208 10
31 184 15
32 129 -9
32 13 -5
32 180 19
32 100 3
32 30 20
32 90 19
32 7 20
32 220 -6
32 2 -1
32 114 3
32 200 18
32 43 14
32 93 18
32 11 -5
32 210 14
32 87 16
32 110 -10
32 5 11
32 187 7
33 58 18
33 142 3
33 111 8
33 186 15
33 118 10
33 58 8
33 244 -1
33 109 -8
33 61 16
33 57 -8
33 163 -4
33 5 18
33 63 -3
33 191 8
33 14 -10
33 220 13
34 43 3
34 236 -8
34 251 -5
34 17 -9
34 232 -10
34 196 20
34 126 10
34 77 -2
34 38 4
34 68 9
34 12 20
34 235 8
34 240 10
35 247 10
35 195 3
35 105 -3
35 135 4
35 233 13
35 254 19
35 177 18
35 244 14
35 169 9
35 152 7
35 24 17
35 58 -5
35 101 -6
35 198 3
35 137 -1
35 123 -5
35 222 9
35 46 17
35 243 -6
35 158 8
35 145 6
36 217 -10
36 242 8
36 205 -4
36 87 3
36 17 -4
36 39 -1
36 234 -6
36 18 6
36 84 -5
36 51 -9
36 21 1
37 191 16
37 74 7
37 211 -5
37 225 -9
37 35 2
37 148 6
37 108 15
37 1 15
37 67 -3
37 245 -6
37 199 16
38 211 -6
38 80 -7
38 256 -4
38 53 -5
38 218 -7
38 101 -7
38 59 -10
38 188 13
39 187 -4
39 227 17
39 235 2
39 26 -3
39 176 10
39 27 15
39 243 5
39 4 3
39 48 18
39 219 12
39 171 19
39 156 7
39 194 -8
39 153 -3
40 255 2
40 9 9
40 87 -6
40 218 7
40 199 -7
40 154 2
40 156 3
40 16 -5
40 94 11
40 43 11
40 65 8
40 193 1
40 5 16
40 124 16
40 225 2
40 107 15
40 83 3
40 236 14
41 13 17
41 29 15
41 171 -8
41 148 18
41 15 19
41 127 7
41 54 -9
41 111 -3
41 95 19
41 133 6
41 14 -5
41 117 19
41 199 14
41 117 -2
41 174 5
41 205 -10
41 231 9
41 16 10
42 19 -8
42 175 6
42 236 2
42 77 9
42 176 -9
42 127 19
42 119 -6
42 125 20
42 248 10
42 26 20
42 228 -10
42 220 9
42 53 9
42 72 -4
42 49 15
43 257 14
43 30 18
43 13 6
43 165 17
43 69 -7
43 230 -5
43 128 3
43 188 14
43 238 15
43 108 9
43 208 11
44 218 1
44 16 -5
44 85 -9
44 19 -10
44 246 3
44 142 14
44 28 14
44 76 -4
44 153 8
44 141 -4
45 71 -5
45 231 12
45 103 19
45 227 4
45 139 3
45 254 19
45 163 -1
45 248 -5
45 87 -9
45 173 19
46 68 11
46 101 1
46 250 -7
46 198 -1
46 190 3
46 75 -10
46 179 17
47 73 3
47 232 -2
47 214 7
47 254 -4
47 207 19
47 152 18
47 94 13
47 85 -8
47 43 -6
47 66 15
47 225 -8
47 107 -8
47 36 6
47 232 11
47 145 -8
47 167 -8
48 189 -7
48 141 6
48 18 4
48 59 2
48 44 -7
48 214 12
48 41 4
48 30 8
48 127 -2
48 236 20
48 76 16
48 75 6
48 165 8
49 144 5
49 80 -10
49 38 10
49 235 -9
49 27 3
49 87 5
49 17 18
49 218 12
49 219 -9
49 204 16
49 54 18
49 145 10
49 25 -6
49 201 19
49 159 19
49 194 14
49 36 -1
50 87 -1
50 161 6
50 211 7
50 76 10
50 14 17
50 233 6
50 190 11
50 164 12
50 180 14
50 146 -1
50 28 14
51 254 16
51 92 4
51 213 1
51 227 11
51 24 2
51 166 -6
51 133 19
51 175 4
51 172 18
52 228 15
52 203 12
52 42 12
52 58 -3
52 238 13
52 99 12
52 19 2
52 107 16
53 23 19
53 255 6
53 197 2
53 125 3
53 101 2
53 88 -6
53 30 10
53 34 3
53 162 -6
53 227 -6
53 109 -6
53 23 7
53 225 9
53 62 18
53 27 -8
53 202 -6
53 112 10
53 175 13
54 222 3
54 22 -10
54 43 2
54 183 -3
54 2 9
54 96 1
54 207 4
54 252 13
54 22 2
54 69 -1
54 86 -3
54 195 -1
54 178 10
54 63 16
54 244 -3
54 128 -5
54 87 9
55 172 2
55 96 20
55 236 5
55 64 3
55 33 16
55 208 20
55 90 18
55 194 10
55 63 -4
55 249 -10
55 133 -6
55 94 -1
55 229 -8
56 98 1
56 203 -1
56 92 11
56 114 -6
56 146 11
56 209 -5
56 257 9
56 29 -8
56 121 -7
56 235 -5
57 170 16
57 158 3
57 158 -1
57 125 16
57 32 9
57 166 1
57 249 15
57 5 16
57 79 -2
57 195 18
57 181 20
57 192 8
57 129 10
57 39 -8
57 36 -3
58 40 17
58 254 8
58 44 20
58 27 -2
58 168 13
58 43 -4
58 46 -9
58 222 -7
58 103 -1
58 201 -7
58 84 20
58 87 17
58 175 20
58 245 -5
58 217 -9
58 117 -8
59 91 4
59 34 -2
59 19 17
59 195 20
59 67 7
59 234 -6
59 190 -7
59 245 19
59 60 18
59 43 3
59 135 11
59 5 4
59 207 -6
59 112 9
59 112 3
60 47 18
60 50 1
60 10 12
60 181 -9
60 107 8
60 151 -1
60 99 -8
60 58 -7
60 46 -3
60 133 13
60 151 4
61 113 4
61 208 -7
61 7 11
61 191 -7
61 157 12
61 77 4
61 35 12
62 2 -9
62 174 -1
62 251 4
62 60 -2
62 191 2
62 135 1
62 10 -3
62 257 2
62 84 -7
62 176 9
62 117 13
62 233 -10
62 120 5
62 170 1
62 186 -2
62 239 2
62 91 -3
62 230 7
63 1 -4
63 14 15
63 2 12
63 39 4
63 173 4
63 94 -8
63 42 6
63 201 12
63 244 5
63 141 8
63 13 -1
63 190 17
63 36 13
63 38 6
64 241 -1
64 194 -10
64 37 10
64 230 4
64 19 14
64 31 19
64 122 12
64 133 5
64 68 20
64 10 3
65 238 -6
65 250 17
65 209 -4
65 118 8
65 245 1
65 210 -5
65 113 16
65 45 12
66 14 -3
66 173 -5
66 188 11
66 198 -4
66 103 14
66 149 10
66 20 -5
66 94 3
66 249 6
67 228 17
67 235 2
67 183 1
67 90 9
67 98 9
67 62 9
67 104 13
67 129 -8
67 77 3
67 178 11
67 143 12
67 28 20
67 108 20
67 132 3
67 7 1
67 196 1
67 235 8
67 224 -8
67 212 -1
67 54 19
68 141 9
68 129 15
68 152 5
68 145 5
68 44 2
68 184 -1
68 200 8
68 19 10
68 50 14
69 14 -2
69 136 5
69 250 15
69 29 12
69 224 18
69 153 9
69 171 -2
69 253 -2
69 97 5
69 139 4
69 244 -6
69 208 3
70 225 -3
70 60 -9
70 230 9
70 242 -7
70 225 -3
70 19 -9
70 186 15
70 86 12
70 216 9
70 173 19
70 253 6
70 191 3
70 20 2
70 172 18
71 156 13
71 5 -4
71 164 11
71 180 -8
71 227 -4
71 125 11
71 134 3
71 130 3
71 171 -7
71 199 -2
71 95 19
71 120 9
71 25 -8
72 183 12
72 235 2
72 119 13
72 92 9
72 150 17
72 237 -8
72 35 3
72 75 16
72 18 12
72 17 -8
72 178 5
72 36 12
72 133 6
72 168 18
72 8 -1
72 90 -9
72 181 9
72 198 -9
72 178 16
73 220 3
73 180 5
73 123 2
73 52 -10
73 64 -2
73 88 15
73 135 2
73 232 13
73 153 9
73 249 17
73 222 -6
73 4 18
74 169 16
74 177 1
74 181 19
74 49 -2
74 161 18
74 226 3
74 3 8
74 58 10
74 238 -10
74 219 14
74 6 -2
74 195 -2
74 22 4
74 46 -4
74 93 4
74 217 11
74 12 15
74 13 -5
75 173 17
75 62 6
75 21 5
75 109 -8
75 55 -1
75 148 -1
75 69 10
75 135 -8
75 157 6
75 46 -2
75 39 6
75 139 18
76 171 16
76 255 2
76 130 19
76 87 17
76 175 5
77 234 8
77 83 5
77 26 1
77 171 3
77 163 -1
77 120 -8
77 241 16
77 211 9
77 194 2
77 149 -7
78 167 7
78 214 -1
78 205 13
78 201 15
78 210 17
78 99 18
78 70 10
78 61 -6
78 248 20
78 14 1
78 189 -6
78 86 -10
78 219 5
78 108 9
78 234 8
78 133 13
79 228 1
79 68 9
79 235 2
79 159 11
79 137 16
79 49 -4
79 243 2
79 230 4
80 182 20
80 214 -9
80 42 7
80 224 15
80 186 14
80 221 8
80 41 -7
80 42 17
80 83 8
80 165 7
80 107 20
81 115 16
81 57 5
81 82 9
81 202 15
81 170 17
81 129 -7
81 29 9
81 30 7
81 182 9
81 180 16
82 128 6
82 97 -3
82 71 16
82 118 5
82 172 8
82 147 -2
82 119 -5
82 135 7
82 199 2
82 97 5
82 176 19
83 134 19
83 231 -4
83 217 8
83 22 10
83 204 -6
83 211 -3
83 76 -8
83 13 10
83 215 2
83 209 10
83 243 4
83 77 14
83 160 -3
83 120 17
84 146 4
84 176 1
84 173 4
84 166 16
84 169 10
84 125 13
84 2 12
84 234 9
84 22 6
84 224 18
84 42 11
84 52 20
84 22 -9
84 53 10
84 234 -9
84 29 1
84 46 9
84 48 -4
85 163 3
85 73 15
85 62 -6
85 95 9
85 39 -4
85 202 -4
85 26 8
85 257 16
85 173 1
85 110 5
85 231 13
85 130 -3
85 218 -1
85 103 -4
85 102 18
85 178 17
86 88 9
86 222 14
86 46 10
86 18 18
86 216 20
86 67 19
86 11 19
86 180 -5
86 82 8
86 215 1
86 179 1
86 189 6
86 240 1
86 215 17
87 9 -10
87 177 15
87 28 19
87 8 6
87 229 11
87 80 8
87 118 12
87 183 -5
87 129 11
87 22 -4
87 185 -4
87 83 -5
87 11 -1
87 55 -6
87 158 -7
87 88 20
87 122 2
87 192 12
87 20 4
88 47 9
88 162 -9
88 141 -7
88 239 3
88 177 15
88 120 -8
88 196 -9
88 205 -3
88 46 4
88 53 14
88 193 20
88 107 -3
88 110 18
88 221 18
89 219 -7
89 14 8
89 57 12
89 115 -10
89 87 11
89 193 17
89 43 14
89 52 -5
89 145 -6
89 126 5
89 72 7
89 88 -10
89 252 -7
89 72 5
89 131 -6
89 65 20
89 202 -5
89 239 -3
89 181 9
90 230 19
90 32 8
90 243 20
90 45 8
90 162 6
90 219 14
90 93 -6
90 242 14
90 242 2
90 190 4
90 60 14
90 94 4
90 158 1
90 88 -4
90 47 19
91 221 6
91 42 1
91 234 7
91 39 16
91 157 -8
91 93 -3
91 56 3
91 194 -8
91 132 17
91 127 20
91 41 14
91 227 -10
91 121 18
91 150 -2
91 210 18
91 59 -7
92 182 9
92 56 15
92 194 -1
92 164 -6
92 59 16
92 9 7
92 112 20
92 122 14
92 138 -5
92 252 10
92 211 -9
92 126 5
92 139 15
93 24 17
93 104 -10
93 88 18
93 216 19
93 238 2
93 245 12
93 33 6
93 175 16
93 95 13
93 119 16
94 41 -7
94 63 6
94 42 -4
94 21 19
94 197 -3
94 210 3
94 173 10
94 67 7
94 3 4
94 134 8
94 167 17
94 76 -2
94 4 -7
94 58 4
95 254 10
95 28 6
95 22 7
95 83 -10
95 200 16
95 98 5
95 76 -2
95 6 -9
95 185 -7
95 34 13
95 250 5
95 255 6
95 232 19
95 89 19
95 157 -5
95 115 -4
95 149 -8
96 77 -6
96 151 8
96 1 20
96 102 18
96 79 18
96 72 13
96 152 10
96 142 19
96 215 -1
96 191 18
96 232 -10
97 157 16
97 229 9
97 94 -2
97 182 -2
97 41 1
97 71 19
97 25 7
97 105 13
97 82 12
97 160 17
97 68 15
97 174 15
97 231 10
97 243 -7
97 179 -8
97 81 2
97 241 5
98 117 3
98 232 8
98 137 3
98 85 8
98 33 9
98 47 -10
98 77 -9
98 123 -8
98 218 -10
98 23 4
98 205 18
98 109 -7
98 187 13
98 30 -9
99 101 6
99 182 15
99 58 -2
99 163 6
99 150 7
99 98 19
99 36 20
99 94 4
99 229 3
99 231 -9
99 157 13
100 17 -3
100 215 19
100 119 1
100 182 9
100 98 -3
100 126 16
101 196 6
101 37 14
101 141 -2
101 235 -5
101 22 8
101 230 8
101 43 -7
101 178 -3
102 152 6
102 63 3
102 101 6
102 128 -3
102 150 17
102 211 -2
102 162 9
102 23 16
102 255 16
102 146 -1
102 107 -1
102 81 17
102 173 -1
102 181 13
102 251 -7
102 44 8
103 235 11
103 101 20
103 156 3
103 70 17
103 57 -3
103 11 14
103 116 11
103 72 -5
103 64 10
103 129 5
103 163 4
103 152 17
103 140 -2
103 178 -5
104 174 20
104 103 2
104 256 -10
104 103 7
104 145 3
104 221 4
104 145 8
104 118 11
104 27 12
104 208 -7
105 26 -10
105 92 -6
105 87 3
105 44 -7
105 78 -8
105 173 6
105 69 -1
105 68 2
105 188 4
105 1 10
105 215 5
106 152 -1
106 117 -8
106 45 10
106 166 7
106 69 -9
106 173 16
106 227 -6
106 94 7
106 31 17
106 85 4
106 47 -6
107 223 -10
107 18 10
107 169 5
107 67 14
107 63 15
107 207 20
107 62 -1
107 48 13
107 109 20
107 220 17
107 152 14
107 82 14
107 33 8
107 2 5
107 194 1
108 74 -6
108 184 17
108 45 20
108 233 -4
108 196 15
108 218 9
108 19 1
108 92 -6
108 21 3
108 34 8
108 21 -1
108 208 -10
109 106 8
109 17 -8
109 126 -8
109 131 8
109 205 13
109 229 19
109 181 -7
109 203 3
109 89 -3
109 180 9
109 24 9
109 116 13
109 96 -3
109 34 -5
110 189 -9
110 45 16
110 225 20
110 235 7
110 233 -2
110 251 1
110 68 6
110 116 5
110 173 3
111 76 11
111 85 15
111 185 13
111 41 13
111 227 8
111 2 12
111 24 7
111 229 10
111 247 20
111 229 18
111 222 13
111 218 8
111 135 1
111 225 13
112 215 -3
112 86 9
112 247 10
112 167 9
112 250 -6
112 35 19
112 131 15
112 207 3
112 127 12
112 208 5
112 164 -9
112 228 9
113 205 -10
113 42 12
113 194 -1
113 16 10
113 99 -1
113 148 20
113 14 6
113 219 -10
113 244 5
113 117 18
113 124 4
113 213 2
113 76 6
113 230 8
113 114 18
113 45 10
113 19 7
113 175 -8
114 43 9
114 85 -10
114 177 -3
114 19 7
114 239 -5
114 55 18
114 10 -4
114 104 14
114 38 13
115 236 15
115 82 -4
115 44 16
115 223 8
115 37 11
115 84 14
115 27 -9
115 162 -2
115 202 7
115 122 5
115 36 11
115 80 14
115 63 16
115 138 15
115 74 2
115 67 4
116 154 -10
116 151 6
116 150 -4
116 99 11
116 103 17
116 202 9
116 141 8
116 32 -8
117 5 -8
117 247 -1
117 50 6
117 97 6
117 85 9
117 96 5
117 256 -4
117 203 18
117 133 3
117 69 10
117 169 14
118 209 5
118 206 4
118 143 3
118 35 -2
118 36 10
118 233 -6
118 147 17
118 169 -4
118 25 -10
118 132 -4
118 99 6
118 215 13
118 254 19
118 13 18
118 16 5
118 74 -1
118 95 8
118 246 2
118 72 1
118 173 1
118 242 20
118 41 20
119 39 17
119 120 3
119 21 -4
119 100 -8
119 13 18
119 138 16
119 125 -8
119 160 19
119 82 -10
119 3 7
119 11 1
119 52 16
119 105 -6
120 25 -7
120 221 7
120 52 11
120 184 9
120 204 16
120 43 -9
120 170 -5
120 32 18
120 131 -8
120 80 4
120 156 1
120 139 20
120 233 -4
120 17 16
120 86 16
120 63 20
120 255 6
120 198 12
120 21 2
121 208 -1
121 22 8
121 46 11
121 238 -6
121 248 12
121 50 13
121 130 -9
121 56 -3
121 7 20
121 112 1
121 221 -2
121 227 20
121 177 12
122 204 3
122 214 17
122 249 13
122 247 7
122 50 9
122 219 15
122 120 3
122 251 -1
122 182 -2
122 246 9
122 18 15
122 181 8
122 62 -7
122 36 -8
122 193 17
122 49 16
123 166 -9
123 182 -1
123 41 3
123 58 17
123 110 -3
123 144 5
123 73 -10
123 43 8
123 162 -10
123 105 -2
123 217 9
123 244 -8
123 164 -4
123 159 -9
123 141 19
123 79 -10
123 129 15
123 216 17
123 70 16
123 32 6
124 61 8
124 51 6
124 60 -8
124 142 11
124 29 4
124 108 17
124 157 5
124 33 16
124 201 -1
124 20 15
125 204 -9
125 143 -8
125 183 -6
125 202 6
125 7 -2
125 69 -1
125 241 17
125 21 -7
125 103 9
125 202 1
125 160 -2
125 40 16
125 65 11
125 66 8
125 101 -7
125 233 12
125 214 -10
125 138 -6
125 34 3
126 251 -1
126 16 17
126 61 -5
126 68 -7
126 131 -2
126 45 2
126 210 9
126 130 11
126 209 18
126 132 -1
126 182 18
126 81 18
126 186 1
126 115 6
126 77 14
126 86 -7
126 74 3
126 36 -3
126 221 4
127 202 -5
127 201 -5
127 147 7
127 141 7
127 164 12
127 15 2
127 62 13
127 147 14
127 25 1
128 171 15
128 174 15
128 243 13
128 97 3
128 1 18
128 13 9
128 21 -1
128 17 6
128 215 6
128 9 2
128 132 6
129 203 4
129 97 -4
129 23 9
129 68 7
129 209 -3
129 69 -5
129 12 -6
129 24 13
129 202 -10
129 177 -8
129 159 1
129 190 6
129 166 9
129 42 7
129 191 20
129 207 -4
130 110 17
130 36 13
130 213 -2
130 77 -1
130 106 3
130 190 16
130 162 -9
130 256 4
130 126 2
130 185 -2
130 92 4
130 196 -2
131 227 18
131 94 16
131 94 18
131 73 8
131 95 16
131 210 -7
131 175 2
131 33 -8
131 114 -7
131 124 -6
131 129 -9
131 35 -1
131 137 4
131 77 -3
131 75 19
131 242 19
131 183 4
131 163 12
131 112 4
132 6 -2
132 42 16
132 204 4
132 171 3
132 181 7
132 249 2
132 155 -3
132 105 10
132 6 -10
132 129 -10
132 74 -10
132 113 17
133 151 -9
133 239 4
133 193 18
133 97 -10
133 227 17
133 76 6
133 135 -7
133 97 14
133 178 1
133 113 -3
133 164 1
134 250 -10
134 240 -1
134 243 9
134 104 8
134 221 15
134 107 7
134 94 4
134 222 1
134 151 2
134 130 -5
134 79 -4
134 41 14
134 165 9
134 244 -3
134 44 12
135 142 -2
135 69 -6
135 171 18
135 219 7
135 253 12
135 19 -7
135 81 -1
135 221 -4
135 155 13
135 252 18
135 210 7
135 170 20
135 141 -4
135 59 8
136 210 -2
136 219 8
136 162 16
136 85 4
136 12 14
136 189 5
136 57 -4
136 246 3
136 57 -3
136 48 10
136 92 14
136 180 20
136 227 20
136 39 16
136 60 -5
136 86 1
136 35 16
136 97 20
137 95 16
137 96 -7
137 47 -5
137 248 -6
137 188 17
137 41 4
137 163 -6
137 243 1
137 99 -1
137 33 20
137 109 15
137 187 4
137 125 3
138 88 17
138 102 10
138 150 -6
138 204 5
138 99 16
138 120 13
138 118 10
138 83 13
138 148 -8
138 155 11
138 82 5
138 28 -8
138 117 3
138 7 13
138 145 20
138 156 -5
139 185 19
139 102 16
139 224 -2
139 208 -9
139 224 -2
139 93 -6
139 234 13
139 254 -8
139 88 4
139 207 -7
139 47 5
139 148 -2
139 41 -2
139 77 20
139 116 -4
139 92 1
139 123 -8
139 164 20
140 36 -10
140 48 13
140 103 -10
140 211 2
140 141 6
140 162 7
140 52 13
140 165 17
140 242 16
140 216 -9
140 161 15
140 197 19
140 31 -6
141 13 -6
141 58 14
141 111 2
141 232 5
141 53 10
141 85 -10
141 97 2
141 46 11
141 235 -1
141 139 17
141 41 12
141 158 14
141 213 -2
142 127 -2
142 49 -3
142 172 -2
142 80 1
142 28 -6
142 197 6
142 116 13
142 253 1
142 35 -4
142 223 -6
142 219 20
142 63 -7
142 8 18
142 90 4
143 49 -7
143 223 -4
143 50 -6
143 133 16
143 209 -7
143 179 19
143 246 4
143 157 8
144 142 17
144 209 7
144 52 20
144 184 13
144 115 12
144 209 17
144 36 3
144 35 1
144 39 2
144 257 16
144 170 16
144 128 -8
144 71 -4
144 156 -8
145 215 18
145 151 15
145 201 19
145 104 14
145 160 16
145 102 15
145 229 1
145 114 12
145 39 8
145 29 -4
145 65 4
146 227 14
146 55 14
146 143 8
146 257 19
146 248 13
146 122 -9
146 244 10
146 236 -3
146 50 12
147 156 3
147 68 7
147 226 8
147 145 19
147 62 19
147 110 9
147 111 1
147 7 10
147 159 2
147 115 -9
147 253 -9
147 15 17
148 56 20
148 16 3
148 122 5
148 135 -6
148 14 14
148 168 4
148 221 12
148 107 9
148 174 5
148 126 -5
148 43 -10
148 158 5
148 240 -6
148 123 14
148 241 -3
148 131 20
148 176 -8
148 192 -2
148 161 9
148 244 15
149 36 3
149 177 2
149 204 19
149 197 4
149 35 14
149 70 1
149 248 -2
149 83 -3
149 163 6
149 200 1
149 138 5
149 223 5
150 145 -3
150 46 20
150 204 10
150 19 -2
150 57 -3
150 131 -10
150 15 13
150 95 8
150 140 -4
150 208 11
150 230 -9
150 136 13
150 25 18
150 185 8
150 47 -10
151 186 19
151 90 -3
151 226 19
151 200 -7
151 185 13
151 88 -6
151 83 20
151 9 13
151 112 4
152 51 9
152 119 -3
152 105 13
152 68 7
152 206 5
152 110 2
152 158 4
152 78 -8
152 22 16
152 199 13
152 147 15
152 200 -6
152 52 -5
153 6 -3
153 192 14
153 10 6
153 185 7
153 168 -9
153 198 19
153 98 9
153 105 -2
153 140 1
153 125 -5
153 48 7
153 219 1
154 188 13
154 62 17
154 170 -9
154 235 8
154 182 1
154 114 2
154 125 -4
154 96 2
154 207 19
154 101 9
154 135 14
154 186 17
154 139 10
154 181 13
154 100 1
154 94 10
155 174 -3
155 62 -4
155 150 -2
155 82 15
155 158 19
155 53 2
155 56 10
155 213 4
155 120 1
155 6 3
155 144 -4
155 181 -5
155 252 12
156 179 -7
156 237 -8
156 206 1
156 139 4
156 94 13
156 41 12
156 18 20
156 179 17
156 177 -8
156 106 5
156 173 -3
156 166 -2
156 16 15
156 94 14
156 252 17
157 213 19
157 140 16
157 125 -3
157 226 20
158 128 -1
158 88 -6
158 201 -10
158 246 1
158 192 8
158 202 4
158 106 -1
158 145 14
158 148 17
158 10 19
158 160 -7
158 101 -8
158 100 17
158 226 2
158 17 -7
158 116 -1
159 144 -4
159 44 4
159 41 -7
159 114 11
159 14 -6
159 231 -1
159 76 19
159 94 -8
159 211 3
159 56 7
160 92 -3
160 124 14
160 50 8
160 85 4
160 185 -9
160 55 -2
160 46 -4
160 31 11
161 135 -10
161 72 16
161 77 4
161 18 -9
161 244 -3
161 251 12
161 97 12
161 233 11
161 11 16
161 239 8
161 9 12
161 181 -1
161 2 2
162 114 20
162 2 -9
162 63 -4
162 87 -6
162 247 4
162 181 -10
162 54 7
162 92 2
162 31 3
162 113 3
162 200 1
162 36 -9
162 237 10
162 45 5
163 52 19
163 20 11
163 85 -1
163 228 18
163 216 2
163 58 4
163 104 4
163 204 -10
163 38 -5
163 15 13
163 28 13
163 31 6
163 70 -7
164 218 8
164 214 -1
164 122 13
164 174 19
164 211 -4
164 223 20
164 94 -9
164 186 18
164 235 -10
164 48 -5
164 101 -8
164 75 -1
165 128 14
165 151 -7
165 228 7
165 123 -4
165 47 20
165 175 -4
165 44 -3
165 35 -4
165 80 -10
165 147 8
165 146 3
165 239 6
165 100 -2
165 47 3
165 27 -7
165 231 5
165 96 4
165 193 11
166 12 15
166 102 12
166 108 8
166 224 -3
166 241 13
166 237 -3
166 155 -8
167 184 -8
167 147 20
167 165 5
167 137 -5
167 222 -6
167 2 13
167 169 6
167 111 -9
167 227 5
168 229 -5
168 247 -4
168 166 16
168 202 -4
168 49 1
168 129 -7
168 225 7
168 113 10
168 119 -10
168 177 -7
168 184 -10
168 174 -10
168 56 15
168 254 18
168 201 9
169 256 11
169 223 -8
169 40 -10
169 231 5
169 207 7
169 196 -7
169 174 17
169 200 8
169 192 18
170 130 18
170 79 -2
170 36 7
170 94 2
170 2 10
170 114 1
170 46 17
170 21 -10
170 116 16
170 7 14
170 48 16
170 226 2
171 30 8
171 199 18
171 64 -9
171 99 4
171 126 15
171 210 9
171 77 3
171 230 13
171 228 -6
171 96 20
171 15 -8
171 45 12
171 256 7
171 241 7
172 44 19
172 224 1
172 210 -10
172 257 -10
172 179 -7
