388 6421
32 142 10
32 348 -1
32 23 2
32 59 -2
32 175 -5
32 102 20
33 287 12
33 311 12
33 380 -1
33 128 3
33 95 10
33 83 -4
33 323 -3
33 78 12
33 234 -1
33 177 -7
33 151 5
33 199 15
33 259 12
33 299 10
33 227 9
34 188 -1
34 270 -3
34 166 3
34 113 5
34 286 12
34 121 1
34 189 3
34 137 4
34 298 11
34 261 19
34 384 -5
34 40 -10
34 323 2
34 260 14
35 25 14
35 231 8
35 57 8
35 26 19
35 24 -1
35 292 5
35 136 1
35 19 -4
35 351 1
35 79 11
35 173 13
35 92 8
35 176 5
35 349 6
35 353 -1
35 294 14
35 53 2
35 85 -8
35 52 1
36 194 -10
36 108 12
36 331 9
36 75 18
36 47 12
36 44 19
36 12 -1
36 122 20
36 376 -1
36 277 15
36 301 6
36 242 7
36 1 -1
36 314 10
36 271 -7
36 192 -9
36 205 15
36 367 -9
37 102 -10
37 270 19
37 142 9
37 118 -8
37 160 -4
37 350 8
37 260 16
37 333 15
37 334 15
37 22 -8
37 386 -8
37 109 12
37 287 6
37 60 13
37 245 16
37 174 18
37 3 4
37 275 18
37 92 -2
37 236 18
38 326 1
38 258 15
38 212 -5
38 333 -9
38 147 -4
38 36 -2
38 170 16
38 49 -7
38 75 -5
38 50 19
38 375 3
38 225 -9
38 377 7
38 319 1
38 333 18
38 102 19
38 20 14
38 89 16
38 85 19
38 77 2
38 272 7
38 236 14
38 184 1
38 86 10
39 5 18
39 254 7
39 114 8
39 23 -10
39 275 16
39 353 -5
39 115 14
39 281 19
39 101 1
39 32 -5
39 335 8
39 180 6
39 27 1
39 130 -2
39 28 4
39 343 13
39 268 20
39 38 4
39 247 -6
40 244 11
40 34 11
40 17 19
40 243 2
40 182 2
40 319 5
40 86 -6
40 213 11
40 285 16
40 67 -3
40 162 2
40 378 -2
40 39 -2
40 277 20
40 96 8
40 226 -8
40 66 18
40 185 8
40 158 12
40 110 15
41 118 5
41 229 13
41 193 -3
41 4 5
41 160 10
41 366 4
41 6 10
41 349 -3
41 336 11
41 226 15
41 217 5
41 273 -4
41 17 6
41 253 16
41 1 1
41 198 2
42 360 2
42 283 16
42 192 -9
42 112 1
42 86 -10
42 334 14
42 105 7
42 356 11
43 7 -6
43 176 -6
43 289 9
43 105 8
43 351 15
43 124 4
43 319 -10
43 3 19
43 236 17
43 209 15
43 109 3
43 286 5
43 272 -9
43 7 4
43 41 6
44 33 15
44 180 -6
44 349 -5
44 274 15
44 371 10
44 342 4
44 35 -7
44 362 -5
44 324 -6
44 300 19
44 308 11
44 153 5
44 199 3
44 271 19
44 143 -9
44 28 -3
44 85 16
44 384 8
44 150 2
44 63 -9
44 65 -8
44 137 5
45 239 6
45 320 -3
45 256 -6
45 195 -7
45 96 -9
45 114 -10
45 293 20
45 31 20
45 225 -9
45 18 -2
45 279 18
45 231 -8
45 364 14
46 240 13
46 206 11
46 81 -4
46 356 4
46 380 -1
46 48 8
46 112 7
46 203 6
46 76 6
46 228 7
46 123 3
46 78 -7
46 106 6
46 192 6
46 307 11
46 308 17
46 200 -8
46 185 2
47 260 6
47 373 -1
47 317 -6
47 182 2
47 95 -8
47 243 14
47 289 6
47 380 -6
47 188 1
47 344 14
47 81 -2
47 77 15
47 299 3
47 55 -4
47 242 17
47 188 13
47 244 14
47 327 -5
47 338 -9
48 141 -10
48 245 -1
48 149 20
48 379 10
48 330 2
48 87 -8
48 198 6
48 331 9
48 295 9
48 163 -6
48 267 20
48 386 4
48 293 17
48 122 -1
48 144 -5
48 63 -7
48 156 -10
48 321 19
48 1 -6
48 156 -1
48 343 15
48 218 -10
48 71 7
49 165 4
49 275 -1
49 341 11
49 12 -6
49 145 15
49 92 11
49 181 4
49 261 -6
49 371 1
49 287 -4
49 300 5
49 196 20
49 170 9
49 124 3
50 275 10
50 188 20
50 97 9
50 10 16
50 197 -2
50 22 8
50 200 -2
50 274 1
50 279 16
50 240 -7
50 39 7
50 103 -6
50 133 17
50 42 5
50 37 2
50 77 5
50 195 8
50 77 3
50 325 3
50 278 11
50 269 15
50 223 -5
50 248 19
51 136 10
51 315 7
51 348 7
51 150 -8
51 169 14
51 63 5
51 142 6
51 198 14
51 269 -7
51 272 4
51 47 20
51 366 9
51 347 15
51 306 -5
51 180 18
52 173 6
52 339 17
52 131 13
52 233 15
52 197 15
52 35 8
52 159 1
52 199 2
52 241 17
52 209 8
52 130 5
52 249 5
52 22 14
52 261 -10
52 80 -3
52 83 4
53 216 6
53 352 14
53 4 3
53 179 16
53 195 -3
53 18 11
53 99 -8
53 304 6
53 128 7
53 244 20
53 323 -9
53 209 -1
53 360 -10
53 55 -8
53 68 -7
53 347 -4
54 190 -1
54 213 19
54 89 15
54 52 5
54 313 14
54 104 1
54 23 -2
54 332 -9
54 181 6
54 67 -5
54 363 11
54 225 12
54 66 -7
54 227 -3
54 301 6
54 96 4
54 342 -7
54 82 -6
55 320 16
55 241 12
55 168 1
55 295 10
55 355 -4
55 240 9
55 378 15
55 291 4
55 21 14
55 339 8
55 178 13
55 59 18
55 296 12
55 62 7
55 228 14
55 72 10
55 266 1
55 268 -1
55 45 19
55 150 -4
55 374 8
56 73 12
56 265 -5
56 315 3
56 247 4
56 78 5
56 329 -7
56 145 17
56 155 16
56 258 1
56 256 -10
56 317 -8
56 309 -3
56 303 2
56 90 11
56 258 -3
56 29 -10
56 373 17
56 241 20
56 125 -1
56 238 7
56 79 17
56 127 15
56 338 9
57 155 3
57 298 10
57 274 3
57 355 1
57 21 2
57 261 -8
57 250 5
57 246 3
57 104 9
57 187 5
57 3 -9
57 74 5
58 365 -8
58 78 13
58 19 3
58 130 13
58 98 -10
58 327 1
58 171 -6
58 265 15
58 105 15
58 184 -5
58 107 11
58 190 -2
58 93 18
58 316 -4
58 63 -6
58 219 -7
58 353 5
58 18 20
58 67 4
58 148 6
58 386 8
59 320 -2
59 122 -6
59 375 16
59 243 -7
59 349 3
59 168 -10
59 211 14
59 180 -6
59 352 -1
59 68 12
59 40 16
59 99 13
59 50 19
59 47 11
60 49 4
60 278 -7
60 312 -1
60 76 3
60 102 17
60 52 2
60 324 -7
60 357 7
60 356 -7
60 218 -3
60 148 13
60 67 -8
60 93 17
60 205 -6
60 256 15
60 194 4
60 91 4
60 172 11
60 381 19
60 277 -10
60 249 12
61 170 7
61 137 17
61 325 -4
61 29 -8
61 303 -9
61 333 2
61 35 -2
61 337 -2
61 138 1
61 253 10
61 50 6
61 50 -10
61 150 5
61 125 14
61 104 19
62 77 3
62 144 -4
62 296 -8
62 268 7
62 186 12
62 179 -5
62 344 -7
62 182 -7
62 226 -5
62 159 16
62 268 -3
62 190 -10
63 293 -1
63 175 19
63 89 14
63 91 3
63 308 9
63 282 19
63 329 1
63 305 17
63 128 -1
63 149 -7
63 263 7
63 120 6
63 369 5
63 189 12
63 290 -3
63 245 -10
64 142 -6
64 385 5
64 43 15
64 187 11
64 113 3
64 377 5
64 360 -3
64 222 2
64 294 -5
64 79 1
64 258 2
64 106 -4
64 110 -4
64 153 -8
64 150 19
64 353 2
64 370 -6
64 28 7
65 194 8
65 289 14
65 208 7
65 380 -5
65 145 20
65 207 9
65 12 -2
65 30 -1
65 258 7
65 103 -4
65 300 -8
65 110 -2
65 78 -1
65 373 -7
65 240 -9
65 319 8
65 250 10
65 278 19
65 100 12
65 71 4
65 257 -8
65 197 11
66 181 4
66 71 3
66 345 -8
66 238 11
66 97 11
66 300 -9
66 153 6
66 30 13
66 148 3
66 354 9
66 195 1
66 319 -1
66 297 15
66 324 18
66 196 -8
66 32 -2
66 209 -8
67 375 14
67 361 -3
67 273 -1
67 62 15
67 113 2
67 97 12
67 330 3
67 206 -8
67 2 14
67 128 18
67 9 6
67 373 -7
67 170 20
67 374 -5
67 264 4
68 195 7
68 214 8
68 45 4
68 74 2
68 364 18
68 121 10
68 342 3
68 182 8
68 30 3
68 293 -2
68 70 9
68 18 5
68 80 -4
68 355 -2
68 109 13
68 9 4
68 134 20
68 296 13
68 9 9
69 356 2
69 6 -6
69 381 -1
69 248 6
69 361 10
69 227 17
69 382 -7
69 38 -1
69 349 -4
69 192 -6
69 88 -9
69 64 12
69 218 17
69 31 6
69 58 -5
70 233 1
70 150 -3
70 170 20
70 330 -5
70 23 14
70 118 -2
70 343 9
70 32 20
70 301 18
70 244 -7
70 80 6
70 185 -1
70 43 1
70 247 -8
70 42 5
70 150 4
70 181 19
70 249 -1
71 346 -2
71 172 6
71 95 5
71 92 4
71 116 19
71 39 18
71 31 3
71 384 7
71 264 -8
71 293 9
71 181 4
71 271 7
71 181 17
71 233 9
71 213 -10
71 39 12
72 360 8
72 135 5
72 271 10
72 6 4
72 175 -5
72 193 19
72 311 5
72 126 1
72 336 3
72 176 8
72 320 -6
72 119 5
72 255 3
72 99 16
72 88 -10
72 312 20
72 244 -7
72 5 -3
72 340 -10
72 335 11
72 320 -5
72 195 -10
73 58 -5
73 160 -5
73 18 11
73 125 2
73 131 14
73 358 1
73 239 8
73 43 -1
73 50 2
73 315 6
73 293 -3
74 28 -2
74 173 5
74 346 5
74 79 -1
74 210 -5
74 125 3
74 281 16
74 291 16
74 332 4
74 73 -6
74 38 13
74 70 5
74 302 -1
74 63 3
74 274 -8
74 61 4
74 141 4
74 56 11
74 252 16
74 344 7
74 1 2
74 196 7
74 19 -9
74 164 -8
74 123 -3
74 350 19
74 155 -10
75 251 20
75 187 -1
75 199 -5
75 290 18
75 32 20
75 25 -2
75 8 7
75 384 13
75 3 6
75 379 1
75 376 18
75 203 4
75 77 12
75 273 -8
75 345 -7
75 182 -10
75 72 10
75 126 13
75 148 13
75 179 19
76 219 17
76 20 -4
76 293 6
76 102 -5
76 159 -5
76 112 -7
76 270 15
76 266 -7
76 131 14
77 293 1
77 333 3
77 2 -3
77 139 -3
77 104 5
77 279 -5
77 193 5
77 23 3
77 55 3
77 99 11
77 46 15
77 27 -10
77 242 -5
77 352 7
77 356 -7
77 159 -4
77 11 18
77 345 2
78 225 2
78 190 9
78 119 5
78 20 3
78 24 -1
78 191 -8
78 139 1
78 388 5
78 156 -9
78 64 6
78 79 -2
78 14 -6
78 20 9
78 301 8
78 120 18
78 262 14
78 58 12
79 90 19
79 98 -6
79 161 16
79 78 -10
79 11 17
79 304 9
79 181 2
79 331 13
79 93 16
79 26 5
79 153 14
79 303 7
79 359 2
79 8 13
79 373 12
79 370 10
80 106 2
80 53 -8
80 361 19
80 350 12
80 40 8
80 11 10
80 64 11
80 52 3
80 12 -2
80 122 3
80 385 -5
80 198 11
80 377 17
80 105 -5
80 102 -1
80 274 8
81 206 -4
81 292 8
81 352 6
81 163 1
81 41 -8
81 356 12
81 249 20
81 123 13
81 247 3
81 365 11
81 357 -9
81 173 -6
81 67 17
81 263 -6
81 351 5
81 41 12
81 345 5
81 296 15
81 322 8
81 350 6
81 153 6
81 23 2
82 147 10
82 205 20
82 317 20
82 23 -10
82 384 -6
82 205 -1
82 307 13
82 317 7
82 87 20
82 74 8
82 89 13
82 14 -4
82 253 12
83 385 10
83 275 20
83 99 -8
83 320 -7
83 209 5
83 4 17
83 42 11
83 351 3
83 134 -1
83 306 -1
83 385 13
83 315 13
83 176 4
83 338 4
84 339 18
84 150 16
84 366 -2
84 249 13
84 189 8
84 176 13
84 27 16
84 306 -3
84 128 -1
84 365 16
84 106 -3
84 237 18
85 11 7
85 152 1
85 263 19
85 355 5
85 166 -5
85 317 -5
85 382 -9
85 249 2
85 138 8
85 82 -9
85 220 3
86 375 -4
86 152 8
86 193 17
86 207 -5
86 97 15
86 148 4
86 139 20
86 118 2
86 241 -10
86 113 3
86 254 1
86 152 10
86 380 2
86 234 3
86 34 10
87 160 -1
87 18 6
87 39 5
87 61 -3
87 29 15
87 340 8
87 352 14
87 7 -6
87 356 -7
87 132 16
87 290 -6
87 46 9
87 297 -10
87 100 19
87 180 12
88 380 14
88 7 9
88 182 7
88 55 4
88 250 2
88 120 -5
88 340 11
88 329 1
88 303 19
88 264 13
88 213 -3
88 332 6
88 107 18
88 13 17
88 195 7
88 387 1
89 172 12
89 274 -4
89 123 2
89 144 -7
89 335 -1
89 127 -1
89 126 15
89 180 2
89 218 7
89 172 14
89 255 -8
89 187 7
89 79 -9
89 374 10
89 6 -5
89 29 -5
89 172 5
90 376 6
90 222 -10
90 358 -2
90 319 -4
90 314 -3
90 379 -7
90 143 14
90 293 8
90 203 -6
90 77 17
90 231 7
90 178 14
90 225 7
90 20 2
90 194 17
91 280 15
91 125 4
91 365 3
91 83 15
91 138 11
91 128 13
91 237 16
91 231 12
91 262 19
91 220 5
91 251 3
91 81 1
91 112 10
91 360 6
91 203 7
92 287 9
92 215 17
92 26 18
92 298 -2
92 368 15
92 256 11
92 329 -9
92 164 -3
92 284 14
92 370 -2
92 174 15
92 375 15
92 85 3
92 77 10
92 44 10
92 239 6
92 370 3
93 344 11
93 3 11
93 56 18
93 96 -9
93 43 -5
93 292 11
93 380 13
93 149 16
93 15 14
93 297 -4
93 172 -4
93 183 20
93 302 8
94 11 -2
94 41 -8
94 328 20
94 381 17
94 283 19
94 334 3
94 21 17
94 224 -1
94 84 -3
94 108 10
94 214 16
95 268 3
95 194 17
95 329 19
95 90 5
95 231 7
95 302 1
95 317 5
95 86 15
95 16 -8
95 365 7
95 89 8
95 328 5
95 45 -8
95 42 -1
95 29 11
95 187 -10
95 231 -5
95 28 4
96 26 12
96 319 -2
96 178 -9
96 106 -4
96 322 9
96 128 11
96 243 2
96 354 11
96 79 3
96 72 4
96 326 15
96 249 -3
96 361 10
96 283 17
96 332 7
96 227 -6
96 148 -4
96 115 -10
96 154 18
96 57 17
96 276 -8
96 10 16
97 22 19
97 186 -5
97 224 10
97 243 10
97 285 3
97 48 -2
97 314 -1
97 129 10
97 301 -6
97 59 2
97 336 8
97 112 14
97 22 10
97 178 -10
97 14 -5
97 322 8
98 361 10
98 279 17
98 347 -6
98 105 -9
98 222 -9
98 117 -4
98 270 14
98 246 20
98 32 -3
98 328 3
98 358 -2
98 223 9
98 315 16
98 195 -3
98 280 -9
98 160 -1
98 335 7
99 354 4
99 61 -2
99 261 6
99 24 8
99 80 15
99 42 -5
99 239 17
99 257 18
99 14 -2
99 233 20
99 182 -1
99 68 -6
99 163 15
99 355 -3
99 172 14
99 126 7
99 309 -9
99 242 -6
99 120 -4
100 202 9
100 89 -9
100 251 20
100 377 -6
100 165 3
100 297 9
100 61 17
100 244 -10
100 55 6
100 204 3
100 225 -5
100 200 13
100 383 4
100 51 1
100 333 5
100 134 7
100 282 19
100 261 15
101 72 9
101 78 -9
101 104 -8
101 315 19
101 125 10
101 174 13
101 109 -4
101 229 5
101 117 -5
101 367 12
101 333 -9
101 132 -5
101 3 9
101 21 -9
101 259 3
101 203 10
101 254 14
101 28 10
101 362 -1
102 119 -1
102 54 14
102 193 17
102 3 2
102 322 10
102 108 19
102 205 -1
102 378 16
102 114 -5
102 187 -1
102 152 1
103 117 -5
103 148 15
103 113 16
103 223 -1
103 248 4
103 292 13
103 125 14
103 218 -8
103 358 11
103 305 -9
103 172 -9
103 10 20
103 28 8
103 187 9
103 106 19
103 52 -5
103 220 8
104 318 -10
104 316 19
104 24 -2
104 41 20
104 128 -10
104 169 14
104 103 13
104 296 2
104 283 4
104 138 15
105 261 11
105 369 19
105 285 -8
105 35 -7
105 369 -5
105 72 -4
105 188 4
105 91 -9
105 230 17
105 205 4
105 198 -5
105 213 20
105 14 17
105 202 -8
105 175 -10
105 21 -3
105 348 6
105 246 2
105 283 -7
105 15 6
105 283 -2
105 134 -1
105 176 -8
105 351 -5
105 245 -2
105 269 -10
105 5 1
106 264 -10
106 188 2
106 261 18
106 294 2
106 355 -7
106 192 -9
106 143 7
106 323 -3
106 286 8
106 376 -3
107 345 6
107 101 15
107 248 16
107 152 6
107 320 -4
107 352 12
107 273 13
107 142 15
107 242 15
107 281 -4
107 181 9
107 201 -5
107 38 -5
107 213 -8
107 195 9
107 280 -7
107 83 11
108 47 12
108 291 2
108 253 -2
108 54 17
108 250 1
108 295 10
108 117 20
108 172 -4
108 227 11
109 212 20
109 201 -4
109 244 -8
109 63 -5
109 195 12
109 205 10
109 193 20
109 72 17
109 128 -3
109 214 4
109 356 -6
109 306 6
109 171 1
109 141 13
109 383 -6
109 147 11
109 117 15
110 353 -2
110 347 -1
110 24 -9
110 8 -2
110 311 -6
110 299 15
110 44 20
110 272 16
110 19 16
110 304 5
110 218 12
110 50 -6
110 19 -8
110 187 13
110 5 18
110 283 -2
110 309 6
111 346 20
111 162 19
111 81 -7
111 344 -6
111 273 9
111 175 -7
111 271 -6
111 351 8
111 94 -10
111 146 16
111 355 7
111 351 -4
111 134 11
111 108 10
111 176 19
112 122 10
112 42 -10
112 372 -4
112 224 2
112 45 14
112 206 10
112 310 20
112 196 2
112 257 -1
112 139 3
112 34 -10
112 171 4
112 26 14
112 217 8
112 90 -2
112 122 -2
112 144 8
113 376 -1
113 319 -4
113 116 17
113 314 -1
113 303 -3
113 91 7
113 89 16
113 14 13
113 183 -4
113 311 17
113 309 -9
113 248 19
113 385 2
113 8 -6
114 346 10
114 18 20
114 65 -1
114 364 1
114 185 4
114 109 -4
114 59 -6
114 340 -7
114 3 14
114 325 3
114 267 3
114 311 8
114 24 13
114 229 9
114 249 -9
114 64 2
114 176 -5
114 178 8
115 352 16
115 387 -7
115 87 9
115 281 20
115 350 -10
115 323 19
115 132 -9
115 202 -8
115 269 3
115 241 -3
115 363 3
115 24 8
115 237 -2
116 13 19
116 285 -1
116 13 1
116 288 20
116 370 2
116 157 7
116 290 -1
116 360 15
116 127 1
116 26 7
116 346 -4
116 202 -9
116 344 -7
116 324 -1
116 165 -5
116 297 3
116 236 8
116 19 4
116 367 4
116 382 14
117 340 7
117 87 19
117 232 12
117 214 18
117 86 11
117 81 7
117 7 11
117 27 5
117 334 15
117 101 14
117 371 10
117 51 20
117 51 -10
117 289 9
117 316 -8
117 102 18
117 56 -2
117 76 -7
117 312 8
117 371 -8
117 310 16
118 229 7
118 273 -9
118 146 6
118 326 13
118 209 1
118 109 8
118 99 9
118 255 17
118 68 16
118 366 3
118 347 10
118 231 4
118 208 4
118 351 6
118 297 6
118 3 17
118 231 20
118 101 6
118 198 -7
118 9 9
118 347 16
119 354 6
119 283 -8
119 156 17
119 228 4
119 207 -3
119 155 12
119 3 16
119 46 3
119 168 7
119 27 16
119 338 10
119 291 1
119 370 10
119 42 -2
119 203 1
119 180 -8
119 341 14
119 256 7
119 89 18
120 274 12
120 47 7
120 279 11
120 214 -5
120 171 14
120 172 10
120 35 -4
120 291 20
120 20 15
120 323 -1
120 275 18
120 17 16
120 81 19
120 246 16
120 99 7
120 273 5
120 232 7
120 387 -1
120 24 14
121 28 5
121 254 16
121 6 -6
121 339 8
121 85 -9
121 60 -1
121 207 -4
121 214 -1
121 71 -8
121 160 20
121 252 16
121 244 8
121 372 15
121 143 1
122 300 15
122 353 -7
122 173 -3
122 143 8
122 340 -5
122 62 -1
122 63 -1
122 195 -3
122 327 11
122 67 -4
122 86 8
122 133 13
122 77 6
122 380 1
122 134 13
122 372 20
123 297 -7
123 56 -4
123 381 4
123 255 -4
123 207 13
123 170 -4
123 252 15
123 159 7
123 204 1
123 263 -8
123 315 -7
123 66 3
123 219 -1
123 133 14
123 186 16
123 23 15
123 278 -10
123 162 2
123 363 -6
123 342 8
123 52 -7
123 373 15
123 57 9
123 99 -3
123 380 -4
124 69 -10
124 210 7
124 329 -7
124 85 20
124 285 -1
124 316 20
124 208 13
124 285 -5
124 387 4
124 244 -10
124 213 -1
124 26 -10
124 365 15
124 155 2
124 11 3
124 125 19
124 359 19
125 107 -7
125 341 6
125 69 13
125 101 19
125 183 19
125 356 6
125 283 15
125 58 20
125 17 8
125 111 -1
125 363 8
125 293 11
125 220 -2
126 382 -1
126 165 12
126 105 10
126 44 16
126 285 1
126 116 10
126 34 19
126 31 -10
126 268 -2
126 63 3
126 153 15
126 171 -5
126 242 13
126 207 10
126 317 1
126 149 16
126 257 20
126 61 -5
127 357 -1
127 38 -8
127 91 13
127 276 12
127 332 -5
127 315 1
127 293 -9
127 323 3
127 65 7
127 25 -7
127 82 -4
127 231 17
127 271 2
127 322 5
127 352 20
127 22 -5
127 374 -9
127 56 3
128 10 20
128 353 -7
128 3 -6
128 60 -10
128 302 13
128 258 14
128 136 -4
128 349 1
128 281 -6
128 177 -9
128 42 4
128 222 4
128 230 -8
128 115 -5
128 140 5
128 5 3
128 179 18
128 87 2
128 317 -10
128 136 17
129 125 12
129 299 -6
129 336 -5
129 152 11
129 352 4
129 71 4
129 105 7
129 55 5
129 4 9
129 80 -6
130 344 -10
130 233 3
130 228 -8
130 152 7
130 305 19
130 346 20
130 41 -5
130 238 2
130 19 -6
130 5 6
130 117 -10
130 170 2
130 273 7
130 43 10
130 145 17
130 123 -7
130 212 -4
130 129 -9
130 67 12
130 275 19
131 195 -10
131 286 5
131 221 -3
131 188 18
131 166 -4
131 65 13
131 207 2
131 71 -5
131 99 9
131 122 -8
131 330 6
131 158 7
131 63 -8
131 298 3
131 159 -1
131 85 20
131 200 19
131 143 10
131 165 -3
131 11 -8
131 129 9
131 7 8
132 100 12
132 293 18
132 347 18
132 32 15
132 317 -8
132 124 -6
132 282 4
132 272 6
132 352 18
132 241 -2
132 114 -9
132 227 -4
132 223 20
132 264 6
132 65 18
132 289 10
132 94 -10
132 352 20
132 101 -7
133 308 3
133 337 9
133 336 -2
133 175 10
133 49 9
133 339 3
133 55 1
133 219 15
133 340 -9
133 339 -1
133 132 2
133 212 7
133 51 5
133 25 -9
133 257 17
133 314 -10
134 147 9
