164 4776
14 96 5
14 40 18
14 107 2
14 25 -2
14 6 11
14 152 14
14 73 -8
14 148 12
14 52 -6
14 95 4
14 23 -3
14 134 -7
14 117 -7
14 160 15
14 115 15
14 12 8
14 164 4
14 24 18
14 71 -2
14 56 15
14 123 4
14 10 2
14 162 9
14 78 11
14 160 16
14 75 20
14 55 -7
14 141 -1
15 96 -2
15 139 18
15 124 10
15 113 -2
15 113 17
15 58 17
15 107 13
15 119 14
15 156 -9
15 128 3
15 67 -6
15 110 -6
15 13 -1
15 2 -3
15 162 -4
15 18 -9
15 155 18
15 98 4
15 120 -2
15 105 -9
15 42 8
15 152 17
15 42 11
15 96 17
15 60 5
15 161 -5
15 123 3
15 127 11
15 152 18
16 63 -9
16 1 8
16 2 10
16 98 2
16 80 2
16 65 -7
16 107 -7
16 22 20
16 19 2
16 89 16
16 76 20
16 62 17
16 48 7
16 26 11
16 79 -10
16 113 5
16 129 -1
16 7 -8
16 95 20
16 77 16
16 111 -5
16 78 3
16 96 13
16 68 13
16 136 -9
16 112 8
16 75 -1
16 77 8
16 152 -6
16 155 -7
17 121 -10
17 140 -10
17 56 13
17 97 11
17 24 2
17 160 9
17 107 12
17 45 -2
17 42 -3
17 13 18
17 12 18
17 44 -9
17 24 -2
17 49 4
17 30 -10
17 15 17
17 157 8
17 43 6
17 48 -7
17 153 -6
17 59 11
17 37 9
17 108 4
17 139 19
17 159 4
17 117 8
17 19 2
17 54 -6
17 109 11
17 100 -7
17 57 -10
17 94 18
17 94 8
17 22 -8
17 13 -2
17 129 -7
17 81 19
17 46 11
17 40 -7
17 32 12
18 50 19
18 72 11
18 127 20
18 55 17
18 47 18
18 124 14
18 49 -2
18 30 20
18 31 18
18 106 14
18 23 -5
18 12 15
18 13 -3
18 116 20
18 36 -6
18 52 17
18 10 10
18 149 14
18 81 4
18 32 16
18 14 -4
18 146 7
18 145 -9
18 87 -7
18 23 11
18 8 1
19 67 6
19 142 17
19 135 8
19 108 13
19 106 9
19 161 17
19 10 19
19 153 11
19 59 -1
19 117 10
19 136 2
19 153 -10
19 12 -7
19 40 12
19 80 8
19 103 17
19 119 4
19 3 -6
19 48 17
19 39 7
19 14 -8
19 138 12
19 29 8
19 35 1
19 147 -8
19 141 -1
19 7 4
19 33 -9
19 110 -7
19 31 16
19 158 19
19 66 7
19 60 -2
19 39 3
19 44 -3
19 73 7
19 41 4
19 150 16
20 2 -3
20 157 -6
20 66 -5
20 87 -9
20 11 8
20 137 20
20 161 17
20 113 5
20 90 -2
20 28 3
20 111 17
20 155 14
20 3 11
20 106 3
20 40 14
20 161 -7
20 107 -10
20 117 14
20 85 14
20 56 -10
20 143 8
20 25 13
20 90 -8
20 66 -3
20 111 3
20 152 13
20 135 -3
20 114 -6
20 52 -10
20 99 12
21 1 -6
21 80 12
21 23 14
21 141 5
21 63 -5
21 24 1
21 20 3
21 28 5
21 85 -2
21 63 -3
21 143 -4
21 16 11
21 61 2
21 97 4
21 23 2
21 106 16
21 79 7
21 114 19
21 107 9
21 131 16
21 27 16
21 48 13
21 74 11
21 136 -4
21 163 1
21 44 7
21 31 17
21 106 5
22 51 20
22 20 6
22 60 11
22 123 14
22 131 10
22 163 -5
22 121 14
22 139 1
22 67 14
22 98 -6
22 18 6
22 129 15
22 96 7
22 28 14
22 160 -1
22 44 -7
22 125 1
22 126 -2
22 143 20
22 72 -2
22 116 -3
22 58 -3
23 40 16
23 163 -5
23 111 18
23 100 -4
23 118 -9
23 83 9
23 36 -10
23 138 7
23 7 15
23 146 1
23 6 -3
23 128 13
23 133 12
23 59 -6
23 80 2
23 63 9
23 151 17
23 4 -8
23 11 17
23 33 14
23 124 10
23 35 17
23 79 -2
23 129 -5
23 35 -10
23 127 3
23 28 9
23 38 -2
23 162 1
23 43 15
24 80 12
24 140 -8
24 105 -2
24 74 6
24 149 -1
24 136 8
24 158 -1
24 62 10
24 160 -4
24 135 13
24 35 -2
24 116 -9
24 102 -10
24 131 -8
24 64 7
24 66 -1
24 76 11
24 84 3
24 19 5
24 38 18
24 50 13
24 53 -10
24 107 1
24 26 17
24 54 -7
24 78 -3
24 56 -9
24 82 -2
24 153 -2
24 153 7
24 136 -2
24 143 3
24 6 18
24 161 5
24 40 8
24 75 19
24 86 14
24 152 13
24 6 1
24 120 9
24 158 -10
25 103 -1
25 117 8
25 38 -4
25 56 -1
25 69 -4
25 38 12
25 152 -2
25 58 17
25 13 1
25 107 15
25 27 15
25 44 9
25 128 1
25 68 17
25 38 15
25 87 -8
26 16 3
26 127 -2
26 51 -4
26 128 -9
26 9 4
26 75 8
26 22 17
26 87 1
26 80 -9
26 160 12
26 103 4
26 117 9
26 61 12
26 60 -1
26 77 14
26 135 14
26 118 7
26 127 -3
26 151 16
26 106 12
26 51 7
26 51 18
26 148 15
26 153 12
26 23 18
26 31 -3
26 123 -5
26 38 8
26 19 -8
26 102 18
26 103 -4
27 63 19
27 75 -3
27 89 -3
27 28 -8
27 25 4
27 106 16
27 3 18
27 10 10
27 69 -1
27 12 1
27 31 -8
27 24 -4
27 163 5
27 16 -6
27 155 3
27 52 -7
27 60 -9
27 111 2
27 25 -4
27 43 19
27 94 6
27 21 -2
27 104 8
27 83 9
27 110 15
27 77 15
27 86 16
28 154 18
28 164 2
28 75 9
28 143 -4
28 41 15
28 150 -6
28 22 19
28 164 3
28 150 7
28 102 -5
28 5 -4
28 133 -9
28 89 13
28 35 13
28 46 18
28 60 14
28 159 -4
28 95 20
28 45 5
28 104 -1
28 111 1
28 7 7
28 79 1
28 44 -3
28 21 15
28 36 -2
28 14 3
29 149 5
29 39 11
29 159 -10
29 124 16
29 25 3
29 14 -5
29 40 8
29 83 -1
29 76 12
29 109 -4
29 61 5
29 98 -6
29 59 17
29 47 15
29 112 -2
29 138 4
29 52 16
29 41 -4
29 47 17
29 84 -10
30 148 -6
30 76 14
30 104 10
30 37 11
30 47 2
30 107 18
30 88 17
30 60 11
30 86 -5
30 55 16
30 49 7
30 164 20
30 148 -7
30 48 -2
30 20 11
30 4 18
30 79 5
30 44 -5
30 54 -8
30 43 -6
30 16 5
30 164 -2
31 117 14
31 35 -4
31 131 8
31 65 -7
31 42 16
31 14 14
31 119 12
31 79 6
31 120 6
31 126 6
31 124 4
31 69 -2
31 163 18
31 16 -9
31 128 13
31 41 8
31 139 2
31 112 1
31 96 16
31 18 -3
31 100 12
31 119 8
31 37 15
31 3 1
31 68 6
31 139 8
31 91 -7
31 27 10
31 158 3
31 48 -10
32 27 -10
32 65 -3
32 9 18
32 61 6
32 47 8
32 134 6
32 17 13
32 121 12
32 30 -3
32 117 -4
32 101 17
32 70 3
32 25 -2
32 36 6
32 45 -4
32 56 11
32 132 -6
32 89 19
32 40 16
32 66 -1
32 12 10
32 155 -6
32 144 17
32 6 6
32 21 16
32 56 17
32 21 -10
32 139 8
32 15 18
32 41 6
32 94 -6
32 161 3
32 55 -2
32 155 20
33 125 18
33 34 1
33 135 6
33 121 2
33 32 10
33 94 5
33 74 -1
33 39 18
33 83 16
33 25 1
33 100 -6
33 45 18
33 46 -1
33 82 10
33 143 -7
33 52 20
33 48 20
33 53 16
33 156 4
33 66 2
33 107 12
33 76 -2
33 29 4
33 131 -10
33 121 16
33 156 -6
33 46 2
33 63 4
33 135 -4
33 116 5
33 109 4
33 148 17
34 136 8
34 73 -8
34 118 19
34 115 15
34 66 -1
34 19 19
34 9 1
34 161 11
34 38 -2
34 72 -5
34 35 -8
34 156 18
34 16 1
34 36 9
34 33 -4
34 157 11
34 41 7
34 111 5
34 64 2
34 7 7
34 42 18
34 27 -3
34 12 13
34 141 -10
34 103 8
34 44 18
34 105 -9
34 155 6
34 23 5
34 101 3
35 130 8
35 151 7
35 160 4
35 164 7
35 33 15
35 84 -10
35 67 5
35 122 -10
35 15 3
35 146 6
35 113 6
35 27 4
35 31 16
35 50 -3
35 76 6
35 150 -3
35 82 -4
35 119 6
35 78 20
35 72 -8
35 6 20
35 82 8
35 119 11
35 63 -5
35 45 14
35 37 16
36 81 -2
36 72 18
36 127 19
36 140 10
36 108 12
36 69 -6
36 32 20
36 135 6
36 73 14
36 111 10
36 85 16
36 133 8
36 18 3
36 127 11
36 12 -5
36 73 13
36 87 11
36 150 2
36 17 -8
36 30 6
36 155 -7
36 129 -8
36 2 18
36 13 8
36 70 11
36 126 20
36 114 10
36 104 7
36 145 -5
36 124 6
36 26 17
37 18 10
37 74 17
37 105 -1
37 92 -4
37 82 10
37 5 3
37 103 20
37 17 9
37 132 13
37 108 -6
37 13 -2
37 131 12
37 148 8
37 7 1
37 124 15
37 158 5
37 44 -10
37 8 16
37 62 18
37 22 19
37 39 -4
37 30 8
37 149 1
37 100 5
38 88 8
38 143 5
38 40 -9
38 40 19
38 117 18
38 11 17
38 88 6
38 21 10
38 9 20
38 41 9
38 48 2
38 63 -9
38 117 -5
38 101 -5
38 160 6
38 74 18
38 157 2
38 140 16
38 59 5
38 3 3
38 141 6
38 63 18
38 12 15
38 111 3
38 35 5
38 112 14
38 155 13
39 8 3
39 53 6
39 77 -1
39 135 19
39 23 13
39 153 2
39 146 5
39 48 2
39 5 13
39 72 5
39 91 6
39 93 14
39 110 3
39 30 12
39 49 11
39 164 -4
39 70 -4
39 164 -9
39 51 -2
39 85 -7
39 121 -4
39 12 12
39 69 8
39 66 16
39 108 4
39 8 -3
39 135 20
39 67 3
39 15 17
39 14 15
40 104 -6
40 73 13
40 82 18
40 61 2
40 129 -6
40 142 3
40 73 17
40 42 -1
40 29 -7
40 1 8
40 44 -1
40 81 3
40 153 -5
40 139 16
40 152 11
40 25 20
40 25 15
40 27 15
40 44 -6
40 159 -8
40 78 19
40 122 17
40 55 20
40 12 7
40 163 18
40 60 -5
40 88 16
40 1 3
40 102 6
41 104 -9
41 107 18
41 135 15
41 68 5
41 6 17
41 34 -10
41 77 -6
41 14 12
41 38 1
41 39 9
41 45 -8
41 75 7
41 6 11
41 58 -7
41 148 6
41 28 -2
41 119 18
41 78 10
41 132 1
41 13 5
41 28 -6
41 72 -9
41 115 14
41 132 -2
41 97 12
41 77 12
41 80 12
41 125 7
41 28 20
41 30 16
41 25 -7
41 127 13
41 122 -7
41 49 5
41 9 -1
42 2 -8
42 142 1
42 139 -9
42 94 16
42 37 3
42 150 12
42 153 11
42 81 -7
42 161 -6
42 114 11
42 44 -5
42 90 1
42 93 20
42 125 -6
42 103 -10
42 33 -10
42 138 -3
42 93 16
42 87 15
42 53 6
42 71 -4
42 73 9
42 8 -6
42 46 19
42 143 20
42 39 15
42 56 15
42 151 -5
42 26 4
42 26 -6
42 49 2
43 161 -5
43 93 11
43 95 3
43 110 6
43 86 7
43 160 12
43 157 4
43 128 11
43 126 14
43 59 -5
43 116 -9
43 54 -10
43 1 10
43 111 18
43 134 19
43 12 -5
43 52 10
43 44 12
43 21 -3
43 128 -3
43 130 6
43 53 -6
43 140 -7
43 11 19
43 134 4
43 150 -8
43 35 8
43 47 18
44 18 18
44 145 16
44 133 -5
44 140 16
44 48 -8
44 153 18
44 86 15
44 38 -9
44 16 13
44 14 16
44 73 6
44 31 5
44 1 6
44 8 -6
44 100 16
44 73 16
44 159 -9
44 102 14
44 76 17
44 108 6
44 136 -7
44 12 3
44 111 15
44 22 -10
45 129 17
45 117 17
45 39 4
45 153 4
45 23 13
45 159 2
45 80 13
45 79 -9
45 97 9
45 132 12
45 89 -10
45 76 -5
45 102 11
45 145 3
45 164 -2
45 137 9
45 63 8
45 41 8
45 22 16
45 2 -4
45 97 20
45 3 3
45 48 -2
45 78 -1
45 42 8
45 69 6
45 121 8
46 17 -2
46 143 -5
46 118 1
46 84 -2
46 8 9
46 53 16
46 107 19
46 147 19
46 137 -7
46 152 -7
46 56 9
46 135 6
46 23 17
46 155 -4
46 34 12
46 104 7
46 110 14
46 100 -9
46 100 9
46 101 5
46 149 8
46 135 20
47 46 -6
47 25 3
47 162 3
47 158 9
47 58 -1
47 66 18
47 114 -8
47 98 14
47 113 -6
47 49 3
47 22 9
47 36 5
47 91 17
47 150 -9
47 51 5
47 144 17
47 77 12
47 99 -4
47 159 17
47 5 6
47 50 -4
47 127 5
47 66 -8
47 23 -8
47 107 -8
47 142 -4
47 130 5
48 89 -8
48 153 -2
48 13 17
48 74 -8
48 83 -8
48 35 14
48 129 -9
48 96 8
48 160 -10
48 64 -7
48 117 10
48 107 -3
48 146 13
48 99 3
48 78 1
48 49 9
48 126 20
48 67 4
48 138 9
48 50 -1
48 140 15
48 161 20
48 132 7
48 150 -9
48 110 19
48 163 18
48 102 -10
48 94 -4
48 104 8
48 40 13
48 137 -4
48 8 10
48 147 3
48 120 -9
48 3 17
48 160 9
48 154 10
48 86 -6
48 108 -8
49 97 -2
49 44 -4
49 139 15
49 75 15
49 44 -3
49 12 14
49 37 -2
49 89 14
49 96 6
49 52 19
49 13 1
49 104 -4
49 88 -4
49 51 13
49 98 18
49 145 6
49 10 19
49 153 1
49 83 15
49 81 4
49 136 -1
49 28 19
49 110 17
49 96 -10
49 119 11
49 44 -10
50 13 7
50 81 -2
50 46 5
50 161 3
50 90 6
50 33 8
50 53 10
50 146 -10
50 62 15
50 140 7
50 141 9
50 12 3
50 139 12
50 57 4
50 43 7
50 44 -8
50 60 16
50 117 -1
50 149 -3
50 162 18
50 17 -3
50 64 19
50 138 -6
50 21 -8
51 73 -3
51 56 11
51 82 19
51 63 -5
51 118 -1
51 47 18
51 149 12
51 73 -6
51 25 9
51 107 14
51 122 2
51 46 -9
51 109 -1
51 71 7
51 123 4
51 139 10
51 30 -4
51 133 -7
51 41 -4
51 148 -9
51 58 6
51 124 8
51 78 15
51 9 6
51 68 17
51 1 19
51 83 -1
51 78 5
51 117 19
52 1 -8
52 28 -1
52 160 5
52 88 10
52 93 7
52 54 -3
52 154 11
52 127 -8
52 79 -3
52 5 -10
52 112 3
52 5 -2
52 66 10
52 161 -10
52 53 11
52 6 -1
52 145 8
52 44 18
52 34 8
52 151 11
52 100 18
52 40 6
52 151 4
52 37 -7
52 164 -4
53 81 -6
53 88 -8
53 54 20
53 68 -9
53 109 17
53 98 11
53 81 -10
53 103 18
53 92 20
53 67 10
53 25 17
53 60 14
53 132 -3
53 35 9
53 17 -2
53 83 -10
53 1 1
53 146 -8
53 132 14
53 81 16
53 125 11
53 162 6
53 25 -2
53 148 1
53 51 -10
53 54 4
53 81 5
53 145 12
53 72 14
53 15 8
53 85 15
53 107 13
53 43 -1
54 132 16
54 83 13
54 67 -8
54 96 1
54 155 19
54 70 4
54 18 -8
54 71 -10
54 6 8
54 157 19
54 91 15
54 32 -7
54 133 4
54 2 10
54 56 -6
54 51 9
54 7 -1
54 107 -5
54 97 6
54 49 6
54 18 11
54 13 -4
54 85 -8
54 85 18
54 61 20
54 26 9
54 119 8
54 123 11
54 122 -10
54 152 18
55 111 5
55 74 -8
55 161 8
55 35 3
55 14 15
55 101 -8
55 34 10
55 82 16
55 112 5
55 73 12
55 35 2
55 28 1
55 106 3
55 19 -1
55 9 2
55 145 -2
55 7 -1
55 156 16
55 53 1
55 87 -1
55 111 8
55 16 18
55 73 3
55 25 -8
55 5 -9
55 84 18
55 110 15
55 48 20
55 48 -4
56 146 13
56 5 -5
56 144 4
56 163 11
56 116 17
56 131 9
56 25 -8
56 84 9
56 77 6
56 95 1
56 117 11
56 115 -2
56 158 16
56 63 -3
56 105 6
56 17 17
56 135 14
56 127 3
56 87 3
56 50 1
56 35 -7
56 5 5
56 40 6
56 121 16
56 163 2
56 6 17
56 112 6
56 92 -9
56 150 -10
56 160 15
56 107 -2
57 115 -10
57 116 7
57 152 2
57 86 13
57 111 5
57 123 1
57 93 13
57 39 8
57 151 7
57 22 8
57 50 8
57 91 -8
57 110 -8
57 70 13
57 42 11
57 137 17
57 27 6
57 159 -4
57 9 6
57 64 -2
57 108 6
58 153 -1
58 20 -1
58 30 16
58 116 4
58 138 5
58 130 -8
58 99 13
58 112 18
58 79 6
58 107 9
58 71 -10
58 87 1
58 16 16
58 47 -4
58 77 9
58 17 14
58 40 -1
59 159 12
59 1 5
59 41 3
59 115 1
59 144 18
59 147 -7
59 26 4
59 151 -4
59 13 11
59 116 16
59 142 16
59 47 19
59 77 2
59 129 -1
59 113 -1
59 33 -1
59 60 13
59 31 5
59 115 6
59 60 19
59 83 10
59 14 17
59 45 18
59 40 10
59 47 2
59 133 -10
59 15 14
60 126 6
60 91 11
60 83 -1
60 68 19
60 64 17
60 142 10
60 131 1
60 32 5
60 52 -5
60 32 6
60 105 14
60 26 18
60 38 -1
60 87 -4
60 143 2
60 63 11
60 142 13
60 163 -10
60 82 -6
60 31 -3
60 98 2
60 139 3
60 64 19
60 137 1
60 22 1
60 83 19
60 65 15
60 112 -3
60 154 17
60 75 13
61 118 13
61 28 14
61 135 18
61 131 -5
61 74 14
61 164 -4
61 119 12
61 97 -9
61 113 5
61 161 -7
61 143 9
61 100 -4
61 20 13
61 118 8
61 73 16
61 25 7
61 149 19
61 93 -3
61 115 1
61 22 -8
61 127 10
61 50 17
61 13 -5
61 24 -1
62 139 16
62 150 -10
62 47 15
62 92 14
62 4 -9
62 115 -9
62 119 8
62 63 -10
62 85 -10
62 59 5
62 23 -6
62 63 14
62 36 7
62 5 -2
62 162 5
62 140 -2
62 142 -4
62 45 -1
62 104 7
62 103 10
62 87 18
62 103 16
62 92 6
62 31 -6
62 163 19
62 37 18
62 64 -5
62 38 8
62 109 20
63 13 4
63 103 1
63 151 -1
63 54 7
63 67 16
63 92 3
63 55 6
63 65 19
63 161 -7
63 44 -2
63 46 -2
63 42 10
63 18 19
63 155 4
63 142 9
63 127 12
63 70 -2
63 24 -3
63 7 15
63 43 4
63 17 -6
63 140 7
64 79 5
64 158 12
64 16 16
64 87 -2
64 69 -7
64 41 -1
64 86 -2
64 161 16
64 128 -6
64 58 10
64 14 7
64 41 2
64 116 -1
64 161 6
64 95 17
64 102 -10
64 85 -5
64 142 -9
64 120 13
64 121 -10
64 44 8
64 14 18
64 8 13
64 142 10
64 93 -8
64 83 -3
64 5 -1
64 81 -2
64 40 1
64 115 -9
64 16 10
64 106 -7
64 4 2
64 132 -9
65 42 19
65 119 -7
65 17 13
65 55 -8
65 107 -2
65 107 13
65 117 14
65 96 -9
65 5 -10
65 102 4
65 93 7
65 113 7
65 126 8
65 99 -2
65 150 -1
65 11 16
65 35 -1
65 92 17
65 122 13
65 41 2
65 122 -10
65 140 -10
65 122 -5
65 102 18
65 140 -2
65 2 -9
65 85 -4
65 78 3
65 127 11
65 55 -2
65 141 -6
65 161 16
65 24 14
66 102 -3
66 14 1
66 64 -7
66 145 20
66 144 -6
66 15 -9
66 142 4
66 35 -8
66 163 10
66 161 17
66 112 -2
66 93 2
66 46 4
66 4 -2
66 2 -2
66 17 14
66 162 -4
66 16 -6
66 35 8
66 117 -1
66 147 19
66 110 6
66 68 6
66 70 -2
66 44 10
66 3 -6
66 81 1
66 17 11
66 152 -1
66 135 -1
66 158 19
66 136 11
66 2 18
66 53 -5
66 28 -6
66 89 10
66 75 17
66 5 8
66 96 -10
66 61 19
66 164 14
66 163 11
66 15 9
66 80 -8
67 140 20
67 21 12
67 140 11
67 119 13
67 86 20
67 20 3
67 30 7
67 98 10
67 35 16
67 92 4
67 126 12
67 114 13
67 112 16
67 133 -3
67 63 2
67 84 -8
67 140 7
67 63 -6
67 24 18
67 46 3
67 16 -2
67 113 -6
67 75 12
67 149 -5
67 93 7
67 154 3
67 88 17
68 12 15
68 47 2
68 164 4
68 15 20
68 103 6
68 1 -6
68 144 -5
68 77 6
68 95 11
68 42 9
68 113 -9
68 18 9
68 138 -9
68 119 2
68 129 17
68 26 13
68 40 1
68 150 13
68 100 15
68 86 8
68 39 2
68 106 16
68 114 13
68 138 2
68 88 11
68 17 2
68 18 2
68 91 18
68 84 8
69 12 -9
69 71 5
69 126 11
69 53 -10
69 107 -6
69 21 19
69 28 -7
69 130 6
69 29 -7
69 84 5
69 32 -10
69 103 11
69 81 -4
69 37 14
69 114 19
69 42 8
69 29 4
69 13 18
69 15 -3
69 126 -10
69 108 7
69 76 10
69 162 -10
69 119 -9
70 15 10
70 39 -6
70 105 10
70 17 -10
70 94 -7
70 50 18
70 116 20
70 29 1
70 61 16
70 148 19
70 150 9
70 62 -6
70 63 15
70 114 -9
70 2 -4
70 96 5
71 138 6
71 32 -5
71 54 -3
71 7 11
71 164 14
71 70 15
71 48 -6
71 34 2
71 49 -5
71 45 7
71 115 9
71 123 11
71 105 -5
71 140 8
71 153 8
71 147 5
71 40 4
71 85 2
71 46 -9
71 40 5
71 89 16
71 123 7
71 110 11
71 111 7
71 142 11
71 11 15
71 58 -7
72 141 -10
72 108 13
72 62 -1
72 92 19
72 111 -8
72 119 -4
72 98 4
72 142 10
72 125 -8
72 65 10
72 99 8
72 69 13
72 27 6
72 93 11
72 13 -6
72 101 11
72 57 -9
72 31 6
72 26 9
72 46 13
72 40 16
72 13 7
72 14 10
72 49 18
72 114 16
72 70 2
72 109 7
72 116 -10
72 144 10
72 131 -3
72 30 18
72 139 15
73 103 -5
73 5 15
73 110 -3
73 36 1
73 49 2
73 122 18
73 9 20
73 76 -2
73 162 15
73 11 15
73 31 10
73 25 -7
73 16 15
73 93 15
73 99 -6
73 48 3
73 87 10
73 80 -8
73 102 -3
73 148 16
73 139 18
73 71 -9
73 115 20
73 76 14
73 91 12
73 64 20
73 16 11
74 73 11
74 147 18
74 153 -6
74 8 14
74 69 6
74 125 -2
74 122 -10
74 113 1
74 9 18
74 87 -7
74 120 9
74 89 -2
74 89 -7
74 9 14
74 96 -7
74 70 6
74 78 19
74 94 -5
74 48 6
74 98 12
74 68 -3
74 13 10
74 131 11
74 139 -7
74 56 -4
74 85 12
74 66 12
74 142 6
74 39 -2
74 63 -5
75 71 -6
75 136 -3
75 45 13
75 27 7
75 101 7
75 158 7
75 111 11
75 26 19
75 72 3
75 54 4
75 117 2
75 158 8
75 123 -3
75 124 -10
75 40 8
75 138 -7
75 162 -10
75 91 -8
75 2 16
75 100 -10
75 142 3
75 128 -7
75 125 -7
75 79 7
75 42 -10
75 12 14
75 17 14
75 131 13
75 88 5
75 112 15
76 131 -1
76 67 20
76 48 11
76 90 15
76 50 1
76 142 19
76 13 14
76 87 -5
76 71 2
76 104 14
76 57 10
76 3 9
76 158 10
76 138 6
76 157 2
76 119 13
76 20 8
76 7 5
76 46 -4
76 71 7
76 36 -10
76 154 12
76 1 16
76 134 -9
77 112 3
77 6 -10
77 125 17
77 35 3
77 6 18
77 23 10
77 147 8
77 49 14
77 48 16
77 159 10
77 135 -2
77 58 -3
77 138 7
77 89 8
77 56 1
77 95 2
77 83 13
77 59 -2
77 124 3
77 112 -1
77 10 2
77 21 17
77 30 -3
77 14 2
77 73 20
77 97 13
77 57 10
78 87 19
78 103 5
78 36 7
78 63 -2
78 82 -6
78 160 5
78 133 9
78 42 -3
78 18 14
78 39 -5
78 109 -5
78 65 8
78 62 -7
78 47 19
78 50 -7
78 59 -4
78 109 1
78 144 -4
78 97 -6
78 11 -1
