778 6586
73 448 4
73 766 17
73 13 -1
73 213 1
73 444 2
73 717 8
73 310 7
73 706 5
73 661 -3
74 651 -2
74 103 -9
74 110 18
74 756 10
75 193 -7
75 274 -1
75 115 16
75 264 9
75 616 -4
75 261 1
76 250 -4
76 761 -9
76 679 8
76 282 16
76 213 16
76 160 16
76 189 15
77 480 -5
77 248 20
77 728 17
77 592 10
77 444 -7
77 1 1
77 16 2
77 427 2
78 182 -9
78 558 11
78 716 16
78 422 -10
78 66 2
78 327 -10
78 759 11
78 69 -8
78 386 6
78 632 -2
79 330 13
79 313 -10
79 141 -9
79 763 -6
79 454 6
79 507 -1
79 295 20
79 597 17
79 720 7
79 87 13
79 297 -1
80 41 16
80 38 13
80 684 6
80 103 20
80 217 -7
80 634 -7
80 50 15
81 476 -4
81 233 17
81 393 2
81 342 12
81 640 2
81 415 12
81 249 -4
82 231 3
82 306 1
82 719 16
82 36 -8
82 773 8
82 18 5
83 741 18
83 507 9
83 510 -6
83 434 20
83 659 2
83 5 4
83 768 10
83 521 1
83 171 -10
83 759 1
84 739 -1
84 704 3
84 224 6
84 745 20
84 85 15
84 453 -6
84 277 -1
85 143 -5
85 180 13
85 576 5
85 161 17
85 409 2
85 206 18
85 56 -9
85 237 -6
85 423 -9
86 295 10
86 674 -9
86 574 6
86 285 1
86 359 -3
86 417 10
86 204 -4
86 135 -3
86 669 5
86 745 11
87 306 9
87 183 11
87 334 -5
87 769 20
87 286 -2
87 718 6
87 84 3
87 1 1
88 536 -4
88 233 2
88 138 -6
88 598 12
88 664 -6
88 276 3
88 289 18
88 531 -9
88 263 19
88 328 -5
88 429 -1
88 128 -2
89 755 -7
89 53 15
89 403 1
89 150 10
89 572 7
89 188 -7
89 542 12
89 506 15
89 640 19
90 683 -8
90 447 4
90 41 -1
90 654 17
90 238 -8
90 354 -5
90 426 -2
90 245 4
90 331 12
90 212 -1
90 248 12
90 218 8
90 542 12
90 317 16
90 264 2
90 730 12
91 550 7
91 296 19
91 612 11
91 2 20
91 245 13
91 575 9
91 41 6
91 756 5
91 207 4
91 467 15
91 610 2
92 372 6
92 215 -10
92 341 -7
92 474 18
92 566 -2
92 594 18
93 660 -7
93 614 -2
93 64 9
93 386 17
93 484 10
93 718 13
93 188 12
93 180 9
94 695 14
94 623 13
94 592 -6
94 517 -3
94 403 -8
94 728 6
94 39 -8
94 338 10
94 778 2
94 32 14
94 516 8
95 237 9
95 223 3
95 663 -8
95 14 12
95 490 15
95 709 -10
95 147 10
96 408 -9
96 660 5
96 530 -8
96 191 -8
96 227 9
97 558 -9
97 767 20
97 229 -1
97 175 8
97 393 -8
97 236 4
98 584 -7
98 121 -10
98 339 -7
98 193 20
98 99 -8
98 668 -2
98 533 8
98 730 14
98 97 5
98 748 17
99 515 -3
99 26 14
99 491 12
99 44 11
99 560 7
99 114 6
99 378 6
100 132 -6
100 27 12
100 639 -7
100 262 5
100 722 2
100 778 1
100 554 11
100 520 -6
100 677 -8
100 699 8
100 410 8
100 47 -8
100 454 18
100 23 5
101 672 -1
101 144 6
101 400 5
101 705 -3
101 74 7
101 689 14
101 387 20
101 274 -9
101 754 1
102 208 -9
102 337 -1
102 280 2
102 233 -10
102 743 -7
102 326 10
103 549 10
103 335 13
103 205 1
103 112 4
103 720 -2
103 593 19
103 267 13
103 14 6
103 773 -2
103 197 17
104 302 12
104 468 20
104 455 14
104 373 7
104 461 5
104 311 13
104 637 9
105 444 20
105 40 20
105 156 5
105 314 4
105 91 15
105 704 -4
105 157 16
105 104 6
105 33 11
105 370 14
105 365 5
106 742 -10
106 673 -10
106 584 2
106 646 18
106 429 -2
106 621 9
106 649 6
107 66 20
107 526 -5
107 331 4
107 556 2
107 336 12
107 256 -4
107 218 4
108 410 17
108 705 -8
108 249 -2
108 305 16
108 477 -10
108 736 12
109 83 -8
109 81 11
109 735 14
109 773 13
109 44 -3
109 398 11
109 283 -5
109 127 15
109 152 -3
109 391 6
110 519 20
110 668 2
110 668 1
110 667 -9
110 185 15
110 637 14
110 594 -5
110 400 -6
110 188 17
111 267 -7
111 5 17
111 410 9
111 505 8
111 631 11
111 697 -3
112 244 3
112 53 18
112 538 11
112 177 7
112 648 6
112 734 -2
112 191 15
112 461 5
113 455 8
113 81 -8
113 724 6
113 406 2
113 281 -8
113 184 14
113 757 3
114 396 -10
114 256 5
114 58 7
114 155 -4
114 492 20
114 294 -10
114 82 -6
114 335 15
114 450 3
115 124 14
115 496 19
115 126 -4
115 612 10
115 711 20
115 594 1
115 674 20
115 189 20
116 128 6
116 9 -5
116 339 12
116 76 5
116 74 19
116 152 7
116 240 2
116 532 -3
116 362 4
116 209 -6
116 233 15
116 359 5
116 170 10
116 628 3
116 330 -7
116 431 15
117 380 -3
117 363 -2
117 113 -1
117 741 -3
117 572 6
117 355 -6
118 77 -6
118 396 15
118 340 -8
118 507 -7
118 187 11
118 411 11
118 739 -2
118 703 15
118 546 15
118 528 20
118 285 -8
118 676 19
118 21 8
118 15 9
119 307 3
119 633 17
119 21 -2
119 627 -3
119 519 -8
119 150 -6
119 193 -3
119 525 14
120 591 11
120 392 6
120 247 13
120 737 -9
120 402 -5
120 138 7
120 65 -2
120 491 1
120 308 19
121 69 -9
121 282 -7
121 347 16
121 777 -6
121 611 -6
121 603 16
122 11 11
122 132 -5
122 362 4
122 272 5
122 147 20
122 759 8
122 373 17
122 154 3
122 284 7
122 725 6
122 11 -5
122 265 4
122 463 -3
123 417 4
123 109 20
123 681 -6
123 558 6
123 84 4
123 72 9
123 495 8
123 762 -7
123 461 7
123 2 -10
123 581 -7
123 439 3
123 447 4
124 58 -3
124 116 11
124 462 13
124 58 9
124 581 5
124 761 17
124 75 -2
124 756 -2
125 66 9
125 63 7
125 373 20
125 216 -7
125 408 4
125 752 6
126 270 14
126 478 3
126 248 20
126 596 -9
126 314 4
126 284 1
126 221 8
126 347 -9
126 609 -9
126 604 13
127 581 8
127 87 2
127 110 -10
127 637 -8
127 264 -1
127 414 -1
127 373 15
127 29 14
128 474 -7
128 92 8
128 500 3
128 607 -5
128 468 -10
128 398 -3
128 346 -4
128 465 -10
128 210 4
128 433 20
129 6 19
129 408 4
129 410 9
129 333 -3
129 163 -5
129 167 7
129 122 8
129 21 7
130 356 1
130 698 15
130 375 -5
130 532 16
131 29 -5
131 169 4
131 497 -5
131 559 7
131 452 19
131 298 -1
131 144 19
131 56 8
131 239 7
131 721 -6
131 99 12
131 464 15
131 571 1
132 496 7
132 312 -10
132 573 12
133 677 9
133 308 -5
133 216 1
133 573 12
133 30 16
133 191 10
133 316 9
133 501 10
133 322 1
133 502 4
133 249 16
133 4 1
133 403 -2
134 678 18
134 149 -9
134 390 -6
135 210 13
135 587 18
135 314 -7
135 374 14
135 648 14
135 756 11
135 150 7
135 227 12
135 142 11
135 691 18
135 333 20
135 249 6
135 3 14
135 17 6
135 483 6
136 641 -3
136 468 -6
136 752 -7
136 707 2
136 432 7
136 727 18
136 517 18
136 210 -3
136 536 20
136 223 18
137 183 8
137 201 11
137 167 -8
137 511 16
137 75 13
137 339 9
138 273 12
138 759 8
138 698 -6
138 233 12
138 44 -10
138 727 4
138 283 2
138 240 -8
138 741 6
138 739 -3
139 455 7
139 552 -6
139 26 -1
139 17 13
139 241 14
139 622 15
139 55 -9
140 398 13
140 484 15
140 757 3
140 704 18
140 386 3
140 7 17
140 198 10
140 112 14
140 696 -2
141 61 -2
141 70 17
141 313 -4
141 78 13
141 707 -8
141 246 -10
141 479 9
141 547 7
141 436 -1
141 378 12
141 728 -8
141 708 15
141 439 -5
142 389 13
142 344 -1
142 324 4
142 527 7
142 381 -5
143 333 -10
143 205 -1
143 250 9
143 295 20
143 571 9
143 702 -8
143 765 19
143 445 14
143 484 16
144 605 17
144 383 10
144 121 -6
144 311 12
144 232 9
144 757 -5
144 420 3
144 551 4
144 214 -9
145 195 6
145 624 11
145 345 -9
145 744 -4
145 125 12
145 554 -9
145 381 15
145 518 7
145 124 18
146 197 -4
146 413 12
146 429 5
146 476 -6
146 620 10
146 480 8
146 387 14
146 110 17
146 353 -9
146 521 3
146 255 14
146 752 -2
147 342 -7
147 151 -6
147 379 13
147 191 9
147 149 1
147 34 20
147 621 -8
147 696 6
147 343 -4
148 38 12
148 364 14
148 523 10
148 490 20
148 580 19
148 545 4
148 649 8
148 725 5
148 684 15
149 615 19
149 406 7
149 548 16
149 378 11
149 728 18
149 773 1
150 588 9
150 420 3
150 28 -4
150 5 -7
150 183 13
150 189 8
150 302 -4
150 693 9
150 591 -8
150 601 10
150 569 2
150 674 4
150 598 17
150 12 -2
151 655 8
151 614 14
151 202 3
151 505 1
151 463 18
151 722 2
151 603 -2
151 757 8
152 173 8
152 575 -3
152 61 7
152 180 17
152 310 9
152 66 -9
152 535 -4
152 771 11
152 709 -3
153 172 -7
153 558 17
153 763 -4
153 278 17
153 148 -7
154 677 8
154 583 18
154 140 17
154 603 11
154 597 -3
154 344 16
154 693 18
154 544 -6
154 657 -7
154 741 18
154 531 -3
155 37 11
155 187 8
155 365 -6
155 432 5
155 171 17
155 404 15
155 219 -4
155 758 -8
155 741 20
155 21 -2
155 673 8
155 604 -1
156 8 18
156 594 3
156 612 -8
156 277 -4
156 677 20
156 338 15
156 734 4
156 175 6
156 261 -5
156 653 1
157 398 20
157 753 10
157 674 5
157 465 2
157 402 13
158 251 -8
158 37 -8
158 696 4
158 340 2
159 157 2
159 392 -1
159 89 -10
159 606 9
160 195 17
160 236 8
160 296 -1
160 456 4
160 173 3
161 548 10
161 34 4
161 676 -4
161 223 -2
161 770 -2
161 203 -3
161 342 3
161 66 4
161 107 16
161 230 11
162 224 18
162 340 16
162 363 2
162 590 -5
162 460 -5
162 502 7
162 651 17
162 267 19
162 373 -7
162 287 -4
162 324 15
163 598 -10
163 508 2
163 454 -9
163 300 -10
163 531 10
163 374 1
164 311 -2
164 254 13
164 354 8
164 69 8
164 585 8
164 129 2
165 26 9
165 201 7
165 751 1
165 31 11
165 594 -4
165 581 -9
165 14 13
166 692 -1
166 511 9
166 475 -8
166 8 1
166 388 -8
166 542 9
166 453 -5
166 515 -2
166 336 13
166 395 4
166 457 7
166 475 -1
167 304 20
167 397 4
167 281 16
167 744 -9
167 498 3
168 21 -9
168 339 -10
168 498 -2
168 709 7
168 190 -8
168 217 18
168 628 -3
168 686 9
168 734 -2
168 102 17
168 702 -6
168 502 -3
169 512 6
169 275 3
169 485 3
169 713 -1
169 694 18
169 686 16
169 534 16
169 320 1
169 394 12
169 86 -6
169 550 11
170 612 -3
170 256 17
170 79 7
170 529 4
170 514 6
170 204 12
170 302 -1
170 671 -2
171 88 15
171 620 16
171 771 9
171 556 9
171 49 2
171 720 -3
171 64 15
172 328 -4
172 691 -7
172 717 11
172 138 4
172 724 4
172 350 8
172 775 -2
172 334 3
173 654 -8
173 379 16
173 97 -5
173 605 -3
173 256 3
173 161 11
173 389 15
173 505 -2
173 769 -10
173 445 -10
174 106 10
174 517 6
174 763 7
174 164 16
174 565 18
174 753 -4
174 55 15
174 384 15
174 633 11
174 42 2
174 384 3
174 149 7
174 631 -9
175 4 2
175 197 17
175 400 1
176 601 7
176 485 -7
176 61 12
176 596 9
177 364 17
177 404 12
177 672 2
177 626 10
177 451 9
177 482 19
177 226 4
177 150 -7
177 171 12
177 343 3
178 355 5
178 652 -5
178 210 3
178 374 5
179 264 3
179 200 9
179 631 9
179 29 -4
179 83 11
179 304 6
180 340 19
180 418 20
180 108 1
180 374 -3
180 5 1
181 329 7
181 177 2
181 635 -8
181 358 16
181 174 10
181 381 3
181 583 15
181 53 11
181 557 -2
182 617 2
182 72 -2
182 229 6
182 527 18
182 501 18
182 436 1
182 764 12
182 686 -9
182 634 18
182 410 16
183 389 7
183 482 13
183 194 5
183 294 6
183 42 -10
183 634 2
183 269 13
184 208 4
184 605 8
184 674 15
184 65 10
184 47 -3
184 121 -9
184 479 7
184 480 3
184 355 -3
184 360 15
185 198 -7
185 603 13
185 344 -5
185 453 14
185 307 20
185 462 17
186 400 6
186 199 19
186 158 -2
186 275 1
186 64 -5
186 117 16
187 97 7
187 193 -3
187 22 -1
187 726 -7
187 204 2
187 597 16
187 284 3
187 240 12
188 721 19
188 129 -8
188 566 5
188 43 -8
188 605 17
188 425 12
188 25 20
188 224 -10
189 721 -5
189 660 13
189 101 17
189 198 8
189 353 -6
189 535 -10
189 9 17
189 133 20
189 594 -2
189 677 16
189 89 -4
189 750 2
189 629 -10
189 630 1
189 415 -7
190 416 -9
190 47 -2
190 164 -9
190 226 19
190 88 -10
190 230 10
190 760 16
190 225 -2
190 512 -7
190 409 1
190 23 15
190 268 -1
190 643 16
190 747 16
190 641 12
190 642 -10
190 472 -1
191 387 -4
191 44 2
191 97 -10
191 452 -1
192 233 9
192 713 19
192 150 7
192 280 6
192 117 -5
192 128 7
192 533 2
192 447 -6
192 185 4
192 766 11
192 321 10
192 64 9
192 577 -10
192 372 -5
192 359 8
193 42 3
193 674 18
193 626 1
193 258 -4
193 535 -5
193 636 14
193 588 -10
193 235 -2
194 431 5
194 216 12
194 141 10
194 83 12
194 281 -1
194 104 -5
195 52 12
195 602 5
195 136 -10
195 407 -10
196 478 5
196 467 2
196 191 -1
196 180 4
196 259 19
196 17 13
196 158 16
196 236 3
196 770 3
196 518 2
196 770 2
196 527 3
196 629 7
197 407 14
197 344 7
197 182 4
197 626 16
197 216 8
197 64 -4
197 348 1
198 617 3
198 627 7
198 708 -8
198 178 19
198 495 13
198 681 4
198 494 -7
198 446 13
199 274 11
199 373 7
199 724 18
199 334 13
199 749 15
199 73 4
199 515 13
199 456 4
199 571 2
199 196 -3
199 502 -1
199 281 -9
199 207 16
200 116 1
200 323 7
200 586 10
200 223 17
200 106 14
201 697 19
201 365 11
201 747 10
201 274 2
201 529 12
201 630 7
202 295 -6
202 542 4
202 141 16
202 106 -3
202 89 9
202 449 1
202 180 -9
202 233 -3
202 662 -9
202 258 20
202 61 14
202 76 -5
202 232 -8
203 461 -5
203 208 13
203 310 -9
203 103 18
203 774 8
203 415 9
203 723 2
203 104 8
203 555 7
203 487 -2
204 31 19
204 459 -6
204 443 14
204 310 20
204 388 17
204 732 -3
204 85 -2
205 344 15
205 748 9
205 201 20
205 510 5
205 441 6
205 27 -7
206 689 5
206 476 -9
206 418 -8
207 493 -6
207 435 -7
207 347 10
207 660 12
207 524 10
207 270 12
208 409 -6
208 178 2
208 27 -2
208 52 -7
208 292 3
208 63 -2
208 1 1
208 358 9
208 770 12
208 49 -9
208 370 20
209 730 20
209 368 8
209 630 -9
209 379 4
209 259 -1
209 555 -4
209 265 -2
209 306 -5
209 56 -7
209 660 2
209 513 -5
209 21 8
210 235 -5
210 308 -8
210 349 11
210 26 11
210 643 -1
210 309 14
210 8 6
210 461 9
210 326 -6
210 588 4
210 123 17
210 422 4
211 143 5
211 247 8
211 533 7
211 625 1
211 539 -4
211 691 20
212 446 11
212 582 16
212 711 9
212 14 20
212 47 20
212 39 10
212 374 -3
213 638 4
213 114 9
213 437 8
213 188 -1
213 104 -6
213 232 5
213 175 1
213 437 -5
214 597 10
214 773 20
214 248 17
214 31 3
214 487 -10
214 437 -5
214 565 15
214 645 -7
214 135 7
215 458 13
215 661 18
215 245 8
215 345 16
215 616 -7
215 230 14
215 653 8
215 124 20
215 636 19
216 657 20
216 693 -3
216 58 -10
216 716 -7
216 147 17
216 668 20
216 232 -8
216 648 -6
217 252 -4
217 273 18
217 439 -5
217 374 5
217 393 -6
217 366 13
217 333 7
217 531 5
217 616 16
217 724 10
217 525 12
218 533 18
218 381 2
218 759 18
218 622 -9
218 178 -5
218 138 -2
218 88 6
219 194 19
219 367 16
219 154 -3
219 52 2
219 324 12
219 397 4
219 29 20
219 762 13
220 552 -5
220 49 12
220 190 5
220 452 19
220 631 4
220 257 19
221 206 7
221 355 18
221 183 14
221 172 -5
221 161 -2
221 320 17
221 38 5
222 301 1
222 134 -10
222 488 8
222 694 -7
222 276 19
222 321 -4
222 575 -2
222 402 5
222 123 7
222 342 -4
222 557 10
223 746 -6
223 521 -10
223 634 -5
223 88 12
223 76 2
224 443 -8
224 590 10
224 213 12
224 249 -10
224 185 6
224 366 -8
225 487 13
225 480 -5
225 602 -7
225 598 -9
225 200 13
225 71 8
225 639 17
226 506 13
226 673 9
226 763 17
226 709 7
226 391 -2
226 311 3
226 121 -3
226 452 -8
226 389 -10
226 730 14
226 37 11
227 391 7
227 683 6
227 280 5
227 80 8
227 233 11
227 579 7
227 714 -5
227 156 2
227 608 2
227 49 5
227 600 -10
227 676 -8
227 337 -8
228 97 1
228 105 7
228 539 13
228 482 3
228 318 1
228 164 3
228 717 -1
228 682 9
228 765 19
229 616 -8
229 256 16
229 13 12
229 431 -8
229 164 -10
229 633 -3
229 743 20
229 388 8
229 73 6
229 235 3
230 206 7
230 201 16
230 270 -3
230 362 4
230 411 20
230 509 16
230 330 -3
230 251 -3
230 175 7
230 177 10
230 398 -4
230 743 14
231 57 2
231 537 -5
231 406 -2
231 571 20
231 365 9
231 78 -8
231 386 -2
231 217 3
231 150 4
231 35 7
232 419 8
232 624 5
232 766 -9
232 409 -5
233 314 -9
233 220 18
233 652 20
233 503 16
233 33 14
233 722 16
233 703 10
233 3 18
234 558 16
234 413 -6
234 87 -6
234 448 4
234 262 -10
234 644 -2
234 524 5
235 170 18
235 503 8
235 349 15
235 184 1
235 477 16
235 672 -8
235 596 13
235 251 9
235 677 -10
235 482 -4
235 168 -4
236 584 4
236 755 -4
236 102 -4
236 650 -3
236 776 -7
236 687 -7
236 615 15
237 711 -3
237 16 20
237 348 9
237 42 3
237 227 15
237 586 -8
237 312 6
238 503 2
238 572 9
238 484 15
238 654 18
238 145 18
238 701 -9
238 772 19
239 759 13
239 646 1
239 699 -9
239 219 -3
239 640 -3
239 226 -5
239 133 -1
239 159 1
240 647 -7
240 269 13
240 106 19
240 673 14
240 554 1
240 445 19
240 95 -2
240 660 -3
241 765 -1
241 618 1
241 246 -7
241 532 -6
241 693 17
241 77 -1
241 290 8
241 321 19
241 344 20
241 64 -1
241 99 16
242 705 17
242 256 16
242 406 3
242 565 18
242 689 1
242 499 -3
242 364 1
243 505 -8
243 403 19
243 752 8
243 699 -2
243 636 -9
243 526 14
243 687 -5
243 24 -6
243 138 2
244 606 3
244 764 14
244 220 13
244 474 4
244 369 -3
244 148 -3
244 23 15
244 188 12
244 778 5
245 711 -6
245 217 10
245 280 -8
245 414 9
245 501 14
245 574 -7
245 270 14
245 401 18
246 224 2
246 364 -1
246 591 -2
246 667 12
246 211 7
246 192 9
247 218 5
247 158 9
247 187 15
247 512 -9
247 299 9
247 81 20
248 269 14
248 536 -4
248 753 -8
248 42 18
248 181 15
248 545 2
248 608 8
248 38 -5
248 415 -5
248 198 -4
248 178 16
248 138 16
248 83 -6
249 760 -3
249 688 12
249 684 10
249 495 9
249 212 11
249 367 8
250 763 10
250 656 -8
250 168 15
250 710 15
250 106 16
250 660 -1
251 436 14
251 279 20
251 766 20
251 17 -3
251 334 4
251 588 12
251 597 9
251 758 9
251 366 4
251 472 -7
251 593 -4
252 340 8
252 215 19
252 748 -10
252 477 7
252 489 -10
252 396 2
252 259 6
252 270 18
252 246 -1
252 154 13
252 397 -10
252 56 -2
252 303 12
252 88 4
252 731 2
252 586 1
253 491 -7
253 244 18
253 363 5
253 719 2
253 726 -5
253 258 1
253 623 2
253 34 7
254 32 17
254 480 7
254 461 -6
254 277 -5
254 160 6
254 340 8
254 707 -5
254 529 16
254 119 12
254 530 14
254 10 -8
254 180 -7
255 2 -2
255 74 13
255 739 7
255 214 16
255 775 17
255 62 -4
255 66 8
256 436 7
256 658 20
256 749 7
256 455 -2
256 468 20
256 123 -8
256 265 4
256 716 5
256 427 -4
256 763 9
256 712 10
256 300 18
256 700 -5
256 117 -1
257 768 -5
257 387 -3
257 639 5
257 275 -7
257 449 14
257 24 17
257 24 11
258 621 8
258 118 9
258 390 -5
258 509 8
258 78 -5
258 462 -10
258 413 2
259 166 7
259 24 10
259 216 16
259 491 -2
259 607 -3
259 289 -9
260 540 19
260 645 4
260 704 -8
260 612 4
260 308 -1
260 610 -1
260 173 15
260 346 20
260 285 8
