70 1861
28 13 -2
28 14 -6
28 15 3
28 17 19
28 18 17
28 20 10
28 21 16
28 23 15
28 24 2
28 25 -3
29 1 13
29 2 7
29 3 18
29 4 -8
29 5 -8
29 6 -5
29 9 1
29 10 17
29 11 14
29 12 -8
29 14 -4
29 15 3
29 16 17
29 19 -6
29 20 18
29 21 8
29 22 7
29 24 6
29 25 7
29 28 19
30 1 7
30 2 11
30 3 3
30 4 10
30 5 8
30 6 9
30 8 10
30 10 4
30 11 13
30 12 10
30 13 8
30 15 5
30 16 19
30 18 10
30 20 -1
30 21 5
30 22 19
30 23 12
30 25 5
30 27 4
31 1 19
31 2 -5
31 3 -7
31 4 -3
31 5 9
31 6 12
31 7 9
31 10 3
31 11 19
31 12 -10
31 13 3
31 14 9
31 16 -3
31 17 9
31 20 -7
31 21 15
31 22 17
31 23 1
31 24 -8
31 26 20
32 1 8
32 2 6
32 3 17
32 4 -6
32 5 14
32 6 -5
32 7 -4
32 8 14
32 9 17
32 12 5
32 14 15
32 15 -9
32 16 -2
32 17 10
32 18 9
32 19 11
32 22 20
32 24 -4
32 25 10
32 28 20
32 30 8
32 31 -9
33 1 11
33 2 13
33 3 11
33 4 -2
33 5 5
33 6 2
33 7 15
33 8 4
33 9 8
33 11 6
33 13 5
33 15 12
33 16 12
33 17 -1
33 18 18
33 19 6
33 21 -4
33 23 -8
33 25 13
33 27 -2
33 29 -9
33 31 2
34 1 1
34 2 12
34 3 -2
34 4 11
34 5 -7
34 6 17
34 7 14
34 8 17
34 9 5
34 10 -8
34 13 2
34 14 -5
34 16 -1
34 17 -4
34 18 13
34 19 18
34 20 19
34 23 3
34 24 -6
34 26 13
34 29 18
34 30 16
35 1 -7
35 2 -7
35 3 13
35 4 18
35 5 4
35 6 12
35 7 -2
35 8 6
35 9 16
35 10 -10
35 11 12
35 12 9
35 16 -10
35 17 -9
35 18 3
35 19 -6
35 20 18
35 21 11
35 22 -3
35 26 -5
35 27 18
35 28 14
36 3 12
36 4 6
36 5 6
36 7 7
36 8 -7
36 9 -3
36 10 -5
36 11 9
36 12 -5
36 13 15
36 14 4
36 15 10
36 17 14
36 18 10
36 19 -3
36 20 -8
36 21 -1
36 22 3
36 23 -8
36 24 5
36 25 -3
36 26 13
36 27 12
36 28 12
36 29 -2
36 30 20
36 31 4
36 32 17
36 33 -5
36 34 7
36 35 -10
37 2 -10
37 4 3
37 5 -1
37 6 14
37 8 20
37 9 -9
37 10 18
37 11 -8
37 12 9
37 13 19
37 14 16
37 15 20
37 16 8
37 18 3
37 19 1
37 20 18
37 21 1
37 22 2
37 23 1
37 24 9
37 25 11
37 26 -8
37 27 -6
37 28 9
37 29 15
37 30 -3
37 31 8
37 32 -2
37 33 -7
37 34 9
37 35 11
38 2 7
38 3 10
38 5 -9
38 6 12
38 7 19
38 9 5
38 10 -7
38 11 -5
38 12 -6
38 13 15
38 14 15
38 15 2
38 16 5
38 17 6
38 19 -7
38 20 19
38 21 -8
38 22 7
38 23 15
38 24 15
38 25 20
38 26 6
38 27 13
38 28 -2
38 29 1
38 30 2
38 31 10
38 32 3
38 33 12
38 34 -7
38 35 20
39 2 -6
39 3 4
39 4 7
39 6 -9
39 7 12
39 8 13
39 10 -9
39 11 12
39 12 1
39 13 3
39 14 -6
39 15 -2
39 16 18
39 17 17
39 18 11
39 20 12
39 21 19
39 22 17
39 23 18
39 24 -1
39 25 8
39 26 -10
39 27 5
39 28 16
39 29 5
39 30 2
39 31 -7
39 32 20
39 33 -1
39 34 2
39 35 -1
40 1 1
40 4 5
40 5 1
40 6 9
40 7 18
40 8 -3
40 9 11
40 11 -6
40 12 -2
40 13 -4
40 14 5
40 15 -6
40 16 9
40 17 5
40 18 -4
40 19 1
40 21 11
40 22 2
40 23 18
40 24 -1
40 25 12
40 26 8
40 27 -2
40 28 -1
40 29 -10
40 30 3
40 31 -3
40 32 -1
40 33 2
40 34 17
40 35 15
40 38 12
40 39 -3
41 1 9
41 3 17
41 5 10
41 6 15
41 7 16
41 8 16
41 9 2
41 10 -2
41 12 14
41 13 -9
41 14 -10
41 15 13
41 16 -10
41 17 9
41 18 3
41 19 -5
41 20 -10
41 22 3
41 23 13
41 24 15
41 25 -5
41 26 -4
41 27 9
41 28 6
41 29 2
41 30 3
41 31 19
41 32 19
41 33 13
41 34 17
41 35 5
41 37 -8
41 39 14
42 1 -7
42 3 16
42 4 13
42 6 2
42 7 1
42 8 9
42 9 1
42 10 2
42 11 7
42 13 6
42 14 2
42 15 17
42 16 -8
42 17 2
42 18 -8
42 19 10
42 20 13
42 21 14
42 23 7
42 24 -6
42 25 8
42 26 13
42 27 6
42 28 8
42 29 4
42 30 12
42 31 7
42 32 -4
42 33 13
42 34 5
42 35 -2
42 37 9
42 38 19
43 1 -8
43 2 12
43 5 8
43 6 -10
43 7 20
43 8 -5
43 9 15
43 10 -3
43 11 4
43 12 -7
43 14 9
43 15 6
43 16 -5
43 17 16
43 18 8
43 19 9
43 20 -9
43 21 -4
43 22 -4
43 24 7
43 25 -4
43 26 19
43 27 -9
43 28 4
43 29 18
43 30 -1
43 31 -5
43 32 8
43 33 8
43 34 -7
43 35 15
43 36 8
43 39 6
43 42 -6
44 1 -5
44 2 4
44 4 4
44 6 10
44 7 11
44 8 9
44 9 11
44 10 7
44 11 10
44 12 -6
44 13 10
44 15 14
44 16 3
44 17 6
44 18 -1
44 19 14
44 20 17
44 21 -10
44 22 8
44 23 15
44 25 20
44 26 3
44 27 2
44 28 8
44 29 1
44 30 -6
44 31 5
44 32 2
44 33 6
44 34 10
44 35 4
44 36 -10
44 38 15
44 41 14
45 1 4
45 2 6
45 3 16
45 6 -4
45 7 -3
45 8 17
45 9 -4
45 10 8
45 11 12
45 12 -5
45 13 5
45 14 15
45 16 16
45 17 20
45 18 14
45 19 16
45 20 -3
45 21 13
45 22 14
45 23 9
45 24 -4
45 26 -2
45 27 6
45 28 -7
45 29 -10
45 30 17
45 31 -10
45 32 16
45 33 12
45 34 18
45 35 7
45 36 -10
45 37 -3
45 40 -5
46 1 13
46 2 -7
46 3 -7
46 4 2
46 5 -7
46 8 18
46 9 -7
46 11 -1
46 12 -5
46 13 3
46 14 -3
46 15 -8
46 16 -7
46 17 11
46 18 -1
46 19 -5
46 20 18
46 21 16
46 22 13
46 23 3
46 24 9
46 25 -9
46 27 16
46 28 16
46 29 4
46 30 -1
46 31 -6
46 32 -8
46 33 9
46 34 -9
46 35 -2
46 38 4
46 39 5
46 41 14
46 42 -2
46 43 17
46 44 -7
46 45 15
47 1 5
47 2 -10
47 3 10
47 4 13
47 5 19
47 7 -3
47 9 3
47 10 -4
47 12 -7
47 13 11
47 14 -9
47 15 1
47 16 20
47 17 12
47 18 11
47 19 4
47 20 12
47 21 -7
47 22 19
47 23 15
47 24 13
47 25 -10
47 26 10
47 28 20
47 29 15
47 30 1
47 31 15
47 32 -3
47 33 8
47 34 9
47 35 -4
47 37 15
47 39 -1
47 40 6
47 42 6
47 43 -9
47 44 -8
47 45 -7
48 1 -5
48 2 11
48 3 13
48 4 -8
48 5 -10
48 7 12
48 8 1
48 10 -8
48 11 -9
48 13 -2
48 14 6
48 15 -3
48 16 19
48 17 9
48 18 17
48 19 18
48 20 11
48 21 17
48 22 -9
48 23 19
48 24 8
48 25 1
48 26 12
48 27 17
48 29 1
48 30 7
48 31 13
48 32 9
48 33 18
48 34 -8
48 35 5
48 37 14
48 38 -7
48 40 7
48 41 19
48 43 1
48 44 15
48 45 19
49 1 13
49 2 18
49 3 12
49 4 9
49 5 12
49 6 13
49 9 15
49 10 15
49 11 8
49 12 8
49 14 -7
49 15 17
49 16 10
49 17 -1
49 18 4
49 19 8
49 20 8
49 21 1
49 22 -2
49 23 14
49 24 12
49 25 -10
49 26 11
49 27 2
49 28 2
49 30 11
49 31 -8
49 32 3
49 33 17
49 34 -10
49 35 15
49 36 11
49 39 7
49 40 20
49 41 11
49 42 11
49 44 18
49 45 14
49 48 4
50 1 2
50 2 18
50 3 20
50 4 17
50 5 4
50 6 -9
50 8 19
50 10 10
50 11 5
50 12 8
50 13 -2
50 15 2
50 16 18
50 17 20
50 18 -2
50 19 -1
50 20 -1
50 21 9
50 22 19
50 23 -3
50 24 10
50 25 5
50 26 10
50 27 7
50 28 -7
50 29 -4
50 31 -6
50 32 18
50 33 14
50 34 3
50 35 8
50 36 -10
50 38 7
50 40 3
50 41 5
50 42 -2
50 43 19
50 45 6
50 47 -10
51 1 16
51 2 14
51 3 -6
51 4 6
51 5 -10
51 6 -9
51 7 14
51 10 8
51 11 16
51 12 14
51 13 12
51 14 17
51 16 16
51 17 14
51 18 9
51 19 11
51 20 6
51 21 9
51 22 2
51 23 6
51 24 15
51 25 -3
51 26 2
51 27 14
51 28 12
51 29 9
51 30 11
51 32 17
51 33 18
51 34 -10
51 35 13
51 36 3
51 37 10
51 40 10
51 41 2
51 42 -1
51 43 9
51 44 -4
51 46 -7
52 1 -1
52 2 13
52 3 -3
52 4 5
52 5 12
52 6 -7
52 7 18
52 8 6
52 9 10
52 12 -7
52 14 6
52 15 18
52 16 -10
52 17 18
52 18 18
52 19 -5
52 20 -9
52 21 19
52 22 -8
52 23 5
52 24 10
52 25 19
52 26 -2
52 27 8
52 28 -3
52 29 14
52 30 17
52 31 3
52 33 9
52 34 -1
52 35 14
52 36 -7
52 37 13
52 38 11
52 39 16
52 42 15
52 44 13
52 45 4
52 48 10
52 50 8
52 51 -2
53 1 5
53 2 -7
53 3 11
53 4 -8
53 5 20
53 6 -1
53 7 -9
53 8 14
53 9 8
53 11 -9
53 13 2
53 15 -10
53 16 14
53 17 -4
53 18 1
53 19 9
53 20 1
53 21 19
53 22 4
53 23 18
53 24 -3
53 25 -10
53 26 16
53 27 1
53 28 18
53 29 -7
53 30 5
53 31 -9
53 32 -10
53 34 9
53 35 17
53 36 -9
53 37 19
53 38 20
53 39 -6
53 41 7
53 43 2
53 45 2
53 47 -6
53 49 16
53 51 2
54 1 8
54 2 -1
54 3 -3
54 4 -1
54 5 20
54 6 7
54 7 -10
54 8 -9
54 9 12
54 10 11
54 13 20
54 14 -7
54 16 12
54 17 9
54 18 3
54 19 3
54 20 -1
54 21 13
54 22 18
54 23 18
54 24 13
54 25 3
54 26 4
54 27 -9
54 28 7
54 29 5
54 30 10
54 31 -5
54 32 -3
54 33 11
54 35 7
54 36 2
54 37 2
54 38 13
54 39 5
54 40 6
54 43 2
54 44 7
54 46 17
54 49 10
54 50 2
55 1 20
55 2 -6
55 3 6
55 4 -1
55 5 4
55 6 -5
55 7 20
55 8 5
55 9 8
55 10 11
55 11 19
55 12 -7
55 16 20
55 17 16
55 18 -1
55 19 -6
55 20 -4
55 21 10
55 22 -7
55 23 -1
55 24 16
55 25 3
55 26 12
55 27 17
55 28 18
55 29 -6
55 30 -7
55 31 6
55 32 12
55 33 1
55 34 6
55 36 9
55 37 20
55 38 -8
55 39 9
55 40 3
55 41 2
55 42 16
55 46 14
55 47 2
55 48 -3
56 1 -8
56 2 10
56 3 -7
56 4 -7
56 5 17
56 6 5
56 7 10
56 8 -3
56 9 19
56 10 13
56 11 9
56 12 5
56 13 9
56 14 1
56 15 16
56 18 5
56 19 10
56 21 11
56 22 -1
56 23 -3
56 24 1
56 25 2
56 27 20
56 28 -4
56 29 18
56 30 -7
56 31 10
56 32 4
56 33 18
56 34 9
56 35 16
56 38 16
56 39 12
56 41 18
56 42 7
56 43 6
56 44 -3
56 45 2
56 47 4
56 48 15
56 49 6
56 50 18
56 51 6
56 52 10
56 53 1
56 54 5
56 55 -10
57 1 7
57 2 5
57 3 8
57 4 19
57 5 13
57 6 2
57 7 18
57 8 5
57 9 -3
57 10 -8
57 11 16
57 12 -4
57 13 9
57 14 17
57 15 10
57 17 -1
57 19 17
57 20 19
57 22 18
57 23 -9
57 24 8
57 25 8
57 26 10
57 28 -6
57 29 5
57 30 2
57 31 7
57 32 1
57 33 16
57 34 15
57 35 7
57 37 10
57 39 19
57 40 16
57 42 15
57 43 6
57 44 9
57 45 16
57 46 9
57 48 6
57 49 -2
57 50 -2
57 51 1
57 52 1
57 53 7
57 54 11
57 55 -9
58 1 -7
58 2 7
58 3 14
58 4 -10
58 5 7
58 6 5
58 7 4
58 8 19
58 9 2
58 10 -4
58 11 2
58 12 10
58 13 -1
58 14 -2
58 15 1
58 17 13
58 18 7
58 20 -9
58 21 17
58 23 -2
58 24 -9
58 25 11
58 26 12
58 27 -6
58 29 6
58 30 -1
58 31 13
58 32 12
58 33 -1
58 34 5
58 35 1
58 37 12
58 38 -5
58 40 17
58 41 -5
58 43 -10
58 44 7
58 45 11
58 46 12
58 47 1
58 49 -6
58 50 -1
58 51 -3
58 52 20
58 53 -6
58 54 13
58 55 4
59 1 15
59 2 -10
59 3 17
59 4 19
59 5 20
59 6 3
59 7 -2
59 8 -7
59 9 20
59 10 -7
59 11 14
59 12 19
59 13 -9
59 14 -6
59 15 2
59 16 14
59 19 6
59 20 -3
59 21 -3
59 22 17
59 24 15
59 25 15
59 26 -10
59 27 2
59 28 14
59 30 3
59 31 15
59 32 3
59 33 -7
59 34 12
59 35 -1
59 36 -9
59 39 19
59 40 11
59 41 16
59 42 10
59 44 -8
59 45 11
59 46 15
59 47 13
59 48 4
59 50 11
59 51 19
59 52 5
59 53 -9
59 54 7
59 55 3
59 58 -10
60 1 3
60 2 7
60 3 19
60 4 10
60 5 19
60 6 5
60 7 15
60 8 19
60 9 20
60 10 15
60 11 -4
60 12 14
60 13 19
60 14 3
60 15 15
60 16 17
60 18 7
60 20 15
60 21 3
60 22 18
60 23 -4
60 25 -4
60 26 12
60 27 11
60 28 16
60 29 8
60 31 -1
60 32 -9
60 33 -10
60 34 8
60 35 13
60 36 -9
60 38 9
60 40 7
60 41 6
60 42 -10
60 43 19
60 45 10
60 46 -8
60 47 4
60 48 14
60 49 3
60 51 13
60 52 1
60 53 -1
60 54 -9
60 55 -9
60 57 18
61 1 -3
61 2 -5
61 3 -2
61 4 15
61 5 -2
61 6 3
61 7 -10
61 8 -8
61 9 18
61 10 5
61 11 6
61 12 2
61 13 17
61 14 10
61 15 6
61 16 15
61 17 3
61 20 12
61 21 3
61 22 5
61 23 12
61 24 -6
61 26 -4
61 27 -8
61 28 20
61 29 5
61 30 4
61 32 -9
61 33 -3
61 34 16
61 35 16
61 36 10
61 37 18
61 40 3
61 41 20
61 42 8
61 43 6
61 44 -5
61 46 8
61 47 -1
61 48 11
61 49 14
61 50 -9
61 52 12
61 53 8
61 54 -3
61 55 16
61 56 17
62 1 19
62 2 -9
62 3 -9
62 4 15
62 5 12
62 6 20
62 7 1
62 8 5
62 9 15
62 10 15
62 11 -3
62 12 4
62 13 2
62 14 2
62 15 17
62 16 -4
62 17 -6
62 18 11
62 19 2
62 22 8
62 24 8
62 25 -6
62 26 -8
62 27 -1
62 28 6
62 29 6
62 30 -2
62 31 16
62 33 -2
62 34 4
62 35 -1
62 36 -3
62 37 20
62 38 18
62 39 18
62 42 15
62 44 -3
62 45 6
62 46 4
62 47 7
62 48 6
62 49 -2
62 50 15
62 51 10
62 53 -2
62 54 -4
62 55 8
62 58 19
62 60 9
62 61 5
63 1 -3
63 2 5
63 3 16
63 4 -8
63 5 -1
63 6 1
63 7 -6
63 8 5
63 9 3
63 10 -4
63 11 17
63 12 8
63 13 11
63 14 8
63 15 -9
63 16 12
63 17 14
63 18 16
63 19 2
63 21 10
63 23 14
63 25 13
63 26 2
63 27 13
63 28 14
63 29 12
63 30 4
63 31 -9
63 32 3
63 34 3
63 35 3
63 36 -6
63 37 -8
63 38 7
63 39 19
63 41 11
63 43 7
63 45 7
63 46 15
63 47 -3
63 48 15
63 49 -7
63 50 2
63 51 -1
63 52 14
63 54 17
63 55 11
63 57 20
63 59 4
63 61 -9
64 1 20
64 2 -10
64 3 16
64 4 1
64 5 -5
64 6 1
64 7 -3
64 8 6
64 9 -7
64 10 -7
64 11 2
64 12 17
64 13 -1
64 14 -9
64 15 -10
64 16 12
64 17 13
64 18 6
64 19 -10
64 20 15
64 23 -1
64 24 17
64 26 -4
64 27 -5
64 28 -6
64 29 9
64 30 -5
64 31 10
64 32 12
64 33 15
64 35 6
64 36 14
64 37 7
64 38 8
64 39 20
64 40 4
64 43 1
64 44 10
64 46 6
64 47 6
64 48 19
64 49 1
64 50 18
64 51 12
64 52 18
64 53 4
64 55 5
64 56 -4
64 59 5
64 60 4
65 1 7
65 2 -3
65 3 -5
65 4 11
65 5 12
65 6 17
65 7 11
65 8 19
65 9 -1
65 10 11
65 11 -7
65 12 -10
65 13 12
65 14 7
65 15 13
65 16 -2
65 17 -1
65 18 8
65 19 6
65 20 9
65 21 -9
65 22 -10
65 26 6
65 27 19
65 28 19
65 29 -9
65 30 -7
65 31 11
65 32 15
65 33 3
65 34 1
65 36 15
65 37 2
65 38 -6
65 39 -1
65 40 -10
65 41 3
65 42 -3
65 46 19
65 47 11
65 48 12
65 49 16
65 50 19
65 51 -8
65 52 -1
65 53 12
65 54 18
65 56 1
65 57 -9
65 58 -4
66 1 1
66 2 18
66 3 19
66 4 14
66 5 16
66 6 7
66 7 14
66 8 9
66 9 8
66 10 -5
66 11 -3
66 12 18
66 13 -1
66 14 6
66 15 7
66 16 1
66 17 6
66 18 15
66 19 -2
66 20 -5
66 21 15
66 22 -6
66 23 8
66 24 6
66 25 20
66 28 -8
66 30 6
66 31 9
66 33 4
66 34 -8
66 35 1
66 36 -5
66 37 13
66 38 -3
66 39 17
66 40 12
66 41 15
66 42 10
66 43 -2
66 44 -5
66 45 3
66 48 18
66 50 15
66 51 4
66 53 7
66 54 3
66 55 6
66 58 17
66 60 -2
66 61 15
66 63 11
66 64 4
66 65 15
67 1 8
67 2 1
67 3 14
67 4 4
67 5 1
67 6 8
67 7 12
67 8 6
67 9 -4
67 10 -7
67 11 9
67 12 -10
67 13 -9
67 14 -4
67 15 -3
67 16 -3
67 17 5
67 18 -8
67 19 2
67 20 10
67 21 -2
67 22 -2
67 23 -4
67 24 7
67 25 7
67 27 9
67 29 -10
67 31 14
67 32 12
67 34 9
67 35 -2
67 36 17
67 37 -4
67 38 18
67 39 18
67 40 18
67 41 -6
67 42 20
67 43 4
67 44 -6
67 45 -4
67 47 2
67 49 8
67 51 8
67 52 9
67 54 8
67 55 4
67 57 16
67 59 10
67 61 13
67 62 -10
67 64 8
67 65 5
68 1 -8
68 2 -4
68 3 7
68 4 14
68 5 1
68 6 9
68 7 16
68 8 11
68 9 1
68 10 -2
68 11 7
68 12 6
68 13 20
68 14 -9
68 15 -7
68 16 16
68 17 6
68 18 -3
68 19 13
68 20 16
68 21 6
68 22 8
68 23 1
68 24 12
68 25 5
68 26 12
68 29 9
68 30 19
68 32 -8
68 33 20
68 35 13
68 36 -9
68 37 19
68 38 20
68 39 -10
68 40 -2
68 41 9
68 42 20
68 43 -6
68 44 -2
68 45 14
68 46 9
68 49 6
68 50 17
68 52 -4
68 53 1
68 55 -5
68 56 7
68 59 9
68 60 -4
68 62 -7
68 63 -8
68 65 14
69 1 -5
69 2 8
69 3 -4
69 4 7
69 5 -1
69 6 15
69 7 -8
69 8 -3
69 9 11
69 10 -5
69 11 2
69 12 6
69 13 17
69 14 3
69 15 -8
69 16 2
69 17 -8
69 18 -3
69 19 9
69 20 4
69 21 8
69 22 11
69 23 14
69 24 14
69 25 11
69 26 -4
69 27 14
69 28 5
69 32 12
69 33 19
69 34 -3
69 36 8
69 37 -10
69 38 6
69 39 4
69 40 18
69 41 -3
69 42 6
69 43 18
69 44 -2
69 45 16
69 46 8
69 47 2
69 48 4
69 52 -2
69 53 17
69 54 3
69 56 -10
69 57 9
69 58 -4
69 62 -2
69 63 5
69 64 7
70 1 6
70 2 -2
70 3 2
70 4 -2
70 5 19
70 6 -6
70 7 -10
70 8 20
70 9 -7
70 10 4
70 11 -8
70 12 8
70 13 8
70 14 -3
70 15 -9
70 16 17
70 17 -9
70 18 17
70 19 7
70 20 1
70 21 3
70 22 2
70 23 -6
70 24 12
70 25 1
70 26 18
70 27 -3
70 28 16
70 29 13
70 30 1
70 31 -3
70 36 -8
70 37 9
70 38 6
70 39 -10
70 40 -7
70 41 4
70 42 19
70 43 -6
70 44 17
70 45 -6
70 46 20
70 47 5
70 48 1
70 49 1
70 50 4
70 51 -3
70 56 -10
70 57 8
70 58 7
70 59 -3
70 60 20
70 61 13
