272 5094
62 196 -10
62 8 14
62 201 -2
62 221 11
62 123 18
62 150 20
62 40 15
62 240 19
62 191 4
62 226 5
62 108 14
62 226 -4
62 128 -4
62 123 2
62 227 7
62 78 -2
62 40 9
62 199 19
62 198 16
62 97 4
63 64 19
63 137 14
63 144 4
63 132 1
63 225 20
63 250 18
63 56 11
63 219 -5
63 48 -4
63 245 11
63 220 7
63 43 8
63 66 14
63 97 11
63 137 5
64 243 1
64 237 19
64 207 12
64 258 6
64 77 -9
64 20 -3
64 56 4
64 248 -7
64 266 17
64 48 -8
64 59 -1
64 142 -2
64 109 13
64 157 -1
64 198 -1
64 98 -8
64 268 -7
64 128 3
65 187 3
65 250 7
65 261 -1
65 209 13
65 118 16
65 184 -9
65 74 17
65 169 -3
65 175 -4
65 98 8
65 29 5
65 266 8
65 197 5
65 244 -4
65 16 6
65 176 13
65 24 -6
65 116 2
65 259 11
65 16 12
65 227 9
66 268 -10
66 144 17
66 5 -1
66 198 7
66 9 -4
66 39 7
66 218 3
66 226 4
66 257 2
66 27 -1
66 247 17
66 109 4
66 41 14
66 10 18
66 219 19
66 166 2
66 215 -6
67 183 6
67 148 -1
67 178 -4
67 210 19
67 229 2
67 264 2
67 114 11
67 55 -6
67 159 -7
67 265 -3
67 192 -6
67 76 -10
67 237 -3
67 28 17
67 53 20
67 13 11
67 86 -1
67 17 9
68 245 -5
68 270 -4
68 238 12
68 78 19
68 86 4
68 113 -1
68 247 13
68 25 -1
68 16 6
68 255 6
68 10 4
68 41 8
68 95 7
68 258 8
68 6 -8
68 198 9
68 42 8
68 180 3
68 87 19
68 39 16
69 210 8
69 2 -9
69 111 -1
69 207 3
69 127 15
69 27 -7
69 91 -4
69 7 12
69 17 10
69 176 -7
69 262 15
69 42 8
69 23 9
69 177 8
69 132 -8
70 141 -2
70 23 -6
70 250 -3
70 178 7
70 151 19
70 5 19
70 261 18
70 252 -10
70 198 -4
70 35 -6
70 3 12
70 6 -4
70 81 -6
70 225 6
70 217 16
70 63 -10
70 36 17
70 113 14
70 91 13
70 168 -2
70 200 9
70 132 14
70 200 17
71 250 -5
71 95 11
71 129 -10
71 10 16
71 55 7
71 139 -4
71 11 1
71 165 18
71 37 11
71 155 7
71 229 18
71 222 -9
71 171 -9
71 258 5
71 179 15
71 163 -3
71 272 -3
71 35 -4
72 100 13
72 133 -9
72 239 -6
72 49 -8
72 245 16
72 212 13
72 83 7
72 55 5
72 130 13
72 139 -10
72 247 -7
72 99 13
72 187 -2
72 155 4
72 215 -1
72 242 7
73 241 -10
73 74 -4
73 100 13
73 207 17
73 200 5
73 122 -1
73 270 9
73 150 19
73 219 1
73 249 16
73 173 6
73 158 2
73 59 13
73 163 14
73 29 15
73 106 18
73 140 -4
73 49 15
73 123 7
73 200 -7
74 37 8
74 61 8
74 69 -6
74 224 -2
74 156 17
74 14 -5
74 272 17
74 80 18
74 122 5
74 58 14
74 62 14
74 40 -1
74 140 8
74 109 10
74 142 11
74 252 19
74 172 -8
74 246 19
74 198 -7
74 28 7
74 69 4
74 272 9
74 47 9
75 112 -2
75 160 4
75 258 -9
75 159 20
75 220 4
75 90 12
75 74 4
75 142 14
75 8 -5
75 111 -10
75 254 6
75 23 4
75 35 20
75 61 -6
75 221 -7
75 202 15
75 53 20
76 24 3
76 142 17
76 94 -5
76 194 20
76 256 -1
76 24 17
76 16 -6
76 156 19
76 103 -10
76 17 10
76 123 16
76 184 9
76 116 8
76 18 4
76 21 3
77 119 12
77 111 11
77 206 10
77 72 9
77 175 16
77 198 7
77 110 4
77 232 14
77 42 -4
77 209 4
77 121 -10
77 29 6
77 134 -7
77 85 -2
77 216 -5
77 15 5
78 244 8
78 132 13
78 180 16
78 119 9
78 37 -3
78 101 -6
78 248 -5
78 41 19
78 11 17
78 165 7
78 2 -6
78 22 -9
78 54 -8
78 154 2
78 192 9
78 265 19
78 170 15
79 26 7
79 133 4
79 64 15
79 270 -4
79 260 17
79 156 16
79 110 9
79 232 19
79 199 16
79 239 -8
79 128 6
79 1 18
79 222 7
79 200 11
79 185 -2
79 146 7
79 168 11
79 214 7
79 111 -5
79 140 7
79 5 -4
79 140 18
79 171 18
79 68 8
79 97 15
79 193 14
80 224 12
80 225 4
80 30 -1
80 221 10
80 176 16
80 239 15
80 125 -2
80 2 13
80 195 11
80 56 -2
80 144 -3
80 207 11
80 18 11
80 131 1
80 214 -10
80 66 5
81 73 16
81 25 -4
81 256 -10
81 140 14
81 157 1
81 122 19
81 48 18
81 247 -9
81 10 2
81 104 1
81 21 2
81 213 18
81 178 -8
81 7 13
81 186 8
81 196 18
81 67 10
82 70 15
82 63 -4
82 48 11
82 245 13
82 138 -2
82 90 -10
82 270 8
82 13 19
82 77 -7
82 90 -3
82 88 -3
82 19 4
82 7 -10
82 54 15
82 267 18
82 47 14
82 36 7
82 121 4
82 151 6
82 127 -4
82 152 6
83 259 20
83 40 -3
83 44 -8
83 236 -4
83 79 -4
83 79 16
83 163 -3
83 184 2
83 162 -10
83 243 4
83 123 11
83 266 3
83 263 10
83 213 5
83 79 -1
83 190 5
83 271 14
83 137 10
83 68 -7
83 57 -5
83 44 19
83 177 6
84 153 -6
84 131 -6
84 108 -2
84 24 -10
84 9 -7
84 143 -5
84 121 10
84 106 16
84 101 -4
84 150 -2
84 37 2
84 176 19
84 135 -6
84 22 3
84 205 4
84 160 9
84 229 2
84 35 -1
84 55 19
84 191 17
84 105 6
85 133 8
85 185 -5
85 115 11
85 253 -7
85 8 -10
85 80 13
85 1 1
85 227 -3
85 263 1
85 271 -3
85 259 8
85 4 17
86 174 11
86 160 1
86 164 -6
86 6 -9
86 198 -10
86 266 8
86 255 15
86 167 5
86 92 -10
86 63 12
86 187 -3
86 68 15
86 14 4
86 113 1
86 42 9
86 73 4
86 124 -4
86 58 18
86 186 13
86 227 16
87 122 2
87 33 2
87 148 4
87 88 8
87 219 14
87 252 20
87 60 9
87 118 -6
87 98 4
87 208 12
87 34 12
87 24 5
87 131 -4
87 104 -8
87 235 -2
87 99 5
87 65 5
87 109 -6
87 239 7
87 266 5
87 177 15
87 215 8
87 71 13
87 75 8
87 154 9
87 188 -1
87 69 15
87 64 -6
87 255 1
87 229 8
87 206 -4
87 47 7
87 44 18
88 157 19
88 84 6
88 170 7
88 120 16
88 51 -4
88 58 2
88 173 8
88 225 5
88 220 19
88 219 -5
88 38 -4
88 20 20
88 148 -6
88 204 -3
88 107 -9
89 246 -5
89 24 7
89 49 -4
89 128 1
89 232 14
89 224 5
89 96 13
89 254 5
89 36 5
89 100 14
89 14 -10
89 122 -3
89 153 7
90 94 -7
90 138 -2
90 181 15
90 84 -4
90 109 -1
90 25 4
90 22 11
90 82 1
90 206 -1
90 229 4
90 85 11
90 107 2
90 123 15
90 88 15
90 93 2
90 7 12
90 155 19
90 47 -6
91 71 7
91 184 -5
91 250 5
91 179 9
91 241 2
91 116 18
91 127 11
91 202 19
91 248 -5
91 174 12
91 113 -1
91 24 17
91 225 18
91 110 7
91 90 6
91 195 3
91 37 -9
91 95 -8
91 8 6
91 189 -1
91 161 -8
92 235 -4
92 42 -9
92 71 4
92 209 -8
92 218 -6
92 2 1
92 175 -3
92 244 5
92 168 -4
92 126 12
92 40 10
92 4 -8
92 264 -2
92 187 6
92 253 17
92 108 15
93 205 5
93 142 8
93 83 17
93 195 -10
93 20 -6
93 230 2
93 114 -6
93 9 -10
93 72 17
93 2 6
93 254 -9
93 161 12
93 196 17
93 241 8
93 71 -6
93 242 3
93 31 17
93 180 -7
93 74 1
93 60 -4
93 33 -9
93 108 7
94 120 12
94 73 5
94 145 -2
94 2 1
94 244 20
94 174 19
94 125 3
94 236 15
94 126 20
94 249 -1
94 145 12
94 247 17
94 131 7
94 113 11
94 1 13
94 265 8
94 105 -4
95 216 17
95 1 2
95 159 9
95 174 19
95 175 -3
95 160 13
95 174 20
95 62 15
95 129 9
95 264 17
95 73 19
95 31 20
95 189 18
95 176 18
95 116 -5
95 67 -10
95 49 5
95 189 8
95 144 -7
95 255 -4
95 245 14
95 16 -8
95 137 3
95 192 17
95 125 19
95 188 13
96 53 -6
96 72 -9
96 167 6
96 6 -10
96 220 4
96 243 10
96 97 -4
96 227 -9
96 35 -7
96 187 -10
96 39 12
96 192 6
96 95 -7
96 113 8
96 21 -10
96 177 -9
96 66 -3
96 25 11
96 67 -6
96 218 3
97 254 2
97 217 -10
97 193 9
97 192 10
97 170 1
97 205 -8
97 239 7
97 26 -10
97 246 19
97 171 20
97 262 10
97 89 5
97 79 2
97 142 17
97 131 19
97 167 -6
97 92 5
97 22 9
97 174 9
97 212 16
97 28 -6
97 219 19
97 166 -1
97 194 5
97 78 -8
97 79 11
97 220 -5
97 70 -10
98 169 -6
98 76 -7
98 141 -3
98 223 2
98 96 7
98 197 9
98 33 -10
98 116 1
98 270 9
98 154 11
98 33 3
98 20 -1
98 118 1
98 91 11
99 267 -8
99 3 -3
99 243 -9
99 19 1
99 238 -7
99 167 11
99 70 18
99 203 20
99 174 -5
99 27 -1
99 148 -5
99 7 -9
99 86 -9
99 44 -2
99 218 19
99 208 17
99 37 -5
99 89 17
99 76 13
99 163 17
99 19 13
100 69 17
100 16 18
100 191 15
100 249 -7
100 237 -7
100 243 -1
100 90 16
100 225 -6
100 263 3
100 14 12
100 44 13
100 119 14
100 101 -8
101 206 7
101 250 -9
101 244 19
101 125 17
101 219 -9
101 271 14
101 164 2
101 133 9
101 245 -5
101 3 -9
101 94 -7
101 113 -4
101 181 4
101 134 5
101 92 2
101 202 7
101 111 14
101 124 17
101 57 2
102 209 7
102 4 10
102 193 -9
102 209 -6
102 270 -2
102 249 8
102 230 5
102 58 15
102 107 17
102 3 7
102 163 8
102 184 18
102 87 19
102 137 -3
102 225 5
102 189 4
102 12 -9
102 176 -10
102 217 18
102 148 -7
102 194 5
102 63 9
102 3 -6
103 38 18
103 71 11
103 191 2
103 192 -10
103 14 8
103 130 6
103 266 7
103 38 -1
103 156 9
103 4 5
103 161 11
103 178 -6
103 101 1
103 194 -4
103 76 -9
103 208 -5
103 3 9
103 150 5
104 199 -8
104 100 -8
104 119 9
104 185 12
104 9 17
104 30 12
104 95 -9
104 23 14
104 84 8
104 50 17
104 199 -9
104 233 18
104 148 4
104 114 4
104 152 8
104 188 18
104 215 2
104 248 6
105 87 13
105 269 17
105 248 10
105 23 18
105 66 1
105 68 -4
105 127 -4
105 150 5
105 167 7
105 212 18
105 100 -2
105 225 15
105 33 20
105 243 17
106 89 -3
106 174 14
106 220 -3
106 28 20
106 112 8
106 225 -6
106 191 20
106 244 10
106 245 11
106 164 -5
106 98 19
106 53 20
106 148 -6
106 11 13
106 170 2
107 187 13
107 213 -3
107 186 1
107 167 5
107 240 13
107 26 -1
107 10 7
107 49 -5
107 255 -8
107 49 20
107 196 -9
107 115 3
107 272 1
107 189 13
107 180 -6
107 246 2
107 239 -3
107 37 16
107 35 5
107 51 5
108 91 13
108 118 17
108 7 3
108 93 -7
108 224 -10
108 27 9
108 194 16
108 90 -8
108 112 -2
108 58 16
108 52 16
108 250 16
108 111 -9
108 2 1
108 54 -5
108 249 4
108 181 -3
109 94 5
109 26 16
109 270 14
109 263 5
109 169 -6
109 243 12
109 118 2
109 260 18
109 263 3
109 10 -10
109 80 2
109 189 11
109 272 -1
110 106 16
110 116 3
110 26 18
110 166 8
110 120 -10
110 86 19
110 250 10
110 241 14
110 152 9
110 228 -9
110 191 -1
110 220 9
110 236 15
110 215 5
110 42 9
110 99 -1
110 272 9
111 93 18
111 56 -3
111 178 13
111 231 13
111 271 1
111 175 -4
111 101 14
111 50 20
111 23 15
111 222 10
111 107 -2
111 208 7
111 255 20
112 66 11
112 272 8
112 11 15
112 158 20
112 270 -5
112 126 3
112 16 6
112 59 -3
112 148 20
112 90 -9
112 155 20
112 176 17
112 125 1
112 206 14
112 121 1
112 151 -6
113 159 8
113 268 2
113 157 15
113 52 6
113 5 -10
113 191 11
113 157 -8
113 146 7
113 63 7
113 116 9
113 219 5
113 78 13
113 132 1
113 92 -4
113 154 3
113 214 17
113 256 -4
113 126 4
113 37 3
113 221 10
114 88 3
114 237 -5
114 67 19
114 190 3
114 146 -1
114 66 18
114 82 -4
114 183 15
114 190 -10
114 12 6
114 267 7
114 163 11
114 73 20
114 86 -4
114 157 17
114 212 16
114 213 8
114 27 11
115 236 -1
115 257 3
115 204 4
115 128 3
115 99 18
115 93 17
115 197 6
115 191 -1
115 70 20
115 214 16
115 26 17
115 247 1
115 34 9
115 93 8
115 141 13
115 117 -8
115 226 4
115 133 4
115 63 1
115 38 -5
116 29 18
116 190 1
116 42 2
116 211 -3
116 123 -1
116 149 10
116 260 11
116 59 18
116 121 10
116 268 -6
116 216 -3
117 90 9
117 106 -5
117 111 -7
117 126 -6
117 247 15
117 264 20
117 16 -8
117 29 10
117 152 -3
117 258 6
117 155 7
117 212 11
117 258 -2
117 51 9
117 1 -3
117 68 16
117 34 13
117 10 -3
118 251 6
118 99 -10
118 242 20
118 176 14
118 127 2
118 13 9
118 251 3
118 107 -8
118 228 12
118 84 5
118 24 19
118 71 -7
118 104 20
118 249 17
118 30 -6
119 204 -8
119 3 8
119 172 14
119 108 11
119 88 1
119 74 -7
119 179 4
119 47 -4
119 55 18
119 110 6
119 63 18
119 77 -9
119 4 13
119 35 5
119 120 -2
119 68 4
119 255 10
119 249 18
120 261 15
120 265 -5
120 63 -1
120 212 16
120 212 5
120 223 11
120 60 -9
120 91 -10
120 207 8
120 2 15
121 179 -2
121 71 -8
121 229 6
121 43 -6
121 192 6
121 75 8
121 231 -4
121 178 -4
121 93 13
121 165 3
121 182 19
121 1 -6
121 260 -7
121 146 4
121 167 9
121 62 7
121 29 6
121 191 12
121 221 -9
121 67 -3
121 254 5
122 241 18
122 202 -5
