199 9763
52 11 -1
52 12 6
52 14 -6
52 16 -7
52 18 8
52 23 6
52 29 -9
52 31 -6
52 32 -3
52 34 5
52 35 -5
52 40 19
52 41 17
52 42 -5
52 43 12
52 46 -5
52 47 3
52 48 -5
52 49 5
52 50 13
52 51 8
53 1 14
53 2 3
53 4 18
53 5 -1
53 7 12
53 11 4
53 12 10
53 13 8
53 15 -10
53 16 12
53 19 15
53 20 15
53 22 3
53 23 10
53 26 2
53 27 20
53 28 14
53 31 -2
53 33 -5
53 34 -7
53 35 17
53 36 -9
53 39 -5
53 40 12
53 41 2
53 42 7
53 47 6
54 2 -10
54 5 -5
54 6 -8
54 9 5
54 10 1
54 11 6
54 12 -5
54 14 -7
54 16 15
54 17 13
54 19 -3
54 20 7
54 21 7
54 22 -7
54 23 14
54 24 -5
54 25 12
54 26 -6
54 27 8
54 29 9
54 33 9
54 34 1
54 35 4
54 36 -6
54 37 5
54 38 14
54 41 14
54 43 8
54 44 19
54 45 19
54 48 3
54 51 -7
54 52 3
54 53 -4
55 1 16
55 3 3
55 10 19
55 11 9
55 12 -4
55 13 -8
55 16 9
55 18 -4
55 27 -4
55 28 -7
55 31 3
55 32 9
55 34 -3
55 35 13
55 36 5
55 38 -2
55 39 -4
55 40 -6
55 47 4
55 48 2
55 54 18
56 2 -9
56 4 -8
56 8 -6
56 9 9
56 11 3
56 12 -8
56 13 1
56 14 7
56 16 -2
56 19 4
56 22 13
56 23 -3
56 24 -1
56 26 -6
56 28 9
56 29 12
56 32 2
56 34 18
56 35 4
56 36 5
56 38 -6
56 41 6
56 42 -8
56 43 12
56 45 19
56 48 5
56 49 -9
56 51 -5
56 52 18
56 53 10
56 55 13
57 3 9
57 4 11
57 5 16
57 6 2
57 7 17
57 9 16
57 12 -1
57 13 1
57 14 10
57 15 -9
57 17 7
57 22 6
57 23 5
57 24 -3
57 25 -3
57 30 11
57 33 8
57 37 6
57 38 7
57 39 4
57 40 -1
57 42 5
57 43 13
57 46 1
57 48 8
57 56 8
58 3 6
58 5 8
58 6 16
58 8 20
58 11 -8
58 12 3
58 14 1
58 15 -3
58 16 13
58 19 -2
58 20 4
58 22 15
58 23 8
58 26 10
58 29 13
58 31 -3
58 32 10
58 33 13
58 34 15
58 35 19
58 36 -8
58 37 12
58 40 19
58 43 15
58 44 -2
58 46 11
58 47 13
58 48 -2
58 49 3
58 50 4
58 53 4
58 56 5
58 57 8
59 2 -10
59 7 -1
59 8 12
59 12 19
59 14 1
59 15 -8
59 16 -9
59 23 14
59 27 10
59 31 8
59 34 16
59 35 -4
59 36 9
59 37 12
59 40 6
59 41 20
59 43 19
59 44 2
59 46 19
59 47 10
59 48 -4
59 49 -2
59 55 1
59 56 20
59 57 11
59 58 14
60 2 -8
60 6 9
60 8 6
60 9 8
60 10 13
60 11 -10
60 13 -2
60 18 -8
60 20 -1
60 22 -2
60 24 -1
60 31 5
60 32 -2
60 34 -6
60 35 -10
60 38 11
60 41 -10
60 42 3
60 43 -6
60 45 17
60 46 14
60 47 -7
60 49 -10
60 50 -9
60 51 11
60 52 -2
60 56 14
60 59 4
61 1 2
61 2 -4
61 6 -9
61 7 -2
61 8 -2
61 9 -10
61 10 -10
61 12 8
61 13 17
61 15 -7
61 22 2
61 23 -7
61 26 -3
61 28 14
61 33 -9
61 37 14
61 44 13
61 46 5
61 48 5
61 49 10
61 51 12
61 53 4
61 54 18
61 56 8
61 58 -2
61 59 18
61 60 5
62 1 -3
62 4 16
62 5 12
62 8 7
62 11 10
62 18 -5
62 20 14
62 22 1
62 25 4
62 27 2
62 28 19
62 29 1
62 30 19
62 31 12
62 34 -4
62 36 9
62 38 8
62 39 -5
62 41 20
62 45 11
62 46 -9
62 47 15
62 48 -8
62 50 14
62 51 16
62 52 -8
62 53 18
62 55 7
62 57 16
62 58 8
62 61 6
63 2 -5
63 3 -4
63 4 1
63 6 11
63 8 16
63 9 20
63 10 5
63 12 2
63 14 17
63 15 8
63 16 14
63 17 4
63 18 -10
63 20 -5
63 21 2
63 23 15
63 24 1
63 30 -3
63 31 14
63 36 14
63 41 9
63 42 1
63 43 -10
63 45 11
63 46 14
63 47 15
63 48 9
63 49 -2
63 54 7
63 56 18
63 60 7
63 62 9
64 1 8
64 4 6
64 7 8
64 8 -5
64 12 4
64 13 -4
64 16 6
64 17 -4
64 22 14
64 26 16
64 35 -7
64 36 -3
64 37 9
64 38 5
64 39 -8
64 40 -5
64 41 6
64 42 -7
64 46 5
64 49 13
64 52 -2
64 54 -2
64 59 18
64 60 -7
64 61 12
64 62 14
64 63 -7
65 2 -2
65 4 4
65 6 -8
65 9 19
65 15 6
65 17 -4
65 19 8
65 24 5
65 29 11
65 32 17
65 34 -2
65 35 -3
65 39 9
65 41 -1
65 44 4
65 45 8
65 49 19
65 50 20
65 51 -2
65 52 4
65 54 7
65 57 16
65 60 12
65 62 7
65 64 1
66 2 1
66 3 13
66 5 3
66 7 12
66 9 8
66 10 9
66 11 15
66 13 -1
66 18 -10
66 20 17
66 22 3
66 23 13
66 24 8
66 34 6
66 35 2
66 44 17
66 47 13
66 48 11
66 51 -5
66 52 5
66 53 5
66 56 -7
66 57 10
66 58 16
66 64 17
67 1 3
67 2 14
67 3 -4
67 4 -3
67 6 5
67 9 -2
67 10 10
67 11 6
67 12 11
67 13 15
67 14 10
67 15 -5
67 16 10
67 21 5
67 22 8
67 26 -2
67 27 12
67 28 16
67 30 15
67 31 7
67 35 -6
67 36 2
67 39 20
67 40 11
67 42 5
67 43 12
67 45 5
67 46 -6
67 47 14
67 48 2
67 49 1
67 50 3
67 52 -1
67 53 -7
67 57 5
67 59 9
67 60 -1
67 61 -10
67 63 -7
67 65 13
67 66 -10
68 1 1
68 10 11
68 11 -10
68 13 2
68 14 -4
68 16 10
68 17 5
68 18 -10
68 19 -5
68 21 9
68 24 3
68 27 8
68 28 6
68 29 -2
68 33 4
68 35 -9
68 41 -1
68 43 18
68 44 -6
68 45 17
68 46 -1
68 48 -4
68 49 -4
68 51 19
68 52 -1
68 53 13
68 54 6
68 56 12
68 60 -8
68 61 -7
68 64 10
68 65 10
69 2 9
69 4 -2
69 7 5
69 9 19
69 10 -3
69 11 -10
69 12 15
69 13 8
69 14 8
69 15 13
69 17 7
69 19 -4
69 20 19
69 21 5
69 22 11
69 23 -4
69 24 -10
69 27 -1
69 30 12
69 31 -6
69 32 1
69 34 -9
69 35 -2
69 36 2
69 39 4
69 41 7
69 43 10
69 44 13
69 46 -9
69 47 -3
69 49 8
69 50 1
69 51 -6
69 52 1
69 57 4
69 58 1
69 59 10
69 63 -5
69 67 1
69 68 -4
70 4 -10
70 7 20
70 9 10
70 10 3
70 11 13
70 13 13
70 14 2
70 18 20
70 19 -5
70 20 10
70 22 5
70 24 7
70 25 12
70 26 18
70 27 -7
70 29 13
70 30 7
70 32 5
70 33 -3
70 36 -5
70 38 -6
70 40 6
70 41 16
70 42 20
70 43 1
70 46 -3
70 47 -3
70 48 -2
70 49 8
70 50 11
70 53 18
70 54 6
70 55 15
70 56 3
70 58 10
70 60 -10
70 69 -2
71 1 5
71 4 -10
71 6 5
71 8 6
71 10 -2
71 11 1
71 12 -5
71 17 5
71 21 20
71 22 13
71 26 15
71 27 11
71 30 11
71 32 4
71 34 13
71 36 3
71 38 -7
71 41 8
71 43 -3
71 44 4
71 45 16
71 48 3
71 49 3
71 53 6
71 57 -8
71 58 -9
71 59 9
71 62 16
71 63 11
71 64 10
71 65 15
71 68 1
72 1 8
72 2 -5
72 11 20
72 13 11
72 15 -1
72 16 -4
72 19 6
72 20 -8
72 24 8
72 25 -1
72 29 -7
72 31 -4
72 34 18
72 35 -3
72 39 11
72 40 12
72 42 20
72 43 16
72 45 -3
72 46 19
72 47 -1
72 48 14
72 50 9
72 51 11
72 53 12
72 55 8
72 58 10
72 66 1
72 67 -10
72 69 3
72 70 19
72 71 7
73 4 2
73 5 -1
73 8 -10
73 10 -3
73 12 -7
73 15 -1
73 16 -1
73 17 12
73 18 -3
73 20 14
73 22 -2
73 24 20
73 25 -8
73 27 4
73 28 5
73 31 -7
73 32 18
73 33 18
73 34 2
73 38 10
73 40 14
73 44 13
73 45 -3
73 47 -7
73 49 9
73 50 13
73 51 13
73 52 -1
73 53 -4
73 54 -5
73 55 6
73 57 7
73 59 9
73 61 14
73 62 3
73 63 18
73 65 19
73 66 9
73 68 1
73 72 20
74 1 -4
74 3 -1
74 5 11
74 8 11
74 11 12
74 12 -4
74 14 18
74 16 -8
74 18 3
74 19 18
74 20 18
74 21 9
74 22 14
74 24 -10
74 25 18
74 27 -4
74 32 13
74 34 -10
74 35 -10
74 37 16
74 42 -2
74 44 16
74 48 17
74 49 14
74 50 14
74 52 4
74 53 12
74 54 9
74 55 5
74 59 2
74 62 16
74 63 6
74 65 -2
74 66 -3
74 67 6
74 72 11
74 73 -8
75 1 -9
75 4 -2
75 6 4
75 9 -1
75 16 -10
75 17 5
75 18 5
75 24 14
75 25 12
75 26 11
75 28 -8
75 31 1
75 33 1
75 34 6
75 35 13
75 36 15
75 37 -3
75 38 1
75 41 2
75 43 -6
75 45 13
75 46 -10
75 49 12
75 50 3
75 52 14
75 53 5
75 54 18
75 56 11
75 57 16
75 61 6
75 65 -8
75 66 15
75 68 8
75 69 -5
75 70 -6
75 71 12
75 73 15
75 74 -3
76 7 2
76 8 4
76 9 5
76 10 14
76 11 5
76 14 -1
76 15 10
76 16 -2
76 17 -1
76 18 15
76 21 6
76 23 7
76 24 -3
76 25 -6
76 27 14
76 29 -7
76 30 18
76 31 9
76 34 9
76 38 5
76 40 13
76 41 16
76 42 17
76 44 17
76 45 20
76 46 -5
76 47 -5
76 53 11
76 54 17
76 56 2
76 58 -1
76 59 -3
76 64 -6
76 65 12
76 66 13
76 69 7
76 71 -1
76 72 -2
76 73 -3
76 74 19
76 75 1
77 2 6
77 3 9
77 5 20
77 8 19
77 11 10
77 12 18
77 14 8
77 18 -8
77 19 20
77 21 -7
77 22 10
77 23 -9
77 24 12
77 25 -4
77 27 12
77 28 -10
77 31 -9
77 32 5
77 35 6
77 37 6
77 38 2
77 39 17
77 41 13
77 42 2
77 44 12
77 46 4
77 48 20
77 51 11
77 52 2
77 54 15
77 56 16
77 58 2
77 59 6
77 62 3
77 63 7
77 70 15
77 73 20
78 3 11
78 6 3
78 7 -8
78 8 17
78 10 6
78 12 13
78 14 -2
78 17 10
78 19 -10
78 20 -5
78 22 -8
78 24 -10
78 25 14
78 27 15
78 30 14
78 32 -8
78 33 -8
78 35 3
78 36 9
78 39 -7
78 45 4
78 47 18
78 49 6
78 53 -8
78 54 5
78 55 10
78 56 15
78 57 -3
78 58 -8
78 59 13
78 61 -10
78 62 -10
78 66 13
78 70 8
78 77 1
79 1 -8
79 4 -6
79 6 16
79 8 16
79 9 -3
79 10 14
79 12 15
79 15 -9
79 17 -2
79 21 -6
79 23 18
79 24 -10
79 25 -7
79 28 17
79 30 14
79 31 6
79 33 -10
79 35 15
79 36 10
79 37 2
79 39 4
79 40 14
79 41 5
79 42 -8
79 44 -5
79 47 2
79 53 -3
79 56 10
79 59 15
79 60 12
79 61 -4
79 64 13
79 67 3
79 71 8
79 72 20
79 73 6
79 75 5
79 76 5
79 78 -1
80 2 12
80 5 8
80 6 15
80 9 -1
80 12 8
80 14 1
80 15 -2
80 18 6
80 22 10
80 23 17
80 25 9
80 26 13
80 28 12
80 33 1
80 34 3
80 35 -9
80 36 14
80 38 16
80 44 14
80 45 -4
80 46 11
80 48 17
80 49 -9
80 58 6
80 63 1
80 64 15
80 67 11
80 69 14
80 70 5
80 72 -10
80 73 -1
80 75 10
80 78 10
81 3 -2
81 4 17
81 6 -3
81 7 -5
81 8 4
81 10 -1
81 11 -3
81 12 9
81 14 5
81 16 16
81 19 11
81 21 17
81 22 -1
81 23 -6
81 31 -6
81 33 -8
81 34 19
81 36 13
81 40 4
81 44 -10
81 45 -10
81 46 -2
81 47 17
81 48 13
81 52 12
81 54 7
81 55 5
81 56 -7
81 58 6
81 59 19
81 60 -8
81 61 -5
81 69 4
81 72 4
81 74 -4
81 75 7
81 79 8
82 3 9
82 4 -10
82 6 -4
82 7 9
82 8 -2
82 13 20
82 15 12
82 17 15
82 21 15
82 22 10
82 24 13
82 25 3
82 32 10
82 34 4
82 35 19
82 36 -6
82 37 5
82 40 -8
82 41 20
82 42 19
82 44 15
82 47 7
82 48 5
82 49 5
82 52 -5
82 53 11
82 57 -3
82 58 18
82 60 -6
82 61 -1
82 63 19
82 67 -3
82 69 -9
82 71 11
82 73 9
82 75 16
82 76 10
82 77 4
82 78 13
82 79 16
82 81 13
83 1 17
83 2 -8
83 3 -1
83 6 11
83 7 9
83 8 19
83 9 -10
83 10 11
83 12 -3
83 13 -9
83 14 5
83 15 18
83 16 16
83 17 15
83 19 -7
83 21 13
83 22 13
83 23 -4
83 24 18
83 25 13
83 26 20
83 28 -2
83 30 9
83 31 -9
83 34 -9
83 35 17
83 36 -9
83 37 16
83 44 20
83 45 -1
83 46 6
83 47 5
83 49 12
83 51 6
83 52 -5
83 56 3
83 59 9
83 60 16
83 61 3
83 65 1
83 66 -8
83 71 1
83 73 17
83 74 14
83 76 10
83 77 -2
83 82 13
84 2 -3
84 9 -8
84 11 -7
84 12 1
84 13 1
84 14 -1
84 19 7
84 20 6
84 21 15
84 24 13
84 25 5
84 26 7
84 28 -3
84 29 -7
84 30 -8
84 32 11
84 33 -10
84 35 -7
84 36 1
84 37 -8
84 42 -6
84 44 11
84 46 12
84 48 -6
84 51 -2
84 52 12
84 55 -4
84 57 17
84 61 -7
84 65 -5
84 67 -9
84 71 7
84 73 -10
84 76 19
84 77 2
84 78 -2
84 79 10
84 83 2
85 2 18
85 5 3
85 7 14
85 8 15
85 12 13
85 13 11
85 14 -4
85 15 19
85 16 -8
85 19 -1
85 21 -8
85 23 -4
85 24 2
85 25 -2
85 30 -6
85 32 -2
85 35 4
85 36 -6
85 39 10
85 40 19
85 41 -8
85 42 -1
85 44 -8
85 48 -7
85 49 -9
85 53 12
85 54 20
85 55 -9
85 63 5
85 64 -7
85 65 17
85 66 -2
85 67 11
85 68 10
85 70 14
85 71 -9
85 72 -10
85 75 -10
85 76 5
85 78 18
85 80 2
85 84 10
86 2 10
86 4 5
86 7 7
86 8 1
86 9 -3
86 10 -4
86 11 -8
86 13 9
86 15 15
86 16 -1
86 18 12
86 19 7
86 22 17
86 23 -2
86 25 -6
86 27 17
86 28 -10
86 31 -10
86 32 2
86 35 11
86 36 7
86 38 -5
86 42 4
86 44 8
86 45 13
86 46 5
86 47 11
86 49 7
86 51 -1
86 54 17
86 55 10
86 56 -4
86 59 15
86 60 4
86 62 18
86 64 -4
86 65 18
86 68 -1
86 69 -8
86 70 -6
86 72 7
86 73 1
86 76 8
86 81 10
86 84 -7
86 85 20
87 3 1
87 4 -8
87 5 -5
87 6 11
87 7 16
87 8 20
87 11 17
87 13 -9
87 15 -4
87 17 8
87 18 12
87 19 18
87 20 -6
87 22 -1
87 23 10
87 25 17
87 28 18
87 30 -2
87 33 19
87 34 16
87 35 19
87 36 14
87 37 -4
87 38 10
87 39 -10
87 41 -8
87 42 -7
87 44 4
87 45 18
87 47 19
87 48 6
87 49 -4
87 55 20
87 57 9
87 60 10
87 61 -8
87 64 -8
87 67 -3
87 68 2
87 69 2
87 70 -4
87 72 10
87 73 15
87 74 -2
87 76 -4
87 77 -3
87 78 -5
87 80 20
87 82 15
87 83 7
87 84 6
88 3 15
88 4 -2
88 5 -8
88 6 -7
88 8 -3
88 9 16
88 10 -1
88 14 -5
88 16 17
88 17 6
88 19 -1
88 22 5
88 25 9
88 30 20
88 32 20
88 33 -2
88 34 13
88 35 5
88 36 13
88 37 11
88 41 -8
88 42 16
88 43 16
88 46 11
88 47 5
88 48 -3
88 49 12
88 54 1
88 56 5
88 57 11
88 61 17
88 63 13
88 64 12
88 71 -3
88 72 -7
88 73 19
88 75 2
88 77 16
88 78 -1
88 79 20
88 80 20
88 83 11
88 85 8
89 1 20
89 2 -5
89 5 -2
89 7 -8
89 9 1
89 10 1
89 18 2
89 21 15
89 22 -7
89 24 -8
89 25 6
89 26 -1
89 27 2
89 29 19
89 31 6
89 32 -7
89 33 20
89 35 -7
89 36 3
89 37 16
89 39 11
89 41 15
89 42 7
89 46 17
89 47 14
89 50 2
89 51 -5
89 52 5
89 54 3
89 55 5
89 57 -4
89 60 1
89 67 4
89 68 -7
89 70 11
89 74 3
89 76 -7
89 78 -9
89 79 -6
89 80 15
89 81 15
89 82 9
89 85 -5
89 86 12
89 88 12
90 1 9
90 5 -4
90 6 -2
90 7 -1
90 8 3
90 10 19
90 11 12
90 13 9
90 17 18
90 19 -6
90 21 -1
90 23 6
90 24 7
90 25 -3
90 28 4
90 29 -8
90 32 3
90 33 6
90 35 -5
90 36 7
90 37 10
90 38 -6
90 46 8
90 49 5
90 50 -4
90 55 15
90 56 -1
90 61 -10
90 62 8
90 63 5
90 65 8
90 66 -6
90 67 -6
90 68 -5
90 72 4
90 75 2
90 76 19
90 80 19
90 81 3
90 82 17
90 84 13
90 85 -8
90 87 -5
90 88 -10
91 1 -10
91 2 -2
91 3 12
91 5 15
91 6 18
91 8 6
91 9 15
91 10 -5
91 11 4
91 12 -7
91 13 12
91 14 16
91 19 15
91 22 1
91 23 11
91 25 13
91 28 8
91 29 -8
91 37 -3
91 38 1
91 40 -3
91 42 1
91 43 13
91 46 8
91 48 18
91 50 10
91 51 6
91 52 -8
91 53 6
91 56 -5
91 57 2
91 61 5
91 62 17
91 63 3
91 68 -9
91 69 16
91 70 8
91 71 2
91 76 17
91 78 -9
91 80 19
91 81 18
91 82 20
91 86 -6
91 87 -7
91 88 15
92 1 7
92 3 -2
92 4 6
92 6 19
92 8 -4
92 9 10
92 10 -2
92 12 14
92 15 15
92 18 -2
92 21 -9
92 24 4
92 27 -2
92 28 14
92 32 -7
92 35 18
92 40 6
92 41 12
92 45 1
92 49 5
92 52 -3
92 53 3
92 54 -9
92 55 -6
92 56 -4
92 57 -10
92 58 14
92 59 8
92 61 2
92 62 14
92 64 13
92 66 20
92 69 8
92 70 2
92 72 -9
92 73 3
92 74 15
92 75 17
92 77 -10
92 78 -7
92 80 14
92 82 10
92 83 4
92 84 -9
92 87 1
92 89 -9
92 90 15
93 1 9
93 9 17
93 11 18
93 14 -4
93 16 3
93 17 -2
93 18 12
93 19 4
93 21 8
93 26 6
93 29 9
93 31 1
93 33 -3
93 36 20
93 38 1
93 39 -1
93 40 7
93 41 18
93 46 -2
93 47 -4
93 48 12
93 49 18
93 50 2
93 51 -8
93 53 -10
93 54 17
93 55 2
93 56 -1
93 61 2
93 62 2
93 65 1
93 66 3
93 67 -3
93 74 4
93 81 17
93 85 7
93 89 -4
94 1 5
94 3 -1
94 4 9
94 6 -6
94 7 6
94 8 -5
94 10 -9
94 18 -7
94 20 12
94 22 -10
94 23 15
94 28 15
94 29 8
94 31 7
94 34 -8
94 36 7
94 37 14
94 38 10
94 40 19
94 41 19
94 44 -10
94 45 20
94 48 14
94 49 4
94 50 -8
94 51 15
94 57 1
94 58 17
94 59 3
94 61 2
94 62 3
94 63 4
94 64 11
94 65 13
94 66 7
94 69 20
94 71 -6
94 72 18
94 73 -1
94 78 15
94 82 6
94 87 13
94 88 12
94 90 1
94 91 -10
94 92 -5
95 4 20
95 5 -8
95 7 -4
95 8 17
95 10 -6
95 12 13
95 13 -3
95 14 12
95 17 4
95 18 9
95 22 12
95 23 3
95 26 8
