238 4791
28 232 11
28 126 10
28 47 -2
28 85 20
28 223 14
28 34 6
28 6 13
28 108 6
28 13 12
28 144 -3
28 6 -2
28 135 -3
28 142 -5
28 134 14
29 20 7
29 208 17
29 203 -9
29 165 3
29 140 11
29 15 9
29 112 7
29 165 20
29 125 -4
29 219 11
29 14 -8
29 138 -4
29 56 18
29 217 14
29 193 5
29 52 2
29 136 3
29 2 2
29 195 -1
29 167 12
29 17 9
29 212 20
30 121 5
30 126 5
30 94 17
30 192 17
30 167 19
30 17 8
30 81 12
30 187 3
30 78 -4
30 112 -7
30 217 19
30 51 -10
30 87 16
30 237 13
30 105 9
30 148 -3
30 122 15
30 82 -2
30 18 5
30 222 -1
30 42 19
30 130 20
30 120 19
31 101 -9
31 1 3
31 170 9
31 145 13
31 108 7
31 229 -5
31 164 5
31 99 -3
31 73 11
31 12 11
31 111 2
31 154 4
31 213 3
31 141 18
31 91 4
31 105 -6
31 2 6
31 149 3
31 152 4
31 237 -2
32 60 5
32 150 13
32 31 8
32 152 18
32 89 10
32 75 -2
32 84 10
32 7 -4
32 116 9
32 22 10
32 9 -1
32 40 12
32 119 -1
32 31 -4
32 57 7
32 158 19
32 66 10
32 78 9
32 89 4
33 9 10
33 176 20
33 11 9
33 47 -3
33 73 12
33 122 5
33 229 -9
33 180 1
33 104 11
33 156 9
33 3 13
33 211 -7
33 25 19
33 122 5
33 154 10
33 165 16
33 57 -6
33 180 16
34 226 9
34 98 -4
34 228 15
34 148 7
34 14 -8
34 18 13
34 2 6
34 163 13
34 74 -7
34 57 -3
34 56 8
34 76 1
34 130 4
34 46 17
34 43 -2
34 53 -7
34 233 -8
35 173 -3
35 8 12
35 32 10
35 185 -10
35 105 4
35 21 -4
35 64 -9
35 233 -4
35 56 -7
35 120 10
35 38 4
35 44 6
35 171 -10
35 95 16
35 5 2
35 179 5
35 26 7
35 124 -5
35 11 -10
35 212 -2
35 160 11
35 139 5
35 197 18
35 14 7
35 62 13
35 234 -2
36 176 -2
36 204 -5
36 188 -1
36 158 6
36 125 -7
36 179 -3
36 60 -3
36 39 3
36 85 -1
36 177 -10
36 126 3
36 91 6
36 205 20
36 223 5
36 13 2
37 43 20
37 10 -8
37 32 12
37 3 -3
37 112 11
37 53 3
37 87 -1
37 85 8
37 23 6
37 201 8
37 74 16
37 96 -9
37 217 -6
37 85 -8
37 50 18
37 227 17
37 69 -3
37 80 2
38 163 15
38 91 2
38 103 -4
38 173 -1
38 238 11
38 158 2
38 40 14
38 23 -9
38 123 11
38 89 6
38 102 19
38 16 12
38 144 20
38 81 -10
39 168 14
39 10 6
39 118 -5
39 196 -10
39 134 -1
39 40 -8
39 129 11
39 178 -7
39 221 7
39 119 -9
39 183 14
39 200 -9
39 180 8
39 157 5
39 167 5
39 97 18
39 148 7
39 232 3
39 115 17
40 116 4
40 222 4
40 113 5
40 229 19
40 67 3
40 11 18
40 147 10
40 180 6
40 21 2
40 106 17
40 217 7
40 41 -5
40 226 -9
40 218 4
40 163 -7
40 140 2
40 115 7
40 70 2
40 164 11
40 206 6
40 215 -4
40 69 18
40 68 14
40 185 7
40 172 11
40 187 4
40 56 16
40 121 17
41 28 -1
41 50 3
41 63 -5
41 233 5
41 68 4
41 37 7
41 93 9
41 129 7
41 219 15
41 160 13
41 128 -1
41 130 -8
41 44 4
41 100 17
41 217 -6
41 126 10
41 78 18
41 67 -2
41 77 -4
41 119 2
41 42 -1
41 25 -5
41 171 -7
41 102 -2
41 42 4
41 17 3
41 197 12
42 11 -4
42 237 19
42 108 7
42 124 3
42 65 -3
42 225 1
42 74 -10
42 108 20
42 26 2
42 192 -6
42 37 7
42 238 20
42 104 12
42 210 -5
42 122 9
42 53 13
42 186 -2
42 199 -1
42 36 11
42 59 -1
42 78 1
43 33 11
43 167 17
43 82 -5
43 153 2
43 138 -4
43 104 -2
43 152 -5
43 226 -4
43 31 -2
43 178 -3
43 117 2
43 98 8
43 180 1
43 69 11
43 68 -3
43 30 -2
43 120 -2
44 170 18
44 180 9
44 152 13
44 181 12
44 130 20
44 128 8
44 71 20
44 131 6
44 99 -4
44 139 -1
44 206 13
44 3 -4
44 220 6
44 195 3
44 3 6
44 10 -7
44 186 4
45 221 10
45 74 -10
45 223 -2
45 118 -6
45 57 -3
45 137 -5
45 151 -3
45 162 2
45 206 -6
45 216 2
45 225 13
45 198 -3
45 206 11
45 224 8
45 42 6
45 158 -3
45 90 10
45 13 18
45 163 -8
45 108 19
45 79 6
45 130 -8
45 69 20
45 127 -8
45 138 5
46 55 -3
46 21 6
46 200 8
46 111 -3
46 100 16
46 5 12
46 213 15
46 93 7
46 102 17
46 121 9
46 25 17
46 225 13
46 176 -7
46 179 -5
46 11 7
46 204 1
46 75 9
46 148 18
46 227 -6
46 226 -8
46 88 6
46 202 10
47 45 -9
47 164 7
47 19 11
47 156 14
47 203 11
47 46 8
47 199 3
47 56 19
47 183 -4
47 22 15
47 165 10
47 88 7
47 136 -3
47 111 -10
47 193 7
47 112 9
47 115 19
47 216 7
47 131 -3
47 70 9
47 182 -7
47 173 5
47 202 9
47 57 2
48 120 15
48 206 8
48 151 6
48 124 -10
48 66 -10
48 124 9
48 93 15
48 192 19
48 30 18
48 162 3
48 78 -2
48 233 -6
48 139 11
48 133 8
48 125 9
48 87 1
48 155 11
48 69 2
48 173 7
49 31 -4
49 122 -7
49 68 -3
49 82 20
49 38 9
49 59 15
49 186 -1
49 190 -8
49 180 -4
49 163 1
49 38 13
49 117 -6
49 118 1
49 117 -5
49 136 9
49 18 11
49 92 1
49 127 -9
49 111 16
49 120 19
49 25 12
49 10 -5
49 125 17
50 180 9
50 23 14
50 129 1
50 212 2
50 208 20
50 107 -10
50 45 5
50 221 -7
50 23 18
50 91 -6
50 27 6
50 167 17
50 161 3
50 59 -1
50 206 11
50 109 -5
50 110 1
50 208 6
50 102 6
50 91 8
50 233 5
50 126 8
50 97 -3
50 203 19
50 231 -6
51 64 11
51 163 -10
51 171 -5
51 93 12
51 88 12
51 161 -2
51 229 9
51 42 14
51 70 7
51 133 -4
51 2 -1
51 204 2
51 81 15
51 160 9
51 205 3
51 101 14
51 57 9
51 226 -1
51 90 -3
51 25 7
51 190 -5
51 200 -3
51 35 -3
52 72 2
52 114 8
52 155 -6
52 179 -10
52 102 4
52 55 -4
52 183 19
52 120 2
52 76 2
52 226 -3
52 54 -9
52 45 2
52 121 18
52 56 8
52 238 11
52 78 -8
52 40 19
52 175 -10
52 63 -2
52 93 12
52 91 18
52 165 -5
52 49 4
53 100 5
53 33 -5
53 209 -4
53 225 5
53 8 -9
53 213 -10
53 52 11
53 95 4
53 10 -1
53 113 14
53 217 12
53 71 18
53 211 -5
53 3 18
53 205 -5
53 127 5
53 19 -6
53 52 2
54 230 -9
54 67 -7
54 199 7
54 77 1
54 212 -9
54 153 8
54 24 -4
54 121 -5
54 150 -10
54 131 4
54 9 -6
54 8 4
54 205 7
54 106 15
55 151 20
55 142 -7
55 63 -3
55 235 -3
55 43 5
55 237 10
55 139 19
55 119 19
55 102 12
55 42 -5
55 171 19
55 175 8
55 165 14
55 118 3
55 37 14
55 5 -4
55 110 4
55 33 14
55 67 -9
55 169 -10
55 57 19
55 172 16
56 235 13
56 197 18
56 77 18
56 77 8
56 53 19
56 63 14
56 21 -9
56 152 -6
56 225 19
56 74 -1
56 181 18
56 221 8
56 120 13
56 122 -4
56 57 17
56 171 -9
56 54 -8
57 31 15
57 32 -5
57 98 4
57 92 -10
57 24 -8
57 65 -4
57 55 -1
57 166 20
57 107 -5
57 23 -6
57 125 1
57 21 6
57 4 -10
57 177 8
57 177 5
57 60 8
58 112 10
58 32 19
58 13 14
58 185 8
58 189 13
58 84 8
58 33 18
58 136 3
58 203 16
58 1 7
58 208 6
58 75 14
58 90 -4
58 20 17
58 238 -2
58 97 17
58 192 -9
58 161 -2
58 17 -10
58 42 14
58 185 -2
58 112 -8
58 83 14
58 64 -5
58 66 -6
59 101 -7
59 21 2
59 176 5
59 42 19
59 201 1
59 72 3
59 45 1
59 95 15
59 109 1
59 68 17
59 150 12
59 143 12
59 37 -7
59 67 18
60 6 8
60 69 20
60 236 20
60 58 20
60 188 15
60 152 -6
60 75 -5
60 30 15
60 67 10
60 53 20
60 210 -10
60 18 -3
60 173 -4
60 183 13
60 31 19
60 201 -10
61 93 -4
61 48 11
61 176 1
61 60 19
61 91 -7
61 30 6
61 90 3
61 104 2
61 62 17
61 183 -10
61 232 6
61 101 10
61 231 15
61 191 7
62 53 4
62 215 19
62 159 2
62 100 -10
62 231 17
62 121 18
62 228 18
62 227 19
62 213 2
62 230 -7
62 87 -2
62 98 15
62 156 19
62 143 2
62 64 -2
62 192 14
62 125 10
62 204 -4
62 193 6
62 81 -6
62 143 13
62 52 14
62 24 -2
62 2 7
62 77 15
62 126 8
62 145 -6
63 56 3
63 154 4
63 51 -9
63 162 18
63 20 3
63 143 -1
63 202 -2
63 216 20
63 138 -6
63 59 3
63 185 14
63 120 17
63 220 18
64 27 -10
64 98 18
64 122 20
64 197 6
64 188 13
64 65 7
64 221 11
64 174 7
64 182 13
64 29 15
64 110 -10
64 120 11
64 207 -7
64 86 11
64 181 -1
64 150 5
64 92 9
64 78 10
64 123 6
64 197 16
65 182 8
65 14 18
65 50 -1
65 68 10
65 23 -7
65 39 14
65 192 4
65 123 11
65 92 19
65 208 5
65 135 -2
65 216 9
65 142 -9
65 122 -9
65 203 2
65 232 -10
65 235 20
65 217 -4
65 118 17
65 109 -10
65 43 -2
66 47 6
66 148 6
66 232 -8
66 96 -10
66 113 8
66 50 14
66 19 -5
66 31 -2
66 214 -2
66 3 5
66 94 12
66 144 -2
66 88 -10
66 154 15
66 106 -2
66 188 -3
66 233 -3
66 127 -1
66 38 -9
66 23 -6
66 125 -3
66 3 8
66 56 16
66 51 8
66 100 -10
67 61 9
67 23 19
67 167 9
67 210 11
67 143 -6
67 155 20
67 185 16
67 80 19
67 197 -4
67 203 20
67 16 -6
67 192 15
67 135 17
68 143 2
68 227 -6
68 171 13
68 162 4
68 97 3
68 94 7
68 4 10
68 171 -7
68 24 8
68 62 -6
68 22 -10
68 70 18
69 214 9
69 228 6
69 186 3
69 79 15
69 11 15
69 29 -10
69 199 14
69 51 17
69 71 -6
69 2 3
69 84 15
69 4 13
69 40 -2
69 52 12
69 133 9
69 40 10
69 167 -9
69 89 -6
69 168 -8
69 73 -8
69 163 4
69 122 19
69 238 20
69 33 7
69 214 8
70 231 18
70 28 17
70 221 -10
70 20 18
70 48 4
70 36 3
70 147 -2
70 86 16
70 117 -7
70 90 -10
70 123 7
70 49 4
70 101 -5
70 80 1
70 72 3
70 163 -1
70 125 4
70 203 19
70 98 6
70 201 -10
71 15 10
71 185 8
71 85 19
71 148 19
71 203 2
71 35 1
71 100 18
71 170 -2
71 227 -2
71 139 13
71 116 1
71 88 2
71 14 -5
71 198 -10
71 72 9
71 113 10
71 111 -5
72 92 -1
72 81 2
72 41 19
72 62 18
72 46 -1
72 153 -3
72 151 1
72 162 10
72 45 -9
72 163 -2
72 94 2
72 137 -2
72 174 5
72 99 7
72 215 1
72 182 -6
72 91 8
72 9 -1
72 121 15
72 85 2
73 202 9
73 226 9
73 91 12
73 28 2
73 163 5
73 213 -2
73 130 14
73 232 3
73 90 -7
73 186 -5
73 109 15
73 162 14
73 9 16
73 107 -2
73 208 19
73 6 9
73 228 7
73 12 -9
73 36 -3
74 179 10
74 99 -4
74 114 1
74 43 -2
74 221 6
74 144 -1
74 129 -7
74 129 17
74 40 19
74 86 20
74 224 17
74 26 19
74 13 3
74 27 2
74 190 20
74 72 4
74 158 10
74 135 -4
74 175 -1
74 181 -3
74 181 3
74 112 3
74 138 -6
74 135 11
74 8 5
75 39 11
75 80 7
75 210 4
75 4 17
75 115 8
75 109 -2
75 178 10
75 56 -4
75 148 7
75 124 -6
75 210 9
75 98 10
75 144 11
75 99 2
75 146 -4
75 8 -8
75 37 4
75 142 17
75 230 13
75 143 13
75 71 -6
75 76 -2
76 127 9
76 9 18
76 133 2
76 170 14
76 116 20
76 219 15
76 28 -6
76 164 1
76 32 16
76 166 -1
76 200 4
76 112 -9
76 149 -4
76 43 16
76 70 2
77 62 6
77 195 -3
77 234 4
77 171 17
77 132 -5
77 113 2
77 107 3
77 192 2
77 234 16
77 58 -1
77 124 6
77 12 12
77 42 9
77 164 15
77 147 8
77 12 5
77 90 7
77 206 -6
77 136 2
77 109 -10
77 205 2
77 69 -1
77 85 3
77 208 15
77 47 -3
77 94 13
77 203 18
77 91 13
77 52 13
78 54 20
78 105 -4
78 100 -4
78 91 11
78 45 8
78 208 14
78 202 -8
78 237 -2
78 168 -2
78 196 -2
78 70 20
78 10 -10
78 196 12
78 193 -6
78 18 2
78 82 19
78 222 -10
78 198 17
78 59 18
78 120 8
79 129 -8
79 145 18
79 230 7
79 136 11
79 103 7
79 184 3
79 75 -1
79 119 1
79 96 10
79 75 -10
79 226 -1
79 28 -4
79 207 13
79 61 -9
79 17 8
79 125 20
79 232 13
79 99 -9
79 121 -3
79 134 5
79 182 8
79 162 4
79 195 4
79 154 -2
79 146 12
79 219 -6
80 45 10
80 64 -8
80 213 18
80 227 9
80 36 16
80 187 -8
80 197 8
80 225 8
80 53 -9
80 109 2
80 38 14
80 37 7
80 84 15
80 219 -9
80 54 16
80 129 11
80 85 -2
80 133 6
80 24 3
80 225 6
81 10 -5
81 53 1
81 20 20
81 182 1
81 213 14
81 67 1
81 113 17
81 124 -10
81 183 16
81 183 -3
81 234 5
81 231 -9
81 6 2
81 124 7
81 110 19
81 213 17
82 180 -2
82 83 3
82 144 10
82 20 -7
82 139 17
82 102 11
82 177 -5
82 210 3
82 93 13
82 171 -8
82 188 18
82 171 12
82 94 16
82 109 11
82 64 12
82 91 -3
82 235 11
82 75 9
82 47 2
82 177 4
82 55 15
83 99 -6
83 105 3
83 228 -3
83 177 2
83 82 14
83 51 -4
83 92 -3
83 119 10
83 154 3
83 168 -8
83 132 -2
83 187 2
83 6 -9
83 102 15
83 28 20
83 182 3
83 9 -8
83 78 2
83 202 -10
83 44 15
84 165 18
84 15 14
84 187 6
84 202 2
84 44 6
84 205 -4
84 138 13
84 78 -9
84 144 6
84 176 3
84 158 12
84 51 4
84 22 -1
84 238 14
84 121 1
84 3 2
84 103 1
84 113 8
85 32 10
85 23 13
85 131 5
85 165 16
85 214 -9
85 162 -8
85 220 1
85 208 3
85 160 -8
85 31 20
85 153 11
85 159 3
85 94 14
85 93 10
85 136 7
85 36 4
85 50 16
85 26 7
85 231 18
85 177 20
85 180 4
85 183 20
85 140 3
86 4 -6
86 21 19
86 219 6
86 84 15
86 52 6
86 110 5
86 132 6
86 46 8
86 90 -5
86 231 4
86 131 17
86 67 17
86 216 10
86 100 14
86 154 -5
86 188 -8
86 19 -2
86 99 -6
86 227 -6
86 139 20
87 226 -9
87 123 -7
87 34 19
87 102 5
87 226 17
87 218 -5
87 217 -8
87 125 -9
87 73 -2
87 166 7
87 139 17
87 170 11
87 93 1
87 235 15
87 102 18
87 5 2
87 6 -2
87 184 7
87 130 18
87 231 3
87 237 6
87 186 19
87 121 11
87 184 -5
87 131 2
87 107 3
87 80 9
87 101 -1
87 49 18
87 180 8
87 86 10
87 143 5
88 52 -4
88 136 8
88 201 -5
88 161 5
88 114 -3
88 110 7
88 201 2
88 89 8
88 170 16
88 168 11
88 102 -2
88 183 8
88 221 20
88 231 -1
88 155 2
88 138 1
88 230 9
88 124 5
88 119 20
88 67 -2
88 28 15
88 125 15
88 163 14
88 161 7
88 10 5
88 218 -5
88 87 8
89 82 9
89 131 17
89 20 -9
89 152 15
89 229 17
89 49 -4
89 216 1
89 235 5
89 201 11
89 213 5
89 58 5
89 46 -1
89 103 -1
89 207 -8
89 63 -1
89 98 -1
89 1 11
89 207 -6
89 23 18
89 65 -2
89 29 -4
89 183 -4
89 121 8
89 103 16
89 213 7
89 116 14
89 4 16
90 232 7
90 95 13
90 91 9
90 188 4
90 36 2
90 92 11
90 175 -4
90 121 14
90 101 2
90 191 8
90 150 18
90 136 -1
90 193 13
90 49 5
90 82 18
90 184 16
90 184 -3
90 89 14
90 162 6
90 208 -6
90 146 4
91 128 -2
91 166 14
91 60 11
91 59 7
91 232 12
91 212 11
91 208 -7
91 121 20
91 6 11
91 41 2
91 14 11
91 104 15
91 178 15
91 190 18
91 32 -3
91 124 14
91 231 6
91 78 -3
91 172 17
91 209 18
91 161 2
91 68 10
91 69 8
92 33 10
92 134 13
92 57 17
92 10 17
92 5 14
92 57 -2
92 139 -2
92 210 -2
92 76 13
92 234 4
92 235 12
92 83 3
92 17 11
92 110 18
92 67 14
92 211 17
92 1 11
92 29 -10
92 208 2
92 226 20
92 98 -6
93 232 -9
93 55 6
93 25 -5
93 171 -9
93 69 8
93 173 20
93 212 -4
93 10 7
93 85 -10
93 101 8
93 198 14
93 142 16
93 6 -6
93 65 -9
93 55 2
93 68 17
93 115 8
93 60 -3
93 81 12
93 190 -2
93 187 -6
93 185 1
93 197 -4
93 223 8
94 37 8
94 221 5
94 78 -3
94 232 -4
94 137 13
94 127 14
94 141 4
94 68 8
94 142 18
94 60 2
94 88 -4
94 180 12
94 163 2
94 107 8
94 9 19
94 65 4
94 23 18
95 60 -8
95 110 9
95 113 -1
95 36 19
95 176 -6
95 100 -1
95 90 5
95 213 -8
95 29 -6
95 189 13
95 49 -6
95 176 16
95 201 7
95 224 17
95 31 -3
95 207 13
95 115 14
95 50 13
95 228 13
95 155 -6
95 200 19
95 150 -5
96 17 12
96 39 -6
96 151 -8
96 170 -10
96 174 -1
96 38 20
96 80 -4
96 102 -4
96 102 -8
96 76 20
96 77 -3
96 168 3
96 156 -1
96 42 9
96 192 -6
96 218 -9
96 176 -6
96 212 5
96 38 8
97 159 2
97 183 5
97 181 14
97 185 -7
97 106 -9
97 204 -9
97 229 -9
97 168 -9
97 130 5
97 121 14
97 3 -8
97 104 20
97 214 15
97 80 14
97 152 11
97 207 -3
97 169 -9
97 9 -9
97 22 -2
97 36 19
97 144 12
98 18 13
98 198 12
98 120 -8
98 170 3
98 9 3
98 159 3
98 31 17
98 125 5
98 68 -3
98 158 7
98 236 -9
98 142 15
98 213 13
98 179 14
98 114 -10
98 202 -1
98 2 13
98 116 15
98 138 -3
98 220 7
98 136 18
98 24 7
98 62 8
98 126 3
98 77 1
98 180 -2
98 176 -2
98 209 2
98 22 16
98 51 3
98 101 15
99 190 8
99 177 -1
99 11 -8
99 122 2
99 32 16
99 124 9
99 234 -9
99 144 9
100 215 -4
100 27 -9
100 123 4
100 27 -5
100 125 -6
100 30 17
100 187 -3
100 158 -5
100 216 16
100 87 14
100 189 16
100 211 9
100 204 20
100 183 9
100 15 15
100 91 -6
100 223 17
100 6 5
100 21 8
100 64 4
101 59 18
101 109 10
101 237 2
101 228 -10
101 33 5
101 187 12
101 153 16
101 36 -10
101 19 11
101 59 13
101 14 3
101 217 -9
101 96 18
101 70 3
101 132 -7
101 109 12
101 58 12
101 18 20
101 217 5
101 40 -3
101 2 11
101 78 10
101 221 -2
101 77 -4
101 141 -3
101 186 -2
101 117 2
101 112 11
101 73 -10
101 208 -4
102 111 11
102 145 6
102 17 -7
102 117 5
102 146 4
102 104 -8
102 221 -3
102 114 1
102 56 12
102 208 8
102 40 17
103 41 12
103 201 -3
103 145 -5
103 126 18
103 100 -3
103 227 6
103 85 -1
103 11 6
103 76 6
103 49 -8
103 231 5
103 83 -8
103 163 15
103 164 7
103 8 6
103 186 7
103 212 8
103 175 11
103 29 18
103 112 -10
103 24 20
103 125 -5
103 210 5
104 201 -10
104 83 1
104 16 -4
104 206 2
104 141 1
104 204 1
104 114 9
104 48 -6
104 33 19
104 167 -2
104 168 20
104 175 -3
104 59 4
104 231 2
104 93 8
104 41 14
104 158 7
104 176 -7
104 64 -7
104 116 10
104 136 -5
105 12 -6
105 177 2
105 153 -4
105 79 -8
105 155 -4
105 26 -2
105 119 19
105 15 15
105 45 -3
105 200 10
105 238 12
105 80 14
105 115 5
105 206 11
105 195 2
105 212 13
105 40 15
105 183 16
105 215 1
105 169 14
105 63 -5
105 205 3
105 184 7
106 138 -7
106 123 5
106 73 -5
106 193 -6
106 223 3
106 151 14
106 109 8
106 134 -10
106 124 -2
106 58 20
106 98 3
106 159 2
106 185 15
106 91 10
106 25 9
106 26 -3
106 216 17
106 10 16
106 69 17
106 211 16
106 220 -10
106 33 -8
107 157 7
107 159 -6
107 187 -5
107 29 19
107 146 12
107 104 11
107 61 -9
107 24 5
107 11 10
107 122 10
107 13 16
107 123 13
107 138 4
107 45 16
107 94 10
107 193 3
107 180 20
107 136 10
107 70 15
107 9 4
107 56 12
107 117 8
108 212 16
108 33 1
108 63 -3
108 171 -3
108 227 -10
108 64 9
108 39 9
108 67 3
108 47 11
108 69 -2
108 113 17
108 135 -5
108 143 17
109 230 1
109 97 5
109 231 1
109 186 12
109 55 8
109 195 -1
109 59 -6
109 1 1
109 38 2
109 196 3
109 85 -1
109 24 -8
109 141 16
109 58 1
109 71 12
109 66 6
109 117 17
109 94 20
109 217 2
109 2 17
109 88 3
109 182 16
109 110 19
109 149 -1
109 188 4
109 214 8
109 44 -7
110 134 -4
110 116 -4
110 96 15
110 203 13
110 107 4
110 158 17
110 48 -3
110 22 -6
110 68 -7
110 54 -4
110 22 4
110 108 19
110 175 4
110 212 2
