120 5463
53 3 -6
53 4 -10
53 5 9
53 6 -5
53 7 -3
53 8 -8
53 9 -9
53 10 -2
53 11 7
53 12 15
53 13 4
53 14 -7
53 15 -8
53 16 11
53 17 19
53 18 12
53 19 -3
53 20 14
53 21 8
53 29 -10
53 30 1
53 31 -2
53 32 15
53 33 6
53 34 20
53 35 8
53 37 9
53 38 8
53 39 -2
53 40 -2
53 41 -3
53 42 1
53 43 19
53 45 15
54 1 3
54 2 -9
54 3 7
54 4 11
54 5 13
54 6 -9
54 7 -2
54 8 -1
54 9 -5
54 10 3
54 11 12
54 12 12
54 13 2
54 14 4
54 15 -10
54 16 19
54 17 1
54 18 -3
54 19 6
54 20 4
54 21 -4
54 22 12
54 23 11
54 24 20
54 25 14
54 26 14
54 27 15
54 28 -9
54 37 19
54 38 20
54 39 -4
54 40 -3
54 41 3
54 42 -1
54 43 15
54 44 -7
55 1 1
55 2 -2
55 3 12
55 4 20
55 5 19
55 6 9
55 7 11
55 8 -4
55 9 5
55 10 17
55 11 2
55 12 -6
55 13 3
55 14 8
55 15 8
55 16 9
55 17 -1
55 18 7
55 19 -8
55 20 11
55 21 10
55 22 9
55 23 17
55 24 11
55 25 16
55 26 -8
55 27 6
55 28 12
55 29 10
55 30 10
55 31 10
55 32 15
55 33 8
55 34 11
55 35 -1
55 36 -8
56 3 13
56 5 -4
56 6 17
56 8 -2
56 9 3
56 10 1
56 12 16
56 13 -9
56 14 -10
56 15 14
56 17 14
56 18 -6
56 19 18
56 20 9
56 21 -7
56 23 18
56 24 12
56 25 -7
56 26 -8
56 27 11
56 28 10
56 30 1
56 31 8
56 32 4
56 33 16
56 34 -3
56 35 15
56 36 20
56 38 1
56 39 20
56 40 15
56 41 2
56 42 -4
56 43 16
56 44 18
56 45 14
56 47 18
56 48 -1
56 49 -9
56 50 10
56 51 -3
56 52 3
56 53 16
56 54 -8
56 55 6
57 2 -5
57 4 2
57 6 -8
57 7 -10
57 9 16
57 10 -5
57 11 -1
57 13 16
57 14 10
57 15 -8
57 16 16
57 18 2
57 19 10
57 20 -6
57 21 20
57 22 -5
57 24 3
57 25 -2
57 26 17
57 27 -1
57 28 -1
57 29 5
57 31 14
57 32 14
57 33 6
57 34 -3
57 35 -9
57 36 -3
57 37 6
57 39 5
57 40 20
57 41 5
57 42 15
57 43 3
57 44 16
57 45 18
57 46 1
57 48 16
57 49 -5
57 50 20
57 51 -2
57 52 -4
57 53 -10
57 54 -3
57 55 8
58 1 1
58 4 -4
58 5 4
58 7 -2
58 8 15
58 10 -4
58 11 19
58 12 8
58 14 18
58 15 15
58 16 2
58 17 17
58 19 18
58 20 17
58 21 8
58 22 14
58 23 -6
58 25 13
58 26 -7
58 27 -4
58 28 3
58 29 -1
58 30 -4
58 32 12
58 33 -2
58 34 -8
58 35 8
58 36 7
58 37 20
58 38 10
58 40 -7
58 41 -3
58 42 -1
58 43 3
58 44 13
58 45 4
58 46 -3
58 47 -4
58 49 16
58 50 -2
58 51 18
58 52 14
58 53 2
58 54 18
58 55 17
59 1 4
59 2 -8
59 3 -1
59 7 -2
59 8 17
59 9 14
59 11 -7
59 12 8
59 13 -5
59 15 2
59 16 15
59 17 10
59 18 -7
59 20 12
59 21 8
59 22 14
59 23 16
59 24 2
59 26 4
59 27 11
59 28 -7
59 29 16
59 30 -1
59 31 9
59 33 -7
59 34 7
59 35 17
59 36 -3
59 37 -10
59 38 -8
59 39 5
59 41 9
59 42 3
59 43 16
59 44 16
59 45 -7
59 46 17
59 47 12
59 48 1
59 50 -7
59 51 4
59 52 8
59 53 11
59 54 -10
59 55 14
60 1 -3
60 2 3
60 3 -1
60 4 -9
60 5 5
60 6 12
60 11 5
60 12 2
60 13 20
60 14 16
60 16 20
60 17 18
60 18 -10
60 19 9
60 21 -10
60 22 -1
60 23 -2
60 24 -8
60 25 13
60 27 6
60 28 -8
60 29 -5
60 30 -2
60 31 4
60 32 4
60 34 7
60 35 11
60 36 -6
60 37 9
60 38 20
60 39 4
60 40 9
60 42 7
60 43 18
60 44 -4
60 45 12
60 46 1
60 47 14
60 48 -1
60 49 -9
60 51 4
60 52 9
60 53 -1
60 54 2
60 55 12
61 1 -7
61 2 7
61 3 10
61 4 -4
61 5 2
61 6 -2
61 7 -6
61 8 15
61 9 6
61 10 16
61 16 -3
61 17 14
61 18 -3
61 19 -3
61 20 -2
61 22 19
61 23 12
61 24 14
61 25 6
61 26 9
61 28 12
61 29 -6
61 30 -4
61 31 -1
61 32 7
61 33 13
61 35 -10
61 36 13
61 37 -5
61 38 -6
61 39 -9
61 40 -1
61 41 -3
61 43 -2
61 44 6
61 45 10
61 46 2
61 47 -4
61 48 6
61 49 19
61 50 11
61 52 7
61 53 3
61 54 5
61 55 -2
62 1 6
62 2 -3
62 3 -7
62 4 -2
62 5 -9
62 6 -2
62 7 12
62 8 -3
62 9 -3
62 10 -9
62 11 15
62 12 8
62 13 9
62 14 14
62 15 20
62 22 -10
62 23 11
62 24 -4
62 25 4
62 26 5
62 27 -9
62 29 -1
62 30 8
62 31 2
62 32 1
62 33 16
62 34 9
62 36 4
62 37 1
62 38 13
62 39 1
62 40 17
62 41 7
62 42 2
62 44 16
62 45 14
62 46 -3
62 47 -9
62 48 20
62 49 18
62 50 -3
62 51 -1
62 53 1
62 54 -10
62 55 6
63 1 -8
63 2 3
63 3 8
63 4 -6
63 5 19
63 6 5
63 7 -5
63 8 9
63 9 17
63 10 1
63 11 -2
63 12 10
63 13 -7
63 14 -6
63 15 14
63 16 -9
63 17 18
63 18 6
63 19 10
63 20 6
63 21 7
63 29 4
63 30 1
63 31 4
63 32 -6
63 33 15
63 34 12
63 35 16
63 37 16
63 38 4
63 39 13
63 40 2
63 41 4
63 42 18
63 43 8
63 45 -5
63 46 -4
63 47 6
63 48 17
63 49 6
63 50 -4
63 51 6
63 52 -2
63 54 10
63 55 8
64 1 -3
64 2 16
64 3 -4
64 4 11
64 5 18
64 6 15
64 7 -10
64 8 4
64 9 12
64 10 5
64 11 -9
64 12 11
64 13 -10
64 14 14
64 15 3
64 16 -2
64 17 -9
64 18 6
64 19 8
64 20 18
64 21 8
64 22 -3
64 23 -6
64 24 9
64 25 7
64 26 19
64 27 17
64 28 1
64 37 19
64 38 -4
64 39 15
64 40 9
64 41 -5
64 42 19
64 43 9
64 44 7
64 46 16
64 47 5
64 48 2
64 49 6
64 50 -3
64 51 19
64 52 19
64 53 4
64 55 3
65 1 -5
65 2 -7
65 3 17
65 4 -10
65 5 20
65 6 6
65 7 6
65 8 9
65 9 18
65 10 -2
65 11 7
65 12 -8
65 13 -9
65 14 15
65 15 -1
65 16 19
65 17 7
65 18 4
65 19 6
65 20 -2
65 21 -2
65 22 14
65 23 14
65 24 14
65 25 7
65 26 -10
65 27 -7
65 28 15
65 29 2
65 30 -9
65 31 -3
65 32 8
65 33 -2
65 34 20
65 35 7
65 36 -1
65 46 -4
65 47 -1
65 48 4
65 49 4
65 50 7
65 51 -4
65 52 2
65 53 3
65 54 18
66 1 2
66 2 9
66 3 8
66 4 6
66 5 14
66 6 16
66 7 7
66 8 -8
66 9 -7
66 10 16
66 11 -3
66 12 6
66 13 16
66 14 9
66 15 17
66 16 1
66 17 19
66 18 10
66 19 -2
66 20 -4
66 21 1
66 22 -10
66 23 14
66 24 9
66 25 20
66 26 17
66 27 5
66 28 7
66 29 -10
66 30 14
66 31 -10
66 32 -5
66 33 -4
66 34 -10
66 35 -4
66 36 19
66 37 3
66 38 6
66 39 -2
66 40 12
66 41 19
66 42 -1
66 43 17
66 44 10
66 45 2
67 3 6
67 5 -5
67 6 20
67 8 10
67 9 20
67 10 10
67 12 -7
67 13 14
67 14 -9
67 15 -9
67 17 4
67 18 10
67 19 15
67 20 -2
67 21 -9
67 23 13
67 24 -2
67 25 5
67 26 -10
67 27 -10
67 28 10
67 30 7
67 31 9
67 32 -3
67 33 -2
67 34 3
67 35 -6
67 36 -8
67 38 16
67 39 13
67 40 12
67 41 -6
67 42 20
67 43 13
67 44 6
67 45 15
67 47 12
67 48 1
67 49 1
67 50 16
67 51 -1
67 52 2
67 53 -5
67 54 14
67 55 6
67 57 -10
67 58 13
67 59 3
67 60 -7
67 61 -10
67 62 6
67 63 -10
67 64 15
67 65 18
67 66 20
68 2 8
68 4 19
68 6 -10
68 7 -4
68 9 3
68 10 -3
68 11 14
68 13 -6
68 14 -3
68 15 -2
68 16 13
68 18 1
68 19 -9
68 20 4
68 21 10
68 22 2
68 24 9
68 25 19
68 26 13
68 27 14
68 28 12
68 29 7
68 31 17
68 32 -6
68 33 1
68 34 10
68 35 -3
68 36 4
68 37 -8
68 39 -1
68 40 -3
68 41 -2
68 42 4
68 43 -7
68 44 20
68 45 9
68 46 -4
68 48 -9
68 49 9
68 50 -1
68 51 3
68 52 -1
68 53 -10
68 54 1
68 55 18
68 56 8
68 58 12
68 59 1
68 60 -5
68 61 8
68 62 -1
68 63 8
68 64 -4
68 65 19
68 66 16
69 1 10
69 4 2
69 5 2
69 7 -2
69 8 7
69 10 7
69 11 11
69 12 -6
69 14 4
69 15 20
69 16 -1
69 17 9
69 19 14
69 20 -5
69 21 3
69 22 3
69 23 6
69 25 -1
69 26 6
69 27 -2
69 28 -7
69 29 5
69 30 -9
69 32 -10
69 33 16
69 34 8
69 35 10
69 36 -2
69 37 15
69 38 4
69 40 -8
69 41 -6
69 42 -7
69 43 -8
69 44 -4
69 45 -9
69 46 11
69 47 17
69 49 17
69 50 -7
69 51 6
69 52 5
69 53 2
69 54 -7
69 55 -8
69 56 11
69 57 12
69 59 7
69 60 20
69 61 -8
69 62 17
69 63 12
69 64 2
69 65 -1
69 66 -2
70 1 13
70 2 15
70 3 1
70 7 13
70 8 -5
70 9 -4
70 11 -3
70 12 4
70 13 19
70 15 8
70 16 16
70 17 -4
70 18 -2
70 20 -4
70 21 15
70 22 11
70 23 4
70 24 -5
70 26 -9
70 27 10
70 28 -8
70 29 14
70 30 6
70 31 10
70 33 19
70 34 -7
70 35 5
70 36 16
70 37 18
70 38 -4
70 39 11
70 41 4
70 42 11
70 43 10
70 44 3
70 45 9
70 46 -2
70 47 17
70 48 11
70 50 14
70 51 -5
70 52 -2
70 53 3
70 54 -2
70 55 -9
70 56 16
70 57 3
70 58 -4
70 60 -7
70 61 3
70 62 -1
70 63 19
70 64 -5
70 65 6
70 66 -10
71 1 7
71 2 6
71 3 12
71 4 15
71 5 -9
71 6 -6
71 11 2
71 12 17
71 13 -6
71 14 -8
71 16 1
71 17 13
71 18 -2
71 19 -3
71 21 -6
71 22 4
71 23 1
71 24 13
71 25 -8
71 27 -8
71 28 -7
71 29 11
71 30 8
71 31 3
71 32 -4
71 34 13
71 35 20
71 36 2
71 37 11
71 38 19
71 39 4
71 40 4
71 42 -8
71 43 -7
71 44 -8
71 45 -3
71 46 -8
71 47 15
71 48 6
71 49 -8
71 51 11
71 52 6
71 53 4
71 54 10
71 55 4
71 56 1
71 57 -6
71 58 4
71 59 -5
71 61 -9
71 62 18
71 63 6
71 64 3
71 65 -7
71 66 16
72 1 11
72 2 1
72 3 -2
72 4 5
72 5 -6
72 6 -5
72 7 18
72 8 13
72 9 -9
72 10 14
72 16 17
72 17 15
72 18 1
72 19 1
72 20 -6
72 22 5
72 23 2
72 24 -7
72 25 9
72 26 19
72 28 -3
72 29 20
72 30 19
72 31 -1
72 32 17
72 33 3
72 35 -4
72 36 19
72 37 3
72 38 -3
72 39 16
72 40 9
72 41 -4
72 43 18
72 44 7
72 45 20
72 46 14
72 47 13
72 48 -9
72 49 12
72 50 3
72 52 -7
72 53 -4
72 54 6
72 55 20
72 56 18
72 57 6
72 58 19
72 59 10
72 60 2
72 62 2
72 63 19
72 64 20
72 65 9
72 66 -10
73 1 -5
73 2 6
73 3 17
73 4 9
73 5 2
73 6 4
73 7 12
73 8 -10
73 9 19
73 10 5
73 11 4
73 12 4
73 13 15
73 14 18
73 15 18
73 22 12
73 23 3
73 24 20
73 25 -5
73 26 12
73 27 -8
73 29 15
73 30 13
73 31 14
73 32 6
73 33 8
73 34 -8
73 36 5
73 37 17
73 38 12
73 39 1
73 40 -2
73 41 3
73 42 1
73 44 -2
73 45 14
73 46 -5
73 47 3
73 48 -1
73 49 8
73 50 -5
73 51 20
73 53 17
73 54 -3
73 55 3
73 56 11
73 57 -9
73 58 6
73 59 -7
73 60 18
73 61 4
73 63 5
73 64 18
73 65 -1
73 66 -7
74 1 9
74 2 -7
74 3 -1
74 4 -10
74 5 18
74 6 18
74 7 2
74 8 6
74 9 8
74 10 14
74 11 2
74 12 -3
74 13 -2
74 14 20
74 15 -4
74 16 12
74 17 -10
74 18 12
74 19 9
74 20 8
74 21 7
74 29 1
74 30 9
74 31 -6
74 32 -4
74 33 8
74 34 20
74 35 -1
74 37 -4
74 38 9
74 39 2
74 40 11
74 41 -10
74 42 18
74 43 17
74 45 -8
74 46 -2
74 47 18
74 48 9
74 49 9
74 50 15
74 51 8
74 52 5
74 54 -2
74 55 16
74 56 8
74 57 1
74 58 5
74 59 -9
74 60 9
74 61 -5
74 62 4
74 64 20
74 65 4
74 66 -2
75 1 7
75 2 -4
75 3 -9
75 4 -7
75 5 3
75 6 8
75 7 -3
75 8 16
75 9 9
75 10 -1
75 11 16
75 12 -10
75 13 -5
75 14 -7
75 15 -7
75 16 7
75 17 -4
75 18 4
75 19 -10
75 20 20
75 21 -6
75 22 2
75 23 18
75 24 -9
75 25 18
75 26 19
75 27 19
75 28 16
75 37 -1
75 38 12
75 39 -8
75 40 1
75 41 7
75 42 10
75 43 14
75 44 5
75 46 -10
75 47 -4
75 48 5
75 49 4
75 50 -4
75 51 -3
75 52 10
75 53 5
75 55 -6
75 56 10
75 57 16
75 58 -9
75 59 10
75 60 12
75 61 12
75 62 -7
75 63 -4
75 65 5
75 66 -6
76 1 20
76 2 8
76 3 7
76 4 -4
76 5 18
76 6 12
76 7 1
76 8 20
76 9 -8
76 10 8
76 11 5
76 12 -7
76 13 15
76 14 13
76 15 -6
76 16 5
76 17 13
76 18 6
76 19 -6
76 20 5
76 21 2
76 22 11
76 23 3
76 24 8
76 25 9
76 26 1
76 27 14
76 28 3
76 29 13
76 30 -3
76 31 1
76 32 12
76 33 -6
76 34 8
76 35 -6
76 36 9
76 46 15
76 47 15
76 48 1
76 49 3
76 50 15
76 51 16
76 52 3
76 53 8
76 54 17
76 56 19
76 57 -10
76 58 -5
76 59 18
76 60 17
76 61 -6
76 62 -2
76 63 9
76 64 8
76 66 -5
77 1 -7
77 2 4
77 3 9
77 4 6
77 5 13
77 6 6
77 7 -6
77 8 -2
77 9 -8
77 10 20
77 11 1
77 12 -3
77 13 2
77 14 18
77 15 3
77 16 16
77 17 -7
77 18 1
77 19 6
77 20 -1
77 21 20
77 22 1
77 23 9
77 24 13
77 25 -7
77 26 19
77 27 6
77 28 9
77 29 -5
77 30 4
77 31 19
77 32 19
77 33 11
77 34 14
77 35 17
77 36 11
77 37 -7
77 38 12
77 39 15
77 40 11
77 41 13
77 42 6
77 43 10
77 44 9
77 45 -1
77 56 7
77 57 -7
77 58 3
77 59 -7
77 60 7
77 61 3
77 62 -2
77 63 -4
77 64 13
77 65 11
78 1 1
78 2 9
78 3 -4
78 4 19
78 5 8
78 6 -8
78 7 6
78 8 16
78 9 15
78 10 10
78 11 3
78 12 6
78 13 -5
78 14 -3
78 15 7
78 16 11
78 17 8
78 18 20
78 19 3
78 20 15
78 21 14
78 22 20
78 23 15
78 24 -1
78 25 17
78 26 6
78 27 9
78 28 14
78 29 20
78 30 8
78 31 6
78 32 13
78 33 7
78 34 -1
78 35 10
78 36 -10
78 37 12
78 38 6
78 39 13
78 40 -6
78 41 -9
78 42 -2
78 43 -4
78 44 15
78 45 -10
78 46 16
78 47 -5
78 48 14
78 49 2
78 50 16
78 51 -9
78 52 1
78 53 -10
78 54 -9
78 55 14
79 3 9
79 5 17
79 6 19
79 8 -7
79 9 -2
79 10 7
79 12 19
79 13 17
79 14 7
79 15 17
79 17 20
79 18 9
79 19 -9
79 20 15
79 21 20
79 23 8
79 24 1
79 25 14
79 26 2
79 27 -8
79 28 -10
79 30 6
79 31 -3
79 32 -1
79 33 19
79 34 11
79 35 -1
79 36 20
79 38 -7
79 39 4
79 40 3
79 41 -10
79 42 -2
79 43 -3
79 44 15
79 45 1
79 47 -8
79 48 1
79 49 20
79 50 12
79 51 17
79 52 -3
79 53 8
79 54 4
79 55 4
79 57 -1
79 58 7
79 59 20
79 60 -9
79 61 -7
79 62 2
79 63 -9
79 64 14
79 65 15
79 66 8
79 68 14
79 69 -4
79 70 4
