140 5494
12 13 -4
12 88 15
12 138 13
12 136 -8
12 70 -9
12 6 15
12 19 7
12 15 3
12 40 3
12 55 3
12 37 16
12 4 17
12 13 -1
12 106 20
12 128 17
12 101 -4
12 139 20
12 30 10
12 122 -6
12 45 -6
12 9 4
12 116 19
12 108 7
12 32 9
12 98 -3
12 25 20
12 50 -1
12 8 19
12 68 16
12 109 1
12 28 3
12 86 12
12 74 15
12 21 9
12 62 14
12 23 2
12 39 -3
12 70 1
13 78 -2
13 121 2
13 122 16
13 82 -1
13 138 -8
13 72 15
13 121 13
13 6 -1
13 53 17
13 21 5
13 77 16
13 5 9
13 47 16
13 35 -9
13 92 -8
13 31 13
13 27 -5
13 35 19
13 66 18
13 61 16
13 51 9
13 61 8
13 41 -3
13 48 -8
13 136 3
13 129 -1
13 126 7
13 68 19
13 43 -10
13 93 4
13 138 8
13 29 8
13 61 -3
13 19 -1
13 11 -7
13 31 -6
13 47 8
13 106 9
13 104 7
13 41 -8
13 40 15
13 86 7
14 12 7
14 104 20
14 133 16
14 44 19
14 96 10
14 111 -9
14 43 1
14 35 20
14 122 10
14 116 12
14 81 13
14 137 6
14 19 -6
14 133 6
14 107 -5
14 78 -5
14 77 11
14 106 20
14 69 20
14 118 -1
14 48 12
14 24 1
14 57 18
14 32 -2
14 7 -8
14 120 12
14 79 -5
14 91 -1
14 121 9
14 11 8
14 63 18
14 31 -10
14 69 10
14 78 6
14 67 18
14 112 16
14 70 1
14 5 7
14 76 20
14 67 -9
14 108 -8
14 4 8
15 60 -10
15 127 -9
15 12 7
15 33 6
15 8 19
15 71 1
15 28 10
15 96 4
15 76 8
15 117 16
15 50 15
15 58 15
15 91 -1
15 56 18
15 19 1
15 73 8
15 114 -2
15 68 -9
15 32 11
15 6 17
15 60 -8
15 5 19
15 8 -8
15 118 18
15 44 -9
15 55 11
15 132 8
15 32 -4
15 42 7
15 54 3
15 121 7
15 26 17
15 58 -3
15 128 -1
15 17 10
15 131 15
16 112 14
16 102 18
16 118 -7
16 69 -3
16 109 1
16 104 14
16 81 -4
16 13 10
16 92 5
16 31 -10
16 105 20
16 46 1
16 77 14
16 125 20
16 121 4
16 28 14
16 10 4
16 134 -3
16 114 18
16 121 12
16 54 19
16 139 20
16 27 2
16 125 19
16 23 6
16 73 -8
16 36 7
16 9 -5
16 104 2
16 67 20
16 69 -7
16 48 10
16 9 -6
16 133 15
16 77 2
16 77 6
16 85 -10
16 2 -9
16 136 -1
16 12 -8
16 112 -3
16 51 6
16 6 4
17 26 1
17 7 16
17 140 16
17 113 13
17 131 -10
17 77 16
17 32 20
17 39 -1
17 35 8
17 122 18
17 57 17
17 88 9
17 51 -1
17 6 -8
17 20 20
17 22 4
17 64 17
17 74 4
17 138 18
17 131 12
17 116 20
17 121 -1
17 25 16
17 75 6
17 77 7
17 95 3
17 16 19
17 51 -5
17 8 -6
17 26 12
17 52 3
18 132 3
18 125 -2
18 134 9
18 4 20
18 135 14
18 29 17
18 82 -6
18 44 18
18 37 3
18 73 -10
18 4 -7
18 13 -9
18 120 5
18 51 3
18 92 14
18 50 18
18 23 8
18 114 -6
18 63 6
18 52 -2
18 6 7
18 85 3
18 30 8
18 131 3
18 99 1
18 131 -9
18 16 18
18 71 9
18 136 -1
18 34 -2
18 58 -5
18 126 19
18 98 4
18 100 -5
18 26 16
18 112 9
18 91 -8
18 65 -4
18 81 -5
18 99 4
18 15 5
18 138 -8
18 67 1
19 124 14
19 5 2
19 127 8
19 6 14
19 25 4
19 32 8
19 51 2
19 81 5
19 128 2
19 2 8
19 127 1
19 11 2
19 61 -8
19 73 -1
19 87 -3
19 126 1
19 63 5
19 73 -6
19 1 14
19 57 -9
19 8 19
19 127 4
19 42 18
19 45 -5
19 70 12
19 85 18
19 124 8
19 126 -10
19 60 2
19 101 4
19 52 15
19 74 -5
19 85 10
19 52 2
19 32 7
19 91 7
19 30 11
19 108 6
19 24 -7
19 65 2
19 33 -7
20 21 13
20 10 12
20 60 -4
20 108 13
20 50 14
20 10 1
20 65 3
20 72 4
20 80 19
20 47 -5
20 95 -5
20 17 10
20 81 1
20 4 19
20 1 19
20 6 18
20 89 -4
20 91 -5
20 106 6
20 89 -10
20 31 1
20 14 14
20 28 17
20 78 11
20 15 7
20 74 1
20 125 3
20 30 11
20 103 16
20 34 6
20 32 17
20 72 -9
20 122 9
20 125 16
20 24 18
20 61 -8
20 108 -6
20 12 -6
20 105 2
20 60 2
20 26 -10
20 54 17
20 105 19
20 15 20
20 104 2
21 136 16
21 88 19
21 36 -1
21 9 18
21 121 -3
21 3 -3
21 63 -10
21 68 -10
21 71 -7
21 88 -9
21 67 3
21 15 -9
21 58 -10
21 75 -3
21 52 -4
21 81 19
21 101 7
21 138 5
21 115 3
21 19 -4
21 106 -8
21 25 14
21 56 19
21 54 -1
21 84 17
21 48 1
21 93 3
21 95 -7
21 64 10
21 124 -3
21 102 13
21 100 2
21 95 -10
21 127 15
21 113 10
21 106 -2
21 139 -8
21 95 16
21 140 8
21 96 -1
21 122 6
22 92 17
22 115 -6
22 127 19
22 39 -6
22 44 4
22 40 11
22 68 13
22 71 -6
22 30 13
22 129 -4
22 47 10
22 119 17
22 69 -3
22 40 6
22 25 3
22 41 5
22 129 11
22 38 13
22 114 6
22 30 2
22 8 2
22 109 14
22 31 1
22 4 20
22 23 10
22 20 13
22 1 -8
22 68 13
22 28 16
22 51 -4
22 44 16
22 113 11
22 86 -6
22 63 13
23 40 -2
23 27 2
23 18 18
23 66 16
23 31 13
23 102 2
23 93 1
23 57 18
23 78 8
23 70 4
23 47 -9
23 45 16
23 44 9
23 60 -6
23 130 -4
23 40 2
23 71 5
23 35 8
23 27 -1
23 42 13
23 56 3
23 34 -8
23 61 9
23 107 13
23 101 19
23 61 14
23 2 18
23 139 -7
23 85 -4
23 133 4
23 133 4
23 137 15
23 70 19
23 60 -5
23 110 -7
23 17 -5
23 6 -6
23 95 16
24 22 10
24 122 -4
24 132 7
24 137 -2
24 113 -5
24 74 -10
24 38 9
24 25 -3
24 90 17
24 25 8
24 48 12
24 20 -1
24 20 8
24 22 13
24 109 -1
24 74 -3
24 132 13
24 15 5
24 89 20
24 126 13
24 126 -4
24 38 2
24 124 -1
24 89 13
24 132 10
24 101 -10
24 102 -3
24 18 8
24 80 5
24 22 -1
24 76 -7
24 108 12
24 76 -3
24 17 11
24 36 7
24 68 -5
24 53 -8
24 107 4
24 99 -10
24 137 -7
25 14 14
25 6 10
25 130 -7
25 71 -4
25 3 -8
25 105 8
25 58 11
25 20 2
25 3 7
25 122 13
25 65 7
25 72 4
25 21 -1
25 41 10
25 74 6
25 97 15
25 9 4
25 118 10
25 13 5
25 78 -9
25 98 1
25 26 20
25 12 2
25 9 -9
25 75 20
25 51 20
25 110 -1
25 47 -5
25 37 -3
25 125 9
25 62 12
25 72 -2
25 113 -10
25 40 16
26 73 -8
26 19 20
26 47 -5
26 93 -6
26 6 -5
26 42 3
26 39 -1
26 58 5
26 138 -1
26 100 -5
26 36 -4
26 9 18
26 135 -4
26 96 4
26 8 -5
26 11 9
26 111 11
26 121 8
26 126 -3
26 108 8
26 19 16
26 37 -3
26 130 2
26 27 16
26 85 -9
26 110 11
26 12 4
26 91 9
26 114 -9
26 104 10
26 68 -7
26 75 8
26 79 18
26 19 13
26 90 15
26 139 11
26 138 -1
26 28 -1
26 69 20
26 11 -6
26 64 11
26 139 13
26 75 -6
26 95 6
26 115 -4
26 128 7
26 91 -1
26 3 -7
26 10 -8
26 5 4
26 18 12
26 73 20
26 37 -5
26 13 19
27 81 13
27 39 15
27 113 17
27 123 -1
27 17 -3
27 88 -7
27 135 5
27 117 6
27 21 -2
27 102 -10
27 45 2
27 130 -4
27 70 8
27 85 4
27 6 13
27 4 16
27 96 11
27 85 20
27 5 3
27 99 9
27 102 4
27 23 13
27 46 8
27 91 16
27 133 -10
27 64 -3
27 19 8
27 104 20
27 75 12
27 4 5
27 30 10
27 37 6
27 117 -10
28 8 -10
28 68 3
28 55 12
28 115 9
28 54 15
28 50 15
28 109 7
28 86 2
28 49 11
28 11 10
28 29 3
28 34 5
28 12 5
28 97 9
28 138 15
28 112 -3
28 2 12
28 38 -6
28 111 12
28 59 -3
28 1 6
28 27 8
28 110 -2
28 84 -1
28 85 -5
28 104 18
28 87 -1
28 23 19
28 133 15
28 49 13
28 63 17
28 117 2
28 29 5
28 10 16
28 17 13
28 118 -3
28 83 6
28 60 18
28 61 1
28 4 10
28 71 9
28 58 -2
28 52 -1
28 16 -2
28 136 -10
29 50 -2
29 30 15
29 65 3
29 140 -8
29 30 -1
29 19 3
29 103 17
29 3 8
29 106 4
29 101 -2
29 41 4
29 51 7
29 89 -6
29 53 -6
29 12 5
29 140 12
29 92 7
29 31 -10
29 76 18
29 44 20
29 60 -8
29 60 4
29 21 16
29 139 10
29 4 -10
29 65 18
29 15 7
29 94 19
29 99 -10
30 102 2
30 124 10
30 31 15
30 34 -8
30 116 -2
30 80 -5
30 105 4
30 112 -3
30 12 11
30 102 10
30 135 -5
30 134 14
30 59 10
30 54 7
30 9 -9
30 9 12
30 55 5
30 67 -7
30 61 12
30 14 -6
30 133 -5
30 118 9
30 18 15
30 3 2
30 38 -9
30 16 18
30 53 10
30 83 17
30 109 16
30 56 -4
30 49 -3
30 85 -10
30 6 19
30 110 4
30 58 6
30 52 18
30 2 4
30 118 9
30 59 5
30 127 4
30 25 16
30 82 5
30 103 5
30 99 19
30 124 -8
30 97 4
30 126 -8
30 78 15
30 103 19
30 43 14
31 12 12
31 10 10
31 139 16
31 105 3
31 70 -9
31 94 -4
31 57 8
31 41 2
31 63 18
31 124 8
31 138 15
31 111 16
31 90 17
31 103 -10
31 71 9
31 68 2
31 93 7
31 29 3
31 68 -3
31 68 -10
31 82 5
31 82 9
31 64 15
31 6 13
31 9 -1
31 136 3
31 92 2
31 28 6
31 132 19
31 99 18
31 138 6
31 88 18
31 64 11
31 68 18
31 71 16
31 48 1
31 8 17
31 72 -6
31 127 -9
31 52 -5
31 113 -1
31 75 14
32 5 16
32 48 1
32 95 2
32 127 6
32 47 12
32 12 12
32 38 -6
32 47 9
32 23 11
32 83 -4
32 60 14
32 105 1
32 67 -10
32 80 15
32 121 9
32 137 6
32 21 3
32 123 10
32 71 -5
32 135 20
32 56 12
32 104 13
32 62 -4
32 55 5
32 135 -4
32 59 6
32 138 19
32 98 9
32 43 7
32 55 -8
32 76 13
32 34 -7
33 134 9
33 78 -3
33 11 15
33 101 16
33 80 -3
33 74 -2
33 126 14
33 80 -3
33 8 6
33 25 20
33 60 1
33 29 -2
33 80 5
33 93 1
33 11 8
33 25 -10
33 130 2
33 114 -10
33 91 10
33 96 -9
33 114 -3
33 64 -5
33 105 18
33 21 6
33 90 -10
33 28 -7
33 97 4
33 113 -9
33 24 -3
33 113 13
33 14 4
33 27 -8
33 10 16
33 1 20
33 99 -6
33 82 16
33 67 3
33 15 -6
33 7 18
33 43 16
33 60 20
33 77 10
33 104 -4
34 69 -9
34 4 13
34 118 5
34 133 3
34 95 16
34 75 16
34 13 19
34 133 16
34 31 15
34 1 15
34 57 -1
34 41 4
34 99 7
34 58 15
34 55 -8
34 60 8
34 134 -6
34 19 8
34 110 16
34 123 4
34 118 -3
34 40 17
34 22 19
34 13 20
34 40 18
34 23 -9
34 136 6
34 136 12
34 38 -5
34 75 -4
34 126 14
34 47 7
34 10 -8
34 4 16
34 5 6
34 17 -6
34 75 20
34 51 19
34 94 8
34 65 -10
34 80 -5
35 76 -8
35 56 -4
35 75 1
35 64 8
35 82 3
35 123 15
35 77 1
35 78 1
35 84 -8
35 140 3
35 43 11
35 6 13
35 34 -2
35 5 3
35 105 8
35 3 19
35 94 20
35 89 15
35 45 -2
35 122 -1
35 79 13
35 115 -10
35 86 8
35 130 14
35 68 3
35 22 18
35 80 -4
35 58 7
35 51 -10
35 113 3
35 51 15
35 52 9
35 75 12
35 116 5
35 84 10
35 47 9
35 94 -3
35 32 10
35 47 -2
35 97 -9
35 83 11
35 39 17
35 114 17
35 32 10
36 32 3
36 139 10
36 26 -8
36 101 11
36 140 -10
36 25 19
36 91 14
36 68 -3
36 94 8
36 112 16
36 79 6
36 102 -7
36 115 9
36 17 5
36 87 6
36 8 -10
36 10 7
36 64 2
36 56 -9
36 15 -4
36 134 11
36 112 2
36 82 19
36 21 -8
36 51 -4
36 85 -1
36 120 -6
36 62 -2
36 82 -3
36 140 18
36 35 14
36 5 4
36 58 17
37 131 -10
37 45 16
37 122 -8
37 140 16
37 14 -1
37 125 -3
37 58 10
37 102 2
37 28 9
37 83 20
37 39 -6
37 2 17
37 95 -8
37 32 12
37 94 2
37 57 6
37 68 3
37 59 -1
37 100 -4
37 10 16
37 134 7
37 18 -2
37 55 1
37 70 13
37 72 13
37 20 -1
37 53 12
37 89 11
37 7 3
37 114 7
37 30 -9
37 138 13
37 132 13
37 134 7
37 83 17
38 44 9
38 58 -9
38 11 -3
38 56 7
38 113 13
38 22 -2
38 1 -9
38 47 -7
38 133 8
38 42 13
38 97 5
38 106 7
38 120 9
38 94 6
38 41 -6
38 118 -8
38 83 11
38 39 -4
38 137 -1
38 139 6
38 30 -9
38 125 -2
38 123 -6
38 48 12
38 60 14
38 95 1
38 130 -3
38 14 -6
38 43 19
38 58 12
38 15 -2
38 121 8
38 67 16
38 131 20
38 19 6
38 76 18
38 98 14
38 117 -5
38 100 -9
38 79 16
38 7 14
38 39 5
38 5 -4
38 89 10
38 8 1
38 131 -8
39 40 16
39 132 19
39 19 6
39 96 19
39 10 11
39 76 -4
39 90 11
39 34 -5
39 88 5
39 134 9
39 127 5
39 64 4
39 25 -10
39 125 4
39 22 3
39 65 -1
39 49 -4
39 65 1
39 52 14
39 15 -5
39 54 -5
39 9 11
39 7 -7
39 52 14
39 93 20
39 72 19
39 51 5
39 20 -6
39 101 -4
39 128 -1
39 15 5
39 86 -1
39 40 17
39 78 16
39 126 -8
39 8 -7
39 118 4
39 130 18
39 9 4
39 132 13
39 12 17
39 45 17
39 92 -5
39 140 -6
40 13 1
40 60 8
40 53 16
40 18 17
40 133 2
40 87 -2
40 76 5
40 110 -7
40 87 -2
40 9 3
40 83 8
40 100 5
40 137 -10
40 88 -1
40 98 -10
40 111 -1
40 89 15
40 71 3
40 74 11
40 44 18
40 2 20
40 51 1
40 27 -4
40 52 7
40 67 2
40 4 -1
40 46 17
40 98 13
40 27 -7
41 78 14
41 85 5
41 24 10
41 74 -5
41 114 5
41 92 1
41 42 18
41 97 13
41 109 15
41 58 5
41 39 -10
41 103 7
41 75 -5
41 137 -4
41 80 8
41 3 -7
41 80 -6
41 36 -7
41 106 11
41 115 5
41 119 4
41 24 -3
41 6 9
41 36 -9
41 23 16
41 28 14
41 51 20
41 87 20
41 48 -3
41 31 2
41 15 2
41 5 19
41 135 -10
41 128 -1
41 86 -1
41 1 11
41 139 11
41 37 10
41 22 -8
41 106 -8
41 31 13
41 47 -1
41 102 1
41 116 -8
41 47 -7
41 122 -3
41 97 9
41 106 16
41 114 -8
42 108 7
42 40 8
42 33 14
42 95 -10
42 88 6
42 85 9
42 11 -7
42 67 13
42 50 18
42 48 2
42 35 12
42 49 13
42 52 5
42 63 -4
42 65 -6
42 94 4
42 28 16
42 79 1
42 37 -9
42 115 3
42 59 8
42 103 11
42 77 -7
42 66 14
42 122 1
42 121 -10
42 132 13
42 1 -6
42 21 5
42 60 -6
42 90 3
42 102 -1
42 137 -5
42 37 1
42 124 -6
42 29 10
42 120 1
42 110 20
42 16 -10
42 130 20
42 46 15
42 48 20
42 66 -7
43 119 18
43 36 9
43 42 -7
43 85 -7
43 61 17
43 132 -3
43 21 11
43 107 9
43 76 20
43 48 -5
43 41 19
43 44 -9
43 70 19
43 112 17
43 15 10
43 35 12
43 119 3
43 12 -10
43 52 -7
43 21 19
43 87 11
43 56 -2
43 133 -4
43 109 16
43 89 8
43 80 -8
43 103 -6
43 90 4
43 118 3
43 56 8
43 68 4
43 45 -2
43 96 5
43 70 13
44 104 -6
44 117 -10
44 68 17
44 111 11
44 89 7
44 1 4
44 25 6
44 78 -6
44 28 13
44 104 7
44 84 6
44 100 17
44 131 5
44 15 13
44 34 8
44 109 13
44 68 1
44 80 -7
44 123 6
44 129 2
44 94 13
44 136 16
44 133 -5
44 64 -10
44 68 -6
44 13 14
44 64 15
44 83 -5
44 53 7
44 125 -8
44 23 20
44 60 9
44 111 18
44 40 -5
44 56 -5
44 78 -5
44 35 18
45 14 -3
45 108 1
45 13 -5
45 108 14
45 23 9
45 115 -1
45 91 -3
45 64 4
45 118 -10
45 61 -8
45 15 14
45 21 9
45 140 -5
45 17 -2
45 60 -7
45 96 -8
45 42 -4
45 64 11
45 86 -6
45 43 1
45 103 -10
45 14 3
45 93 18
45 93 -2
45 83 -9
45 112 14
45 104 10
45 2 18
45 1 -10
45 9 -7
46 93 -4
46 80 2
46 41 -10
46 103 -1
46 44 3
46 130 9
46 56 18
46 102 8
46 15 9
46 74 18
46 8 14
46 66 2
46 84 -2
46 32 -9
46 9 -2
46 134 9
46 118 -2
46 5 -1
46 4 11
46 59 20
46 29 -10
46 21 9
46 76 -5
46 26 -9
46 47 17
46 17 -10
46 24 12
46 138 -9
46 33 1
46 35 13
46 84 15
46 50 -1
46 38 -8
46 99 8
46 77 -7
46 92 9
46 82 16
47 95 10
47 81 -3
47 23 1
47 137 10
47 100 3
47 42 -6
47 72 -8
47 4 11
47 56 4
47 64 -5
47 18 -7
47 36 15
47 71 -9
47 27 10
47 125 -5
47 15 19
47 79 20
47 102 7
47 118 1
47 9 2
47 16 1
47 31 15
47 127 6
47 79 13
47 50 7
47 63 7
47 92 2
47 50 18
47 69 15
47 17 13
47 49 1
47 127 6
47 95 3
47 112 8
47 132 13
47 80 9
47 6 -5
47 116 17
47 35 9
47 127 16
47 125 19
47 76 1
47 51 19
47 127 -9
47 103 16
48 109 19
48 136 -2
48 85 2
48 46 -6
48 89 -8
48 135 -6
48 7 -1
48 22 -7
48 29 1
48 60 -2
48 15 -6
48 9 15
48 110 2
48 5 5
48 99 2
48 57 -8
48 102 18
48 41 10
48 73 -5
48 117 20
48 139 7
48 132 13
48 71 9
48 138 18
48 137 8
48 94 9
48 38 16
48 35 16
48 12 -5
48 97 -8
48 102 5
48 82 20
48 130 15
49 45 12
49 100 7
49 48 -4
49 138 6
49 67 3
49 129 16
49 25 20
49 9 -3
49 83 5
49 122 -8
49 84 18
49 134 -6
49 80 -10
49 48 19
49 40 -8
49 20 12
49 120 1
49 53 13
49 42 4
49 71 12
49 96 2
49 37 3
49 29 14
49 45 6
49 140 -10
49 99 18
49 37 -3
49 129 6
49 102 4
49 34 -2
49 37 2
49 75 16
49 43 7
50 7 -8
50 104 17
50 97 13
50 28 19
50 3 14
50 71 -2
50 23 -3
50 120 11
50 5 9
50 100 9
50 23 -2
50 97 14
50 93 6
50 66 -1
50 26 -9
50 7 7
50 105 -2
50 128 20
50 28 16
50 137 -10
50 139 6
50 113 3
50 99 18
50 123 4
50 133 -10
50 6 19
50 24 -2
50 133 -8
50 18 9
50 17 7
50 137 16
50 21 15
50 11 10
50 34 12
50 127 12
50 136 3
50 65 4
50 112 16
50 75 -6
51 132 7
51 131 12
51 15 9
51 5 14
51 45 6
51 18 -9
51 70 9
51 103 -8
51 80 15
51 114 -1
51 118 8
51 124 -10
51 84 -8
51 135 20
51 128 -5
51 55 7
51 44 -5
51 72 6
51 57 14
51 127 -4
51 34 -4
51 73 12
51 75 3
51 96 15
51 99 4
51 121 17
51 38 8
51 22 8
51 28 15
51 106 16
51 21 10
51 5 7
51 111 7
51 15 -3
51 29 -2
51 2 2
51 121 18
51 6 5
51 127 1
51 100 -8
51 9 -9
51 113 8
52 28 -3
52 91 4
52 81 11
52 49 -4
52 72 -5
52 14 7
52 116 -2
52 45 -8
52 12 17
52 129 15
52 139 4
52 54 -7
52 116 15
52 69 2
52 101 7
52 67 -5
52 91 -1
52 21 11
52 89 -2
52 53 -5
52 9 10
52 68 1
52 72 -9
52 134 -9
52 79 8
52 81 2
52 14 -4
52 117 6
52 124 -1
52 43 9
52 36 -9
52 1 -1
52 45 2
52 11 12
53 6 -8
53 115 9
53 93 -10
53 90 -1
53 138 -1
53 90 8
53 111 -9
53 98 19
53 103 18
53 32 -1
53 10 12
53 97 19
53 40 -5
53 100 -5
53 119 9
53 47 -7
53 119 20
53 26 12
53 9 5
53 92 14
53 59 -8
53 47 9
53 78 13
53 96 -2
53 39 -10
53 110 19
53 36 -7
53 135 -7
53 133 2
53 35 8
53 20 4
53 18 19
53 133 20
53 31 9
53 92 20
53 127 13
54 4 14
54 8 2
54 36 -6
54 43 4
54 9 16
54 87 -10
54 25 -10
54 91 -1
54 58 -9
54 30 8
54 39 9
54 16 -1
54 59 -9
54 87 -1
54 105 -8
54 14 15
54 111 14
54 113 16
54 18 -7
54 83 5
54 5 -8
54 124 11
54 4 8
54 68 12
54 25 -3
54 8 8
54 82 1
54 23 -1
54 30 16
54 6 11
54 113 -2
54 23 13
54 93 -2
54 31 18
54 90 -9
54 105 6
54 49 20
54 92 18
54 133 -5
54 49 17
54 57 12
55 103 14
55 66 9
55 111 -4
55 42 16
55 112 5
55 115 15
55 103 -10
55 8 7
55 16 11
55 73 5
55 3 18
55 8 8
55 101 16
55 79 -1
55 133 13
55 114 17
55 30 5
55 17 2
55 136 16
55 62 -6
55 16 -8
55 16 -4
55 81 -10
55 134 -2
55 131 -7
55 42 8
55 100 19
55 124 11
55 41 13
55 18 4
55 87 15
55 96 9
55 58 11
55 74 16
55 35 6
56 23 -3
56 37 14
56 91 9
56 137 19
56 121 7
56 99 18
56 70 3
56 115 -10
56 112 14
56 26 13
56 34 15
56 121 -4
56 111 1
56 72 18
56 5 -1
56 52 -5
56 116 11
56 75 4
56 33 2
56 73 14
56 1 17
56 21 18
56 68 8
56 20 3
56 8 6
56 24 -9
56 98 -9
56 116 15
56 122 12
56 124 16
56 77 -10
56 139 7
56 14 -8
56 37 -4
56 78 11
56 35 12
56 82 3
56 106 16
57 27 1
57 36 -9
57 11 -5
57 53 -2
57 115 3
57 4 -8
57 27 -3
57 108 -7
57 17 -9
57 69 -7
57 8 -1
57 73 18
57 39 -1
57 69 16
57 73 3
57 39 4
57 11 17
57 123 14
57 52 -4
57 21 20
57 86 10
57 78 20
57 121 3
57 44 -1
57 56 17
57 140 1
57 39 -10
57 106 -6
57 23 7
57 102 -8
57 82 15
57 42 -10
57 18 20
