125 6962
20 17 16
20 18 15
21 1 18
21 2 1
21 3 17
21 4 3
21 5 5
21 6 -10
21 7 14
21 8 7
21 9 2
21 10 9
21 11 -2
21 12 12
21 13 11
21 14 3
21 15 18
21 17 -1
21 18 -10
21 19 11
21 20 14
22 1 20
22 2 -7
22 6 -8
22 7 7
22 8 -9
22 9 4
22 10 3
22 11 5
22 12 -4
22 13 13
22 14 -8
22 15 20
22 16 3
22 17 14
22 18 -3
22 19 -8
22 20 15
22 21 3
23 1 -4
23 2 -10
23 3 3
23 4 18
23 6 -1
23 7 -10
23 8 -10
23 9 9
23 10 3
23 11 -1
23 12 -2
23 13 -1
23 14 -8
23 15 17
23 17 8
23 18 -6
23 19 -6
23 20 2
23 21 -8
24 1 10
24 2 -2
24 3 2
24 4 11
24 5 19
24 6 -6
24 7 17
24 8 19
24 9 15
24 10 20
24 11 1
24 12 2
24 13 15
24 14 6
24 15 -6
24 16 15
24 17 18
24 18 -2
24 19 -3
24 20 16
24 22 -6
24 23 -6
25 1 15
25 2 2
25 3 -8
25 5 -10
25 6 8
25 7 -3
25 8 -8
25 9 -6
25 10 -7
25 11 3
25 12 -3
25 13 9
25 14 11
25 15 15
25 17 -3
25 18 18
25 19 18
25 20 6
25 22 -6
25 24 4
26 1 -7
26 2 15
26 3 -5
26 4 12
26 5 3
26 6 -9
26 7 19
26 8 -6
26 10 8
26 12 -9
26 13 19
26 14 16
26 15 17
26 16 20
26 17 11
26 18 10
26 19 8
26 20 19
26 21 11
26 22 16
26 23 15
26 24 8
26 25 -4
27 1 6
27 2 8
27 3 11
27 4 16
27 6 17
27 7 19
27 8 -10
27 9 4
27 10 2
27 11 -6
27 12 13
27 13 5
27 14 19
27 15 13
27 16 17
27 17 9
27 19 4
27 20 -3
27 22 8
27 23 19
27 24 4
27 25 -2
28 1 20
28 2 -6
28 3 1
28 4 10
28 6 17
28 7 -7
28 8 16
28 9 14
28 10 -3
28 11 11
28 12 16
28 13 14
28 15 1
28 16 14
28 17 18
28 18 -10
28 19 -1
28 20 -9
28 21 3
28 22 4
28 23 3
28 24 5
28 26 15
28 27 -5
29 1 16
29 2 3
29 3 5
29 4 -6
29 5 11
29 6 20
29 7 -9
29 8 -2
29 9 19
29 11 16
29 12 -7
29 13 3
29 14 -6
29 15 14
29 17 12
29 18 14
29 19 -9
29 20 9
29 21 18
29 22 14
29 23 20
29 24 20
29 25 5
29 26 -9
29 27 -7
29 28 -7
30 1 -2
30 2 18
30 3 10
30 4 3
30 5 9
30 6 16
30 8 -10
30 9 11
30 10 17
30 11 15
30 12 4
30 13 -7
30 14 11
30 15 3
30 16 7
30 19 15
30 20 7
30 22 20
30 23 3
30 24 -6
30 25 17
30 26 6
30 27 -7
30 28 17
30 29 5
31 1 2
31 2 10
31 5 9
31 7 13
31 8 -3
31 9 12
31 10 7
31 11 15
31 12 19
31 13 1
31 14 -6
31 15 7
31 16 -2
31 17 3
31 18 20
31 19 6
31 20 -6
31 21 6
31 23 16
31 24 10
31 25 3
31 26 -3
31 29 -2
31 30 19
32 1 14
32 2 13
32 3 11
32 4 11
32 5 15
32 6 19
32 7 10
32 8 20
32 10 13
32 11 -6
32 12 17
32 13 6
32 14 17
32 16 14
32 17 14
32 18 -7
32 19 -6
32 20 -4
32 21 8
32 22 5
32 24 6
32 25 18
32 26 8
32 27 2
32 28 -4
32 29 2
32 30 9
32 31 -1
33 1 1
33 2 18
33 3 20
33 4 13
33 6 3
33 7 3
33 8 12
33 9 4
33 11 -1
33 13 1
33 14 5
33 15 -9
33 16 -6
33 18 -8
33 19 -3
33 20 -1
33 21 -4
33 22 -1
33 23 3
33 24 16
33 25 4
33 26 12
33 27 1
33 28 11
33 29 -9
33 30 8
33 31 -4
33 32 11
34 1 8
34 2 12
34 5 3
34 6 -10
34 7 -1
34 8 -9
34 9 -9
34 11 13
34 12 3
34 13 -10
34 14 2
34 15 9
34 16 14
34 17 -1
34 18 -7
34 19 5
34 20 -5
34 21 -4
34 22 19
34 23 12
34 24 -4
34 25 7
34 26 16
34 27 -8
34 28 13
34 29 19
34 30 7
34 31 20
34 33 13
35 1 -8
35 2 13
35 4 -1
35 5 16
35 6 5
35 7 12
35 8 -3
35 9 -2
35 10 -8
35 11 2
35 12 14
35 13 14
35 15 18
35 16 2
35 17 -3
35 18 8
35 19 3
35 21 18
35 22 18
35 23 -2
35 24 9
35 26 8
35 27 -1
35 28 4
35 29 1
35 30 12
35 31 -1
35 32 -2
35 33 6
35 34 -8
36 1 -8
36 2 -2
36 3 -3
36 4 13
36 5 11
36 6 19
36 7 18
36 8 15
36 9 -2
36 10 19
36 11 8
36 12 12
36 13 17
36 14 -10
36 15 2
36 16 18
36 17 -4
36 18 12
36 19 11
36 20 5
36 21 14
36 22 7
36 23 12
36 24 12
36 25 1
36 26 11
36 27 -2
36 28 16
36 29 -4
36 30 8
36 31 7
36 32 19
36 34 -6
36 35 1
37 2 14
37 3 10
37 4 3
37 5 -7
37 6 6
37 7 -8
37 8 16
37 9 10
37 10 12
37 11 18
37 12 -1
37 13 9
37 14 15
37 15 17
37 16 -2
37 17 6
37 18 7
37 19 -9
37 20 16
37 21 12
37 23 15
37 24 19
37 25 15
37 27 -7
37 28 -10
37 29 2
37 30 -9
37 31 1
37 32 4
37 33 3
37 34 8
37 35 3
37 36 16
38 1 18
38 2 -4
38 3 19
38 4 10
38 6 19
38 7 4
38 8 -9
38 9 -4
38 10 9
38 11 14
38 12 5
38 13 -3
38 14 -10
38 16 1
38 17 14
38 18 14
38 19 2
38 20 5
38 22 15
38 23 -8
38 24 2
38 26 11
38 27 8
38 29 -6
38 30 12
38 31 -8
38 32 20
38 33 -1
38 34 16
38 35 4
38 36 8
38 37 -10
39 1 2
39 2 -5
39 3 4
39 4 6
39 5 5
39 6 -6
39 7 4
39 8 7
39 9 10
39 10 -10
39 11 -1
39 12 15
39 13 18
39 14 -1
39 15 -4
39 16 -5
39 17 3
39 18 3
39 19 -2
39 20 -6
39 21 5
39 22 2
39 23 11
39 24 10
39 25 17
39 26 7
39 27 6
39 28 -6
39 29 13
39 30 1
39 31 18
39 32 -6
39 33 -5
39 34 14
39 35 2
39 36 8
39 37 -4
39 38 12
40 1 18
40 2 18
40 3 3
40 4 -1
40 5 -9
40 6 -2
40 7 -2
40 9 11
40 10 7
40 11 7
40 12 -10
40 13 20
40 14 8
40 15 17
40 17 19
40 18 11
40 19 -10
40 20 12
40 21 -4
40 22 3
40 23 20
40 24 -8
40 25 -8
40 26 14
40 27 4
40 28 -4
40 29 6
40 30 4
40 31 -6
40 32 -4
40 33 -5
40 34 -3
40 35 -1
40 36 -2
40 38 5
40 39 -3
41 1 19
41 2 5
41 3 10
41 4 -9
41 5 -9
41 6 -1
41 7 14
41 8 18
41 9 9
41 10 -4
41 11 19
41 12 6
41 13 12
41 14 -8
41 15 2
41 16 -3
41 17 11
41 18 15
41 19 10
41 20 1
41 21 14
41 22 6
41 24 12
41 25 -9
41 26 19
41 27 5
41 28 12
41 29 8
41 30 7
41 31 3
41 32 -10
41 33 17
41 34 14
41 35 -9
41 36 14
41 38 20
41 39 -8
41 40 -10
42 2 17
42 4 -10
42 5 5
42 6 -2
42 7 -9
42 8 -2
42 9 10
42 10 7
42 11 19
42 12 -10
42 13 17
42 15 5
42 16 -1
42 18 1
42 19 -10
42 20 16
42 21 19
42 22 1
42 23 16
42 24 13
42 26 -1
42 27 20
42 28 2
42 29 14
42 30 1
42 31 -4
42 32 3
42 33 -6
42 35 14
42 36 2
42 37 17
42 38 15
42 39 10
42 40 5
42 41 9
43 1 1
43 2 5
43 3 16
43 4 7
43 5 -3
43 6 1
43 7 -1
43 8 12
43 9 9
43 10 18
43 11 -2
43 13 5
43 14 -8
43 15 -2
43 16 14
43 18 -3
43 19 14
43 20 19
43 21 -6
43 22 -5
43 23 8
43 24 14
43 25 -1
43 26 -8
43 27 6
43 28 -10
43 29 14
43 30 20
43 31 -1
43 32 4
43 33 -8
43 34 9
43 35 15
43 36 3
43 38 17
43 39 11
43 40 9
43 41 4
43 42 -5
44 1 14
44 2 -10
44 3 -3
44 4 4
44 5 -4
44 6 1
44 7 4
44 9 -8
44 10 14
44 11 4
44 12 1
44 13 5
44 14 20
44 15 3
44 17 7
44 18 20
44 19 -3
44 20 2
44 21 1
44 22 1
44 23 4
44 24 4
44 25 17
44 26 -1
44 28 18
44 29 -7
44 31 8
44 32 -1
44 33 1
44 34 14
44 35 5
44 36 7
44 37 -2
44 38 15
44 39 10
44 40 20
44 41 5
44 42 13
44 43 3
45 1 14
45 2 5
45 3 -10
45 4 7
45 5 -9
45 6 9
45 7 3
45 8 -3
45 9 -2
45 10 -8
45 11 20
45 12 7
45 13 3
45 14 10
45 15 -1
45 16 1
45 17 16
45 18 -3
45 19 7
45 20 5
45 21 -8
45 22 -3
45 23 -6
45 24 20
45 25 1
45 26 10
45 27 -10
45 28 -9
45 29 13
45 30 -7
45 31 9
45 32 -2
45 33 20
45 34 20
45 35 3
45 36 -9
45 37 19
45 38 5
45 39 -10
45 40 18
45 41 1
45 42 8
45 43 -5
45 44 20
46 1 -5
46 2 2
46 3 2
46 4 -6
46 5 2
46 6 4
46 7 3
46 8 17
46 10 -2
46 11 10
46 12 -6
46 13 10
46 14 20
46 15 -4
46 16 -3
46 17 9
46 18 12
46 19 4
46 20 -9
46 21 -9
46 22 -3
46 23 19
46 24 6
46 25 16
46 26 9
46 27 3
46 28 -6
46 30 5
46 31 17
46 32 13
46 33 5
46 34 8
46 35 -7
46 36 10
46 37 9
46 39 -10
46 40 19
46 41 9
46 43 13
46 44 18
46 45 -6
47 1 -5
47 2 -4
47 3 -8
47 4 12
47 5 16
47 6 -2
47 7 -2
47 8 15
47 9 9
47 10 14
47 11 16
47 12 5
47 13 -6
47 14 17
47 15 -3
47 16 9
47 17 17
47 18 -10
47 19 -10
47 20 -7
47 21 4
47 22 -7
47 23 10
47 24 1
47 25 5
47 26 -4
47 27 7
47 28 14
47 29 -2
47 30 4
47 31 -7
47 32 4
47 33 5
47 34 -10
47 35 -10
47 36 3
47 37 6
47 38 -3
47 39 4
47 40 -6
47 41 8
47 42 18
47 43 -5
47 44 7
47 45 9
48 1 5
48 2 14
48 3 20
48 5 11
48 6 9
48 7 -6
48 8 20
48 9 -5
48 10 7
48 11 20
48 12 -1
48 14 -2
48 15 12
48 16 -2
48 17 19
48 18 5
48 19 1
48 20 10
48 21 -2
48 22 15
48 23 7
48 24 -6
48 25 -9
48 26 1
48 27 -3
48 29 8
48 30 7
48 31 4
48 32 -8
48 33 -3
48 34 16
48 35 -9
48 36 1
48 38 -2
48 39 5
48 40 -4
48 41 1
48 42 6
48 43 -6
48 44 20
48 45 -6
48 46 1
48 47 -3
49 1 16
49 2 20
49 3 8
49 4 3
49 5 -1
49 6 -9
49 7 4
49 8 1
49 9 -7
49 10 14
49 11 18
49 12 8
49 13 -1
49 14 18
49 15 18
49 16 -5
49 17 -9
49 18 -3
49 19 19
49 20 16
49 21 10
49 22 9
49 23 11
49 24 11
49 25 7
49 26 -2
49 27 4
49 28 15
49 29 19
49 30 -1
49 31 -10
49 32 7
49 33 -1
49 34 -4
49 35 10
49 36 4
49 37 -9
49 38 -5
49 39 -1
49 40 -4
49 42 5
49 43 14
49 44 -8
49 45 -7
49 46 7
49 47 14
49 48 1
50 1 1
50 2 2
50 3 -5
50 4 13
50 5 4
50 6 -4
50 7 -6
50 8 -4
50 9 -2
50 10 6
50 11 6
50 12 6
50 13 -6
50 14 18
50 15 -1
50 16 3
50 18 6
50 19 -3
50 20 -4
50 21 7
50 22 -6
50 24 9
50 25 -3
50 26 -6
50 28 19
50 29 -9
50 31 20
50 32 -6
50 33 10
50 34 -10
50 35 -3
50 37 -9
50 38 8
50 39 -5
50 40 -6
50 41 -8
50 42 14
50 43 -7
50 44 -4
50 45 1
50 47 18
50 48 17
50 49 18
51 1 -8
51 2 -3
51 3 20
51 4 8
51 5 8
51 6 8
51 7 17
51 8 2
51 9 10
51 10 20
51 12 19
51 13 -2
51 14 1
51 16 8
51 17 1
51 18 -6
51 19 2
51 20 14
51 21 19
51 22 18
51 23 14
51 24 14
51 25 2
51 26 3
51 27 18
51 28 -6
51 29 -5
51 30 7
51 31 -8
51 33 -7
51 34 20
51 35 12
51 37 -4
51 39 16
51 40 4
51 41 18
51 43 -4
51 44 3
51 45 9
51 46 4
51 47 13
51 49 16
51 50 8
52 1 17
52 2 20
52 3 -5
52 4 18
52 5 -9
52 6 -3
52 7 3
52 8 -10
52 9 -7
52 10 11
52 11 8
52 12 -1
52 13 9
52 14 4
52 15 -5
52 16 16
52 17 18
52 19 14
52 20 -1
52 21 -5
52 22 -3
52 23 -6
52 24 -3
52 25 4
52 27 -2
52 28 8
52 29 4
52 30 16
52 31 7
52 32 -1
52 33 -8
52 34 -10
52 35 20
52 36 -10
52 37 16
52 38 14
52 39 17
52 40 8
52 41 9
52 42 4
52 43 -6
52 44 -2
52 45 15
52 47 3
52 49 11
52 50 -9
52 51 17
53 3 15
53 4 -5
53 5 -8
53 6 -5
53 7 -10
53 8 18
53 9 10
53 10 15
53 11 6
53 12 -2
53 13 14
53 14 8
53 15 18
53 17 18
53 18 15
53 19 -2
53 20 -3
53 21 -3
53 22 -10
53 23 4
53 24 8
53 25 17
53 26 14
53 27 3
53 28 9
53 30 8
53 31 16
53 32 -1
53 33 13
53 34 10
53 35 15
53 36 -8
53 37 -8
53 38 -1
53 39 -5
53 40 -4
53 41 -7
53 42 16
53 43 -4
53 45 -4
53 46 -10
53 47 -7
53 48 7
53 49 -5
53 50 -1
53 51 2
53 52 -10
54 1 6
54 2 1
54 3 -2
54 4 6
54 5 -8
54 6 -4
54 7 11
54 8 -2
54 9 -3
54 11 8
54 12 12
54 13 9
54 14 -5
54 15 -5
54 16 7
54 17 8
54 18 -3
54 19 1
54 20 11
54 21 15
54 22 4
54 23 4
54 24 16
54 25 -9
54 26 -2
54 27 10
54 28 15
54 29 4
54 31 9
54 32 17
54 33 9
54 34 12
54 35 20
54 36 -1
54 37 -6
54 38 3
54 39 -10
54 40 17
54 41 7
54 42 1
54 43 -5
54 44 -5
54 45 -2
54 46 13
54 47 4
54 48 7
54 49 9
54 50 16
54 51 -3
54 52 -3
54 53 -1
55 1 -7
55 3 3
55 4 12
55 5 10
55 6 -9
55 7 2
55 8 5
55 9 -9
55 10 -7
55 11 7
55 12 -7
55 13 -8
55 14 10
55 15 7
55 16 3
55 17 -6
55 18 -5
55 19 12
55 20 15
55 21 8
55 22 8
55 23 13
55 24 8
55 25 2
55 26 17
55 27 -9
55 28 18
55 29 -10
55 30 14
55 31 7
55 32 -2
55 33 19
55 34 19
55 35 6
55 36 16
55 37 13
55 38 -3
55 39 14
55 40 -7
55 42 2
55 43 7
55 44 19
55 45 5
55 46 -10
55 47 7
55 49 2
55 50 7
55 51 10
55 52 15
55 54 13
56 4 -5
56 5 9
56 6 20
56 7 5
56 8 -2
56 9 -2
56 10 17
56 11 -5
56 12 10
56 13 -5
56 14 -7
56 15 3
56 16 2
56 18 19
56 19 10
56 20 15
56 21 12
56 22 1
56 23 5
56 24 1
56 25 -10
56 27 -2
56 28 4
56 29 -7
56 30 19
56 31 -8
56 32 -1
56 33 -6
56 34 -8
56 35 17
56 37 14
56 38 12
56 40 19
56 41 -10
56 42 11
56 43 7
56 45 -7
56 46 16
56 47 9
56 48 10
56 49 -6
56 50 5
56 51 5
56 52 -2
56 53 -2
56 54 15
57 1 -7
57 2 3
57 4 -10
57 5 14
57 6 -2
57 7 -6
57 8 -7
57 9 -4
57 10 -10
57 11 13
57 12 7
57 13 -10
57 14 14
57 16 3
57 17 11
57 19 -4
57 20 8
57 22 -7
57 23 4
57 24 15
57 25 10
57 26 4
57 28 6
57 29 2
57 30 -7
57 31 -7
57 32 18
57 33 12
57 34 -10
57 35 -3
57 36 3
57 37 8
57 38 -10
57 39 13
57 40 -2
57 41 -7
57 42 -2
57 43 9
57 45 -4
57 46 13
57 47 15
57 50 15
57 51 -9
57 52 9
57 54 10
57 55 7
57 56 4
58 1 -1
58 2 7
58 3 2
58 4 9
58 5 9
58 6 4
58 9 4
58 10 4
58 11 -3
58 12 10
58 13 15
58 14 -9
58 15 -7
58 16 13
58 17 -1
58 18 3
58 19 20
58 20 14
58 21 17
58 22 6
58 23 -5
58 24 9
58 25 18
58 26 12
58 27 4
58 28 3
58 29 -3
58 30 -3
58 31 -1
58 32 17
58 33 3
58 35 3
58 36 -2
58 37 19
58 38 1
58 39 -7
58 40 -5
58 41 -5
58 42 16
58 43 14
58 44 15
58 45 15
58 46 17
58 47 10
58 48 3
58 49 14
58 51 -2
58 52 1
58 53 9
58 54 -2
58 55 4
58 56 2
58 57 13
59 1 -6
59 2 3
59 3 8
59 4 6
59 5 -4
59 6 -6
59 7 -7
59 8 4
59 9 7
59 10 2
59 12 -5
59 13 -9
59 14 16
59 15 -2
59 16 8
59 17 6
59 18 3
59 19 14
59 20 -8
59 21 12
59 22 9
59 23 -2
59 24 -2
59 25 5
59 26 -9
59 27 -6
59 28 17
59 29 -7
59 30 13
59 31 -7
59 32 8
59 33 -8
59 34 8
59 35 2
59 36 7
59 37 12
59 38 14
59 40 15
59 41 6
59 42 -1
59 43 -5
59 44 16
59 45 9
59 46 4
59 47 12
59 48 16
59 50 -1
59 51 -7
59 52 13
59 53 7
59 54 14
59 55 -7
59 56 -10
59 57 4
59 58 2
60 1 -10
60 2 4
60 3 4
60 4 -2
60 5 2
60 6 7
60 7 -5
60 8 11
60 9 3
60 10 13
60 11 15
60 12 15
60 13 -2
60 14 19
60 15 6
60 16 17
60 18 -9
60 20 20
60 21 18
60 22 10
60 23 19
60 24 -5
60 25 -10
60 26 -5
60 27 -5
60 28 -3
60 29 4
60 30 17
60 31 17
60 32 -8
60 33 4
60 34 17
60 35 -4
60 37 6
60 38 20
60 39 -8
60 40 16
60 41 -10
60 42 13
60 43 19
60 44 2
60 45 7
60 46 -4
60 47 -6
60 48 11
60 49 10
60 50 -3
60 51 13
60 52 -1
60 53 -6
60 54 20
60 55 3
60 56 -5
60 57 4
60 58 5
60 59 19
61 1 20
61 2 -5
61 3 -2
61 4 6
61 5 -1
61 6 -4
61 7 12
61 8 -1
61 9 14
61 10 3
61 11 -7
61 12 1
61 13 4
61 14 11
61 15 -3
61 16 17
61 17 1
61 18 -10
61 20 13
61 21 9
61 23 18
61 24 1
61 25 11
61 26 12
61 27 -2
61 28 4
61 29 9
61 30 20
61 31 1
61 32 4
61 33 6
61 34 -9
61 37 10
61 38 2
61 39 -1
61 40 -8
61 41 -5
61 43 -6
61 44 3
61 45 14
61 46 12
61 48 -5
61 49 16
61 50 11
61 51 -7
61 53 9
61 54 12
61 55 8
61 56 4
61 57 19
61 58 -5
61 59 -5
61 60 -8
62 1 -1
62 2 -7
62 3 8
62 4 18
62 5 -8
62 6 17
62 7 5
62 8 1
62 9 -10
62 10 6
62 11 12
62 12 4
62 13 7
62 14 -2
62 15 -3
62 16 19
62 17 20
62 19 16
62 20 -2
62 22 -1
62 23 19
62 25 -3
62 26 18
62 28 8
62 29 4
62 30 1
62 31 12
62 33 20
62 35 3
62 36 4
62 37 -8
62 38 -5
62 39 5
62 40 12
62 41 -4
62 42 -2
62 43 3
62 44 -7
62 45 7
62 46 -1
62 48 -10
62 49 1
62 50 15
62 51 8
62 52 -6
62 53 20
62 54 12
62 55 -3
62 56 3
62 57 3
62 58 -3
62 59 8
62 60 18
62 61 -7
63 1 -7
63 2 3
63 3 15
63 4 -8
63 5 16
63 6 -10
63 7 11
63 8 6
63 9 -10
63 10 -2
63 11 -1
63 12 9
63 13 -3
63 15 10
63 16 13
63 17 18
63 18 -4
63 19 -9
63 20 -8
63 21 -2
63 22 -6
63 23 3
63 24 3
63 26 -5
63 27 -1
63 28 16
63 29 -3
63 30 -10
63 31 2
63 33 2
63 34 -4
63 35 -7
63 36 -10
63 37 -5
63 38 19
63 39 10
63 40 14
63 41 -5
63 43 10
63 44 11
63 45 11
63 46 12
63 47 6
63 48 14
63 49 20
63 50 3
63 52 -4
63 53 8
63 54 11
63 56 -7
63 57 -1
63 58 19
63 59 -9
63 60 8
63 61 -5
63 62 19
64 1 -3
64 2 -5
64 3 2
64 4 14
64 5 -2
64 6 17
64 7 14
64 8 20
64 10 -8
64 11 -2
64 12 13
64 13 18
64 15 5
64 18 12
64 19 1
64 20 15
64 21 12
64 22 3
64 23 -7
64 24 10
64 26 9
64 27 -3
64 29 -4
64 30 -3
64 31 3
64 32 -7
64 33 -7
64 35 6
64 36 8
64 37 -5
64 38 20
64 39 13
64 40 18
64 41 3
64 42 20
64 43 19
64 44 6
64 45 -6
64 46 -8
64 47 2
64 48 7
64 49 18
64 50 5
64 51 5
64 52 20
64 53 -6
64 54 18
64 55 -4
64 56 11
64 57 15
64 58 -7
64 59 1
64 60 20
64 61 -5
64 62 5
64 63 -10
65 1 -1
65 2 8
65 4 12
65 5 -4
65 7 1
65 8 -5
65 9 -7
65 10 -6
65 11 -5
65 12 4
65 14 -1
65 15 -4
65 16 15
65 17 18
65 19 1
65 20 4
65 21 5
65 22 -8
65 23 1
65 24 8
65 25 11
65 26 18
65 27 18
65 28 20
65 29 13
65 30 -2
65 31 13
65 32 8
65 33 5
65 34 17
65 35 -7
65 36 2
65 37 8
65 38 6
65 39 -4
65 40 5
65 41 10
65 42 -2
65 44 15
65 45 13
65 46 2
65 47 -8
65 48 19
65 49 20
65 50 8
65 51 -7
65 52 3
65 53 18
65 54 6
65 55 12
65 56 18
65 57 12
65 58 19
65 60 4
65 61 6
65 62 -3
65 63 5
65 64 19
66 1 9
66 3 6
66 4 7
66 5 10
66 6 -1
66 7 4
66 8 19
66 9 13
66 10 1
66 11 19
66 12 -4
66 13 -7
66 14 3
66 15 7
66 16 -8
66 17 10
66 18 10
66 19 5
66 20 3
66 22 9
66 23 13
66 24 17
66 25 20
66 26 11
66 27 -9
66 28 -7
66 29 3
66 30 9
66 31 10
66 32 2
66 33 -9
66 34 4
66 35 12
66 36 16
66 37 12
66 38 16
66 39 -3
66 40 -5
66 41 4
66 42 4
66 43 1
66 44 -5
66 45 1
66 46 18
66 47 -5
66 48 -5
66 49 2
66 50 8
66 51 11
66 52 4
66 53 20
66 54 15
66 55 15
66 57 12
66 58 -10
66 59 2
66 60 12
66 62 14
66 63 -7
66 64 -3
66 65 -2
67 2 4
67 3 4
67 4 11
67 5 -1
67 6 5
67 7 4
67 8 16
67 9 17
67 10 13
67 11 -1
67 12 3
67 13 -7
67 14 -4
67 16 9
67 17 5
67 18 15
67 19 -4
67 20 -6
67 21 -4
67 22 1
67 23 14
67 24 18
67 25 -5
67 26 20
67 27 16
67 28 -9
67 29 4
67 30 -1
67 31 17
67 33 19
67 34 -4
67 35 -9
67 36 8
67 37 10
67 38 11
67 39 -1
67 40 -10
67 41 -6
67 42 -7
67 43 -9
67 44 8
67 45 14
67 46 11
67 47 -6
67 48 1
67 49 -1
67 50 -7
67 51 -3
67 52 -7
67 53 -5
67 54 11
67 55 -9
67 56 -3
67 57 17
67 58 7
67 59 17
67 60 19
67 61 -4
67 62 4
67 63 13
67 64 -9
67 65 -2
67 66 -2
68 1 16
68 2 2
68 3 17
68 5 7
68 6 10
68 7 15
68 8 8
68 9 -3
68 10 6
68 11 6
68 13 7
68 14 9
68 15 1
68 18 -9
68 19 10
68 20 12
68 21 2
68 22 4
68 23 -4
68 24 -2
68 25 -9
68 26 19
68 27 13
68 28 12
68 29 -10
68 31 -4
68 33 1
68 34 1
68 35 16
68 36 -4
68 37 -1
68 38 -4
68 39 13
68 40 13
68 41 -10
68 42 17
68 43 17
68 44 -7
68 45 15
68 46 -2
68 47 12
68 48 -7
68 49 6
68 50 11
68 51 -10
68 52 -3
68 53 -9
68 54 -6
68 55 14
68 56 5
68 57 5
68 58 -6
68 59 11
68 60 -7
68 61 2
68 63 9
68 64 2
68 65 6
68 66 16
68 67 19
69 1 13
69 2 19
69 3 -1
69 5 -2
69 6 2
69 7 6
69 8 -9
69 10 13
69 11 -10
69 12 17
69 13 -3
69 14 6
69 15 13
69 16 3
69 17 -10
69 18 -3
69 19 18
69 20 2
69 21 10
69 22 11
69 24 -7
69 25 9
69 26 9
69 27 -2
69 28 3
69 29 -1
69 30 11
69 31 12
69 32 20
69 33 -8
69 34 -9
69 35 13
69 36 -1
69 37 -8
69 38 18
69 39 16
69 40 5
69 41 6
69 42 -8
69 43 -7
69 44 -3
69 45 17
69 46 4
69 47 -10
69 48 -8
69 50 2
69 52 13
69 53 -9
69 54 -2
69 55 3
69 56 6
69 57 -9
69 58 3
69 59 -10
69 60 4
69 61 -6
69 62 17
69 63 -10
69 64 15
69 65 19
69 66 -3
69 67 18
69 68 16
70 1 20
70 2 10
70 3 14
70 4 14
70 5 7
70 7 -1
70 8 -1
70 9 8
70 10 -4
70 11 -9
70 12 15
70 13 10
70 14 -4
70 15 14
70 16 10
70 17 -6
70 18 -6
70 19 18
70 21 1
70 22 -6
70 24 1
70 25 -5
70 26 -4
70 27 -4
70 28 3
70 29 16
70 30 2
70 31 6
70 32 3
70 33 6
70 34 3
70 35 13
70 36 11
70 37 9
70 38 6
70 39 10
70 40 -9
70 42 4
70 44 14
70 45 -10
70 46 13
70 47 -5
70 48 -6
70 49 -7
70 50 -5
70 51 -9
70 52 6
70 53 10
70 54 -5
70 55 16
70 56 16
70 57 1
70 58 -10
70 59 -6
70 60 -4
70 61 16
70 62 -7
70 63 -1
70 64 10
70 65 5
70 66 11
70 67 14
70 68 2
70 69 3
71 1 -7
71 2 10
71 3 -3
